restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,307,0,0]",True,objective_patience,330,-6461122.7734375,-6928348.0546875,-34812.382080078125,-13424283.210205078,[],100.61671713399846,330,11.392964363098145,331,True
1,"[20260822,1103,307,0,1]",True,objective_patience,444,-6461112.2734375,-6928359.2265625,-34814.7412109375,-13424286.241210938,[],134.98533272799978,444,13.728833198547363,445,False
2,"[20260822,1103,307,0,2]",True,objective_patience,400,-6461131.8671875,-6928370.1171875,-34803.05908203125,-13424305.043457031,[],120.29108103300314,400,25.470884323120117,401,False
