component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3725813.0,5120000.0,17252068.0,17348860.93761096,-96792.9376109615,8449211.47783065,27900968.8716009,1.650236616763799,2.334396706375022
shape_bin,short,fragment_length_lt_100,5120000,,,9301896.0,9363415.987839494,-61519.9878394939,6046764.365127228,14884495.918650612,1.1810086650639118,1.705030237007968
shape_bin,mono,fragment_length_100_249,5120000,,,5689552.0,5717052.720588215,-27500.720588214695,4668785.650583273,8669286.19484304,0.9118721973795455,1.3012378567849467
shape_bin,long,fragment_length_ge_250,5120000,,,2260620.0,2268392.2291832566,-7772.229183256626,2608922.322075648,3058694.05804136,0.5095551410304,0.7729173197769624
