component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4112536.0,5120000.0,36705590.0,36210407.71373441,495182.2862655893,14531052.916852083,81601495.58495858,2.8380962728226726,3.9922164403295097
shape_bin,short,fragment_length_lt_100,5120000,,,20073412.0,19793208.609661024,280203.39033897594,10560670.044495896,44427131.59823311,2.0626308680656047,2.945704353848143
shape_bin,mono,fragment_length_100_249,5120000,,,11968445.0,11800981.030819617,167463.9691803828,7982822.564941641,24266480.943618994,1.5591450322151643,2.177050081945885
shape_bin,long,fragment_length_ge_250,5120000,,,4663733.0,4616218.07325375,47514.92674625013,4393892.404241922,7945077.139115931,0.8581821102035004,1.2457017615519295
