"","T_CD4","T_CD8","T_reg","mDC","mono-mac","myeloid","pDC","plasma","tumour_1","tumour_2"
"0",6.36008898339729e-05,6.3600889833974e-05,6.3600889833973e-05,0.0162436987084602,0.00533482109476551,6.36008898339723e-05,6.36008898339722e-05,8.45956203997328e-05,0.784817286990702,0.193201593136503
"1",0.0090976788220043,0.0485114245721226,0.0237656729989627,0.0208415793586813,0.198485874487212,9.08707996406878e-05,9.0870799640688e-05,0.00795981229835807,0.592811825974382,0.0983443898889959
"2",6.44461150695799e-05,6.44461150695788e-05,0.000314909415639377,0.000104105500668019,0.000108859154540456,0.000928493661705806,6.44461150695801e-05,0.00162738622490662,0.91145060239027,0.0852723053070608
"3",0.00866573409664657,0.431552942793733,0.0382933472835553,0.0210668139064015,0.451703595996677,0.0197408647638964,0.000187735011009365,0.0281668946260621,0.000187735011009365,0.000434336511009687
"4",6.37327070611515e-05,0.0138118466199295,0.0126456412069411,7.51234541055419e-05,0.0307462388095012,6.37327070611521e-05,6.37327070611525e-05,0.00741931475316553,0.107872747481436,0.827237889553737
"5",0.000206406300999362,0.0982800905993712,0.0197663674669708,0.0803208195606565,0.00648479831544315,0.0034637387833242,0.0169398835078767,0.00228589110316283,0.173337755640932,0.598914248721263
"6",0.031071796645437,0.0746120071954705,0.0123643005552183,0.000380734025243884,0.0472796712529512,9.17050390654193e-05,9.17050390654192e-05,0.00016422321829934,0.707180523904533,0.126763333124715
"7",0.000134068578436812,0.998793382794068,0.000134068578436884,0.000134068578436823,0.000134068578436825,0.000134068578436817,0.000134068578436821,0.000134068578436789,0.000134068578436971,0.00013406857843678
"8",5.12834122463885e-05,4.54441846020906e-05,4.54441846020855e-05,6.21461090168775e-05,0.984630801848203,4.54441846020821e-05,0.0147508252788865,0.000277722423498564,4.54441872175127e-05,4.54441871249235e-05
"9",9.22781439301994e-05,0.0442158122837146,9.22781439301993e-05,9.42878901705597e-05,0.000120002834439335,0.00293438881283155,9.22781439301991e-05,0.00295026952468462,0.772523771658881,0.176884632563488
"10",0.00301535920946543,6.59044139366636e-05,6.59044139366636e-05,6.59044139366635e-05,8.54489836043089e-05,6.59044139366632e-05,0.015882683461244,0.000169625622440489,0.887869658371023,0.0927136066964759
"11",6.47060315871978e-05,0.066980107290471,0.0504492526220655,0.0294212314773786,0.834157761797081,0.00572205654712448,0.0129387288214779,0.000136743345705167,6.47060365961455e-05,6.47060305130745e-05
"12",0.0633475309088385,0.315324792755276,0.00645813271881675,0.0691617826070128,0.00393778174814976,0.015098366579104,0.0704610217837776,0.00399697969670393,0.0636454993859828,0.388568111816338
"13",6.38800840998545e-05,0.17335946359012,6.38800840998543e-05,0.00183656950762728,6.38800840998539e-05,6.38800840998543e-05,6.38800840998539e-05,9.78063767360437e-05,0.0125177186756887,0.811869041429329
"14",6.42584169526655e-05,6.4258416952667e-05,6.42584169526645e-05,0.00379425091262758,0.00526466248593855,6.42584169526651e-05,0.000201520359137511,6.42584169526654e-05,0.000307803870896334,0.990110470286637
"15",0.242261491225415,0.597927832910382,0.0193117514501895,0.000202392714256936,0.0515837327359445,0.000202392714256877,0.000202392714256883,0.087903228107318,0.000202392714257242,0.000202392713723468
