restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,3301,101,0,0]",True,objective_patience,534,-12478028.25,-13053938.84765625,-37383.95654296875,-25569351.05419922,[],821.1329774581827,534,27.00617790222168,535,False
1,"[20260822,3301,101,0,1]",True,objective_patience,552,-12478029.4140625,-13053905.875,-37379.041259765625,-25569314.330322266,[],919.9975545415655,552,18.82411766052246,553,True
2,"[20260822,3301,101,0,2]",True,objective_patience,506,-12478051.5,-13053917.61328125,-37364.0126953125,-25569333.125976562,[],847.8583837910555,506,25.564680099487305,507,False
