component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,12500000,485735.0,12500000.0,879351.0,714030.7518026466,165320.24819735344,1424710.615906474,5286528.106418385,0.11397684927251792,0.6503247254360477
shape_bin,short,fragment_length_lt_100,12500000,,,387728.0,216835.0238468294,170892.9761531706,583185.422517423,3984948.8926525027,0.04665483380139385,0.5646201478978591
shape_bin,mono,fragment_length_100_249,12500000,,,271524.0,257067.5680761551,14456.43192384491,506978.7423367923,508258.5744954799,0.040558299386943386,0.20164495024581794
shape_bin,long,fragment_length_ge_250,12500000,,,220099.0,240128.15987966218,-20029.159879662184,438441.417446218,273220.73821346473,0.035075313395697444,0.14784335986806163
