"","Atrial Cardiomyocyte","Ventricular Cardiomyocyte","Fibroblast","Endothelial cell","Lymphatic Endothelial cell","Mural cell","Mesothelial cell","Neural cell","Adipocyte","Myeloid","Lymphoid","Mast cell"
"0",0.0104589792780862,0.240218198038998,0.0919835737694147,0.156869177199778,0.0505243597172159,0.0464466696486799,0.244866648607031,0.0227977589312147,0.000346505310233485,0.0765104662407786,0.0312262852203683,0.0277513780382021
"1",0.000297581767920544,0.33880415476417,0.0412524519708519,0.00400205311151134,0.0179043046462409,0.084936472573174,0.368381812005817,0.0630785375433958,0.000297581767872064,0.0175251824835995,0.0475756170305959,0.015944250334852
"2",0.000200465150851519,0.203722925941819,0.00293424367748654,0.000200465150867965,0.311320200423982,0.0489069363811222,0.254096230029581,0.0705457055861649,0.000200465150891157,0.0970336811815436,0.000200465150917947,0.0106382161747718
"3",0.00267786910987009,0.371542518712217,0.000167739968460324,0.084030002887119,0.147830843840073,0.00016773996849331,0.294155536554145,0.0468231212178312,0.000167739968517217,0.000167739968601944,0.0506308625273836,0.0016382852772885
"4",0.000129959034251523,0.426372985130504,0.1138624014479,0.0412696180653872,0.000129959035776893,0.000129959034225164,0.295388266519807,0.104371017007431,0.000129959034257723,0.000129959034313653,0.00668223424283196,0.0114036824133137
"5",0.000169515938884741,0.00016951593894375,0.138364581829309,0.235331641564912,0.267140377404074,0.00746545213891269,0.0919304425994702,0.173461641606175,0.000704127906020452,0.000169515938909609,0.0549942860933409,0.0300989010410481
"6",0.000184996923418013,0.12994201310435,0.0116570776333939,0.000184996923576334,0.24609014443337,0.000184996923493778,0.146187333578971,0.0749760229826903,0.000235960271558292,0.302145511508302,0.0880259487930638,0.000184996923812433
"7",0.00193587723739837,0.103565401595947,0.000180525696793348,0.212265176759305,0.0355534814100262,0.141126650179863,0.000180525696471229,0.139854339769074,0.000706308924316023,0.211939106519518,0.152512080514399,0.000180525696889505
"8",0.00027601152646068,0.000276011525615905,0.0933122861579925,0.315670546201438,0.12800455352511,0.0243056820963832,0.286696705409022,0.0453281453598349,0.00152312762355598,0.0582525309346111,0.0460783881142756,0.000276011525700771
"9",0.000185609403794222,0.386671418057666,0.000185609403793099,0.0726483478331216,0.000185609404397718,0.158959598865065,0.27183624240395,0.00124996276585216,0.000406046959735628,0.0347358896597316,0.0310600279964078,0.0418756372464856
"10",0.000237056352712494,0.256823114232984,0.0210338314846789,0.0419161880175946,0.0422199162331693,0.05821062913014,0.284801411962789,0.183709079035652,0.000237056352731083,0.0611066573710311,0.0320669862525961,0.0176380735739213
"11",0.000186482852447202,0.362456124111365,0.360650280697675,0.0853017667297132,0.00559394401346821,0.000186482852433283,0.00018648285507892,0.0249519654875846,0.00135714268783536,0.114983096347787,0.0194298449042361,0.024716386460376
"12",0.000262032806272789,0.249060132533417,0.0926384436460402,0.0459521748098294,0.202169638349421,0.0271840107917934,0.187307461734815,0.0626900748584315,0.000262032806344225,0.120985805818872,0.00026203280619502,0.0112261590385686
"13",0.00017689418109111,0.000176894181098691,0.000176894181086184,0.202198659441779,0.0506934450208277,0.241805493902763,0.0481672687365435,0.261242471749103,0.000210871511934312,0.000176894181147938,0.122944682019344,0.0720295308932812
"14",0.000159323412895883,0.174284428820379,0.0831617421905971,0.150497086952122,0.000159323412336743,0.000159323412904971,0.101934532552481,0.0477195158192497,0.000159323410885223,0.242234376986264,0.171338641423036,0.0281923816068497
"15",0.000126904025866155,0.0964412303008699,0.000126904025927236,0.0682203275155255,0.0567623593993652,0.0801938734059259,0.396636315762514,0.00012690402392545,0.000126904025889367,0.297157141470698,0.00395423201761424,0.000126904025879109
"16",0.000117795253582397,0.0356551563547522,0.0396501043957094,0.0238737029005381,0.182335878718121,0.00011779525357418,0.5699594432125,0.0737649793832029,0.00011779525358786,0.0291572797157039,0.00220472102074485,0.0430453485379827
"17",0.000261923552182791,0.0771387858737718,0.311054979409055,0.000413282775289655,0.0544471947924284,0.0623692085965757,0.283073201076571,0.0622519618014716,0.00158035423718716,0.0874682897744915,0.0507911094664557,0.00914970864451944
"18",0.000281347217871012,0.201843830272343,0.00758125690349702,0.0657136942832403,0.119939289824512,0.000281347217926705,0.0708296466960098,0.0750935669021923,0.000281347217916076,0.346905121142362,0.0854426573903554,0.0258068949317741
"19",0.000346051198020889,0.000537703965209006,0.0592645008716043,0.0353211681401586,0.263519835090801,0.14494623905761,0.098070089650196,0.0654023757761215,0.00103414415337983,0.203321796199365,0.0661116346266162,0.0621244612709175
"20",0.000181830710521023,0.158178772090322,0.135544067813782,0.00669240467305311,0.000181830707909004,0.0848860910158599,0.221190589572281,0.26072460198931,0.000181830710509338,0.114579494636651,0.000181830710509507,0.017476655369292
"21",0.000182161557593883,0.000182161557480799,0.201949638714561,0.000182161557574036,0.447943060011051,0.103198919521202,0.0082511394138506,0.097696272572985,0.000182161557564025,0.072865353403092,0.000182161557592212,0.0671848085754527
"22",0.0391932565483479,0.0292006800250292,0.178690734339542,0.212690674290031,0.000180625468087526,0.164946864748239,0.00018062547022842,0.168614976403629,0.000739813185070881,0.145144879637738,0.0602362444152556,0.000180625468802292
"23",0.000189623393544068,0.000189623393670918,0.152924144737959,0.0416654944275049,0.00018962339447062,0.0142120426682093,0.325163391042114,0.181421765489844,0.000189623393545717,0.243566374397999,0.00947626976305359,0.030812023898085
"24",0.00802200278291422,0.328883928714407,0.275370318213795,0.102465708847291,0.000197355871518145,0.144377657037819,0.0608007651282512,0.020714301148838,0.000197355871516468,0.00019735587162657,0.058575894640602,0.000197355871422004
"25",0.00019495225803064,0.154418080896143,0.0286326905949221,0.157959306545077,0.00513345394943982,0.0138498535068233,0.434042307123608,0.0413829462152173,0.000194952260417019,0.0458523598950898,0.0637953958951125,0.0545437008601192
"26",0.000172068817767837,0.327434604777223,0.000172068817832052,0.0464796807517286,0.154554609604954,0.0969334432868719,0.00017206881772339,0.111095658861322,0.000172068817781906,0.224709401816886,0.0379322568121752,0.000172068817734766
"27",0.000124060494866555,0.0438196850773617,0.130372040623388,0.0999217440821303,0.000124060497565699,0.000124060494865415,0.000124060496235277,0.267495511806681,0.000124060495015297,0.334416601506737,0.000124060494865328,0.123230053930288
"28",0.0051021455508784,0.318563210453037,0.00925854106646536,0.213633181158279,0.103142253801799,0.035552170062174,0.000372644350653416,0.0629833471379454,0.000372644347013115,0.21701324565139,0.0188751198815698,0.0151314965387952
"29",0.0148768661730497,0.322737220923015,0.000151209521519944,0.000151209521519944,0.0665385653754084,0.0361963558227725,0.368189006824685,0.0565069642121978,0.000151209521527343,0.0839251116242699,0.0181235085838789,0.0324527718961555
"30",0.035610930856047,0.392540566128821,0.112118944925986,0.0323186764901048,0.108969511111613,0.0193268731415129,0.00393927684215111,0.0515598685214644,0.00016222510979164,0.183858194516184,0.00016222510974992,0.0594327072465746
"31",0.000126570682002917,0.00345883679487939,0.013661638672144,0.0117247932526508,0.222406520357425,0.00359119682163767,0.0508635285459062,0.0138876055838233,0.000192402620859224,0.521214372216231,0.0257309930008901,0.133141541451551
"32",0.000177656064965515,0.000177656065069092,0.134470326146853,0.191228890797917,0.000177656066915827,0.00167435987359,0.204830923157088,0.2148109971922,0.000177656065118699,0.0669286880149611,0.136700366748794,0.0486448238065287
"33",0.0177191041572831,0.205633966246232,0.22877650343935,0.00781262542196809,0.228188938689687,0.125254615655276,0.0181055659716502,0.0561223845504673,0.00116133952510474,0.0440821489834506,0.0329824414135049,0.0341603659460261
"34",0.00133108785304853,0.236792049039853,0.105517735320241,0.0224429686786608,0.0144684445362634,0.0821353177268436,0.000177113301497904,0.0575692900072395,0.000177113301489934,0.462227040725224,0.00805243613601944,0.00910940337362013
"35",0.000174230740939829,0.111416592816985,0.000174230740930869,0.0656691892565265,0.0443825109354965,0.000940652360627357,0.309189030511058,0.0905410225108098,0.000174230740988442,0.305731084023192,0.000174230740930868,0.0714329946215146
"36",0.000170511736135839,0.0932459866867721,0.0371875933274578,0.0868123592240553,0.1394749528138,0.000170511736157819,0.442255182344849,0.0240851749205732,0.000170511736129488,0.102223961080104,0.0277955807948338,0.0464076735991325
"37",0.00377278537142137,0.498750228996237,0.267680249578556,0.000144685342853578,0.0477674395713744,0.0543395284449587,0.000144685343613927,0.00596992165650799,0.000144685342714976,0.000144685342669495,0.0518022473232873,0.0693388576858049
"38",0.0246879538385634,0.0203820672947239,0.290560154978115,0.04119631846937,0.0132330547776088,0.0170107764844493,0.17200316238322,0.00238174073351105,0.00140497391742745,0.416860837052128,0.000139480035393987,0.000139480035488966
"39",0.00582849681151524,0.132005258161289,0.0135195196817096,0.136196925845402,0.0260425267708208,0.0892617924326546,0.156240360062368,0.0455471530405771,0.00038690390874786,0.190083965547075,0.204500193828727,0.000386903909114402
"40",8.85627932160726e-05,0.0710634146422754,8.85627927738528e-05,0.0630026378460358,0.0787656552701728,0.0257671249440512,0.600106711724322,8.85627942414286e-05,0.000246150758301203,0.047230687041727,0.06684433633622,0.0467075930566634
"41",0.000250032126162171,0.168704260195544,0.000250032127232426,0.232807316992268,0.191893520933949,0.0732460316896306,0.176911533548844,0.10620525069687,0.00025003212721784,0.00838847466972423,0.0274979247273501,0.0135955901652082
"42",0.000174161342019339,0.000174161341982994,0.368314419039234,0.0580153328753367,0.0300535157997221,0.000174161341978517,0.00903502912503722,0.274022303411565,0.000174161341978516,0.0900055833674454,0.114579398043796,0.0552777729699046
