spot_id,CD14 Mono,CD4 Naive,CD8 Naive
spot_0000,0.8101732134819031,4.503252029418945,4.096673965454102
spot_0001,6.231173038482666,2.122891664505005,1.897924542427063
spot_0002,3.13456130027771,5.320222854614258,2.9690515995025635
spot_0003,3.023442506790161,4.656183242797852,5.7030205726623535
spot_0004,3.453232526779175,3.6962177753448486,3.6080965995788574
spot_0005,0.9767078161239624,2.230541944503784,2.701887845993042
spot_0006,1.2160332202911377,1.645961046218872,1.7156052589416504
spot_0007,0.01761780120432377,2.885319471359253,3.260594367980957
spot_0008,2.251361846923828,6.896504878997803,2.403257131576538
spot_0009,2.366590738296509,3.483262777328491,4.5401225090026855
spot_0010,3.275907039642334,1.512226939201355,2.0033862590789795
spot_0011,2.8652288913726807,3.54289174079895,1.836822271347046
spot_0012,6.068010330200195,0.43101659417152405,2.1821093559265137
spot_0013,6.16506290435791,2.761943817138672,2.3639442920684814
spot_0014,4.866870403289795,3.457348585128784,3.4332165718078613
spot_0015,2.1610851287841797,2.3411121368408203,3.616464138031006
spot_0016,5.026882648468018,5.766265392303467,0.42046403884887695
spot_0017,0.004623435437679291,3.517665147781372,0.08687949180603027
spot_0018,3.409862995147705,2.0859851837158203,0.9651590585708618
spot_0019,2.985604763031006,5.385163307189941,4.827204704284668
spot_0020,0.7820622324943542,3.3989927768707275,3.4670445919036865
spot_0021,3.6595611572265625,2.539633274078369,8.91175365447998
spot_0022,4.6461076736450195,1.433486819267273,3.038581609725952
spot_0023,0.8696436285972595,1.1854647397994995,1.8608698844909668
spot_0024,1.578292965888977,4.8978352546691895,4.586026668548584
spot_0025,5.292869567871094,4.5483222007751465,3.0926694869995117
spot_0026,2.678406238555908,3.7385618686676025,5.259103298187256
spot_0027,0.014945421367883682,0.9499369859695435,3.767277479171753
spot_0028,3.72062087059021,1.0354983806610107,0.6396520137786865
spot_0029,5.350245952606201,2.15286922454834,1.8868622779846191
spot_0030,2.0502188205718994,4.13905668258667,5.5075507164001465
spot_0031,2.0442264080047607,3.5632643699645996,2.3632097244262695
spot_0032,2.1647629737854004,2.7517504692077637,1.4954913854599
spot_0033,1.7827577590942383,3.816107749938965,4.304771423339844
spot_0034,1.2336370944976807,1.6171364784240723,2.410536050796509
spot_0035,1.5280026197433472,4.802971363067627,5.1449456214904785
spot_0036,2.7849276065826416,4.897343635559082,3.4874212741851807
spot_0037,4.212340831756592,2.314554214477539,4.9114203453063965
spot_0038,7.096611499786377,2.626688003540039,2.996424436569214
spot_0039,1.3130545616149902,5.318368911743164,4.276196479797363
spot_0040,1.0222581624984741,5.10482931137085,4.8057756423950195
spot_0041,2.1493778228759766,1.8539172410964966,1.3714606761932373
spot_0042,4.190840244293213,1.921892523765564,2.566798686981201
spot_0043,3.4920356273651123,1.951070785522461,5.424962997436523
spot_0044,2.089561700820923,0.7480940222740173,0.05747765302658081
spot_0045,4.155991554260254,3.0591073036193848,3.2605204582214355
spot_0046,4.025672912597656,3.37414288520813,0.5418079495429993
spot_0047,4.708487510681152,3.6475629806518555,4.0178704261779785
spot_0048,6.633431911468506,0.22446459531784058,5.178995609283447
spot_0049,3.904376983642578,0.5049547553062439,1.5691821575164795
spot_0050,1.5096302032470703,4.974494457244873,4.220873832702637
spot_0051,3.302412509918213,5.373836994171143,4.0652337074279785
spot_0052,4.445277690887451,3.2584376335144043,3.314906597137451
spot_0053,1.08522367477417,0.8064636588096619,1.7702937126159668
spot_0054,0.014929922297596931,5.618784427642822,6.2117018699646
spot_0055,2.493319034576416,2.647186756134033,0.2722267210483551
spot_0056,3.614389419555664,5.055327892303467,3.773486614227295
spot_0057,1.4222450256347656,3.3168110847473145,2.9174294471740723
spot_0058,3.267024278640747,2.8728153705596924,7.1501874923706055
spot_0059,2.5775880813598633,2.84000825881958,2.3911936283111572
spot_0060,4.333772659301758,3.2597718238830566,2.0039327144622803
spot_0061,5.272073268890381,0.9014844298362732,5.391659259796143
spot_0062,3.69610333442688,1.9686532020568848,0.2033451795578003
spot_0063,3.913900136947632,2.6590471267700195,2.2638604640960693
spot_0064,5.932044506072998,7.109405040740967,6.9137797355651855
spot_0065,2.1241252422332764,2.9905941486358643,4.484652042388916
spot_0066,2.182361602783203,2.1234447956085205,3.951239585876465
spot_0067,4.246018409729004,5.181405067443848,2.65541672706604
spot_0068,0.00770614156499505,4.31850004196167,4.991818904876709
spot_0069,2.155082941055298,1.5493406057357788,4.613152980804443
spot_0070,1.787230372428894,3.6679153442382812,6.791661739349365
spot_0071,0.540885865688324,2.8470206260681152,2.842351198196411
spot_0072,4.412055969238281,0.8828227519989014,4.011305809020996
spot_0073,4.971038818359375,3.7897849082946777,0.8225618004798889
spot_0074,2.9224085807800293,3.2352712154388428,6.891468524932861
spot_0075,3.0122599601745605,2.8277084827423096,4.319260597229004
spot_0076,3.755894422531128,3.9982237815856934,3.221729278564453
spot_0077,5.46164083480835,2.180257558822632,3.194446086883545
spot_0078,3.015385150909424,1.5486948490142822,2.0112061500549316
spot_0079,3.018021821975708,0.8722931742668152,1.73860502243042
spot_0080,0.7521458864212036,8.194170951843262,1.4113984107971191
spot_0081,0.9126339554786682,3.9497838020324707,3.308178186416626
spot_0082,4.425807952880859,2.810803174972534,3.335618257522583
spot_0083,1.1788560152053833,2.32423734664917,3.9555211067199707
spot_0084,1.6283090114593506,1.071915864944458,2.434478521347046
spot_0085,0.6901558041572571,1.576572060585022,5.818859100341797
spot_0086,2.9794352054595947,0.49874478578567505,1.1756125688552856
spot_0087,2.537428617477417,2.4244437217712402,2.7853639125823975
spot_0088,3.8278071880340576,4.657739639282227,1.8951730728149414
spot_0089,1.6856311559677124,4.296058177947998,2.354318618774414
spot_0090,3.3964710235595703,1.5000780820846558,4.84748649597168
spot_0091,3.9686365127563477,2.295919895172119,1.8895260095596313
spot_0092,1.545188546180725,1.383818507194519,0.25487345457077026
spot_0093,1.6645671129226685,0.6793490648269653,0.5817990303039551
spot_0094,2.268134832382202,5.289592742919922,4.1812591552734375
spot_0095,3.1085314750671387,3.374100923538208,2.9152023792266846
spot_0096,2.7583796977996826,1.3555011749267578,1.4245905876159668
spot_0097,3.8189666271209717,1.4230499267578125,2.7490243911743164
