,Adipocyte,Atrial Cardiomyocyte,Endothelial cell,Fibroblast,Lymphatic Endothelial cell,Lymphoid,Mast cell,Mesothelial cell,Mural cell,Myeloid,Neural cell,Ventricular Cardiomyocyte
0,2.2395041e-05,0.00712316,0.13854326,1.0159716e-05,0.104575016,0.08362369,0.04177017,0.051668912,0.085923806,0.16901784,0.19670989,0.121011734
1,1.9143823e-05,0.0026642594,0.19504751,8.079988e-06,0.09000046,0.07472161,0.0318682,0.19404143,0.06681225,0.07850977,0.20020835,0.06609897
2,3.991052e-06,0.006360849,0.15370204,2.793834e-06,0.25486407,0.05500782,0.08716804,0.06157188,0.0048845788,0.057047334,0.13544218,0.18394451
3,1.50447295e-05,0.0778748,0.14023502,8.194584e-06,0.014098068,0.015316633,0.0119141275,0.24469276,0.004240768,0.01943586,0.122375354,0.3497934
4,2.0965643e-05,0.13231319,0.12736343,1.0685267e-05,0.005165412,0.010986358,0.006098118,0.057507537,0.0018355815,0.015160581,0.13867371,0.50486434
5,2.0259542e-06,0.00012672084,0.21690871,1.6726093e-06,0.37615556,0.049789123,0.11184847,0.03738109,0.022237035,0.022305017,0.1434479,0.019796684
6,6.188195e-06,0.00067543116,0.1840968,3.6264905e-06,0.1692465,0.07339522,0.03385439,0.10424725,0.022500806,0.17429407,0.19486736,0.042812373
7,3.9062394e-05,0.029603327,0.1573934,1.7792221e-05,0.08291308,0.06247551,0.013907415,0.021708202,0.11264761,0.12784901,0.20927338,0.18217216
8,1.4684083e-05,0.0004160481,0.22795665,6.8201925e-06,0.10739511,0.07299321,0.05406007,0.2381692,0.081589185,0.054454263,0.14590941,0.017035352
9,1.8751061e-05,0.031648237,0.1514179,9.456161e-06,0.01416944,0.060969803,0.13130696,0.031033495,0.03158851,0.033801656,0.2676638,0.24637195
10,1.9571577e-05,0.01627634,0.2297026,1.0581265e-05,0.11095035,0.066815615,0.06810367,0.059431337,0.03219383,0.04392945,0.22831884,0.14424779
11,1.7945518e-05,0.01011219,0.21667325,8.207256e-06,0.013902181,0.0516228,0.104541704,0.06166118,0.022702655,0.057662554,0.3247602,0.13633506
12,7.070276e-06,0.012209888,0.11625229,4.367005e-06,0.21389014,0.0555111,0.026992097,0.041550763,0.012930715,0.14729445,0.14584884,0.22750822
13,2.0649442e-05,0.0010826401,0.27902716,1.1935132e-05,0.09551162,0.06575961,0.09052161,0.030756813,0.10358863,0.053010125,0.25009036,0.030618817
14,1.966281e-05,0.018399123,0.21726398,1.0044016e-05,0.034482438,0.058450412,0.076271705,0.1523894,0.012192642,0.08651932,0.19445682,0.14954442
15,2.631132e-05,0.00085909193,0.13364159,7.4239756e-06,0.014122323,0.06475033,0.028625958,0.2818124,0.08947437,0.16176762,0.19167121,0.03324132
16,3.9626348e-06,0.006985283,0.1466502,2.8298987e-06,0.20823748,0.05514048,0.11063466,0.15718153,0.0041792267,0.033645555,0.10102138,0.17631741
17,6.438446e-06,0.0077828704,0.11933772,5.0395647e-06,0.10825239,0.08720615,0.24911286,0.09142327,0.0027743638,0.07577095,0.07617188,0.18215606
18,4.4053922e-06,0.014144234,0.12336593,3.1349446e-06,0.23306692,0.12763178,0.03834554,0.0363451,0.010712803,0.04245653,0.12720953,0.24671404
19,5.724089e-06,6.2434265e-05,0.14064124,4.5729557e-06,0.13775316,0.08313839,0.2879588,0.07590324,0.011483694,0.1919959,0.0609957,0.010057158
20,2.5866948e-05,0.0013284627,0.17712466,7.565928e-06,0.0096647795,0.05125255,0.023057617,0.12086906,0.19242103,0.048576806,0.3251655,0.050506007
21,8.649569e-06,0.0003351707,0.19380924,5.201286e-06,0.23587987,0.06372303,0.0576389,0.033243686,0.11696272,0.09181459,0.18498161,0.021597303
22,2.6680882e-05,0.027525928,0.13254568,1.1048383e-05,0.019210046,0.07780418,0.036035176,0.016145557,0.17554885,0.048075855,0.255444,0.21162699
23,1.673975e-05,0.00019850153,0.16137537,7.385766e-06,0.007772783,0.06558632,0.2727885,0.09494717,0.026926324,0.12715822,0.22925824,0.01396444
24,3.8384576e-05,0.043742314,0.20480166,1.6020183e-05,0.013304887,0.021511953,0.011840234,0.021186424,0.14219604,0.025895042,0.31757128,0.1978958
25,2.2928816e-05,0.0010527162,0.23654142,7.596417e-06,0.0121608,0.06339665,0.063348815,0.1434069,0.042389248,0.08741978,0.31580433,0.034448877
26,4.1051204e-05,0.045227636,0.16631635,1.9560925e-05,0.07979926,0.05688192,0.015110833,0.016928216,0.0657595,0.13895147,0.21484932,0.20011492
27,1.7423803e-05,0.0014288148,0.191854,7.080973e-06,0.0025818846,0.04405534,0.18465999,0.04609443,0.02167729,0.05797573,0.38989726,0.059750818
28,1.5686435e-05,0.019472638,0.35194537,9.556721e-06,0.10577614,0.028127573,0.040314328,0.02812813,0.01885561,0.016764434,0.26184672,0.12874384
29,1.4288265e-05,0.016273215,0.11800393,7.220531e-06,0.037069947,0.1337129,0.12673391,0.0575056,0.07052882,0.031477444,0.19751427,0.21115847
30,1.2161877e-05,0.0077199945,0.16083725,8.259131e-06,0.05642155,0.051839482,0.24823597,0.030680653,0.017715817,0.045281682,0.22203176,0.15921542
31,4.2308766e-06,8.54159e-05,0.13352704,3.3083595e-06,0.16967332,0.059620004,0.18682612,0.026701374,0.010106756,0.30420718,0.09357388,0.01567141
32,1.2419015e-05,0.0005060421,0.2644708,6.3274156e-06,0.042345442,0.12603173,0.09207677,0.15084718,0.02334885,0.05612861,0.22219741,0.02202838
33,6.9923717e-06,0.027056966,0.1224377,5.2759156e-06,0.16927911,0.06391853,0.13493106,0.025630469,0.0072817784,0.019863205,0.1281619,0.30142695
34,4.0225706e-05,0.001647818,0.20842671,1.4626626e-05,0.0082226405,0.046035767,0.020357326,0.027149744,0.11967071,0.16293786,0.36881253,0.03668396
35,1.5645659e-05,0.0007596403,0.20844515,7.3252995e-06,0.011359485,0.05301612,0.23993488,0.14052272,0.023180231,0.034411747,0.25792906,0.03041798
36,4.8653383e-06,0.00037221,0.18210968,3.709343e-06,0.1978066,0.08537856,0.23293486,0.09928612,0.008058333,0.05730884,0.10479403,0.0319422
37,1.1515258e-05,0.012281909,0.13922954,7.659594e-06,0.098516345,0.14596763,0.15271953,0.053568743,0.022393344,0.04087075,0.15173572,0.18269734
38,2.0319445e-05,0.03109321,0.1653785,8.164862e-06,0.0129006365,0.036422737,0.026062137,0.28475454,0.016131165,0.04499733,0.16871151,0.21351978
39,2.106646e-05,0.0012462107,0.1974387,8.220032e-06,0.07242216,0.055443633,0.030735113,0.14392334,0.18840851,0.052881915,0.21819726,0.0392739
40,1.7467895e-05,0.034386415,0.12663892,8.787376e-06,0.017387249,0.07724026,0.12296993,0.10522372,0.009412367,0.104810275,0.13881846,0.26308614
41,1.9423183e-05,0.0028404156,0.20281364,1.0004675e-05,0.1155324,0.06879559,0.06628611,0.040947903,0.15764515,0.043946434,0.23414971,0.06701328
42,1.9999314e-05,0.0006499541,0.2013888,8.9295545e-06,0.019988611,0.14171349,0.11072081,0.07179786,0.03186129,0.16538703,0.22839445,0.028068807
43,2.0701056e-05,0.001919491,0.24445014,1.2934647e-05,0.13220383,0.07369312,0.13040988,0.018831119,0.0701639,0.08263329,0.19750677,0.048154794
44,2.4707517e-05,0.13365562,0.13745074,1.2801706e-05,0.007444493,0.030717302,0.026689542,0.017907426,0.006315642,0.052435845,0.17258185,0.41476393
45,2.9332614e-05,0.00799617,0.23468307,9.522721e-06,0.010166301,0.036873955,0.02769221,0.13294609,0.07395263,0.03593295,0.33811527,0.10160252
46,8.987639e-06,0.0014466521,0.1521914,3.206724e-06,0.005066556,0.06415073,0.07192787,0.4666822,0.004930031,0.038049825,0.11030593,0.085236624
47,1.1981748e-05,0.0061830143,0.13633767,4.615129e-06,0.0060739135,0.08829274,0.1358009,0.24310425,0.018088097,0.029799743,0.19166932,0.14463377
48,4.707185e-06,0.000475322,0.11002776,3.273246e-06,0.15307482,0.11545054,0.1566583,0.09159505,0.0084498925,0.24171616,0.07167024,0.050873905
49,8.470123e-06,0.0041639362,0.12579589,4.4613557e-06,0.012011046,0.20472576,0.12372263,0.25220743,0.0053306436,0.06050509,0.08795436,0.123570286
50,2.0423586e-05,0.0012574805,0.124580584,8.822053e-06,0.11004904,0.09033923,0.081749044,0.11686877,0.14342658,0.13615309,0.14866297,0.046883933
51,3.5555066e-05,0.15403044,0.12821856,1.7466618e-05,0.008301237,0.030679371,0.012445041,0.0075633763,0.012833735,0.102428,0.17630616,0.3671411
52,1.2493964e-05,0.07518878,0.15775003,7.676655e-06,0.052886475,0.10168074,0.062448986,0.03609583,0.010654774,0.023648042,0.18158193,0.29804423
53,1.5590582e-05,0.00046005502,0.1932788,8.284085e-06,0.10112612,0.0655207,0.13952848,0.061597228,0.036585186,0.17011283,0.20921889,0.022547863
54,2.5217983e-05,0.06758151,0.13440955,1.0766055e-05,0.007643335,0.043182835,0.033524465,0.12417038,0.018589953,0.08604592,0.19481328,0.29000282
55,1.5021218e-05,0.00034617167,0.20696764,4.9040914e-06,0.013132814,0.04959079,0.043982767,0.4205789,0.018667145,0.07155854,0.15451527,0.020640071
56,2.8919589e-05,0.107636936,0.16467789,1.3931448e-05,0.0040565548,0.024553949,0.0150951,0.05620706,0.014002228,0.07491418,0.23967473,0.29913852
57,2.669398e-05,0.006460298,0.15032543,1.1916095e-05,0.023066057,0.06041242,0.17995173,0.051566087,0.035770275,0.14815716,0.23789881,0.10635313
58,1.5340449e-05,0.04254038,0.11439762,8.972921e-06,0.13380565,0.070415296,0.08998987,0.03736682,0.012561248,0.07210139,0.13097313,0.29582423
59,1.7780041e-05,0.007153984,0.1467317,7.652942e-06,0.0033846197,0.038468365,0.21195589,0.057919055,0.015989231,0.10872657,0.26601616,0.14362903
60,8.517851e-06,0.000468178,0.15696788,5.60178e-06,0.20424277,0.049439434,0.17518033,0.02630654,0.03287385,0.18138377,0.1408706,0.032252517
61,2.801967e-05,0.039222006,0.1759275,9.7680795e-06,0.0068427064,0.030614613,0.021647228,0.19088173,0.03612117,0.045622054,0.23883668,0.21424657
62,1.0503621e-05,0.00015810625,0.2743272,5.811007e-06,0.16146772,0.06655052,0.06611379,0.13021162,0.056938358,0.066152096,0.16815326,0.009911028
63,1.37072275e-05,0.00040554625,0.20114121,6.7886517e-06,0.11194991,0.095328,0.0749917,0.17426674,0.106300615,0.050688196,0.16503051,0.019877046
64,1.46356315e-05,0.010208519,0.13101208,7.216631e-06,0.04337251,0.05640171,0.08429304,0.21376072,0.005881619,0.16367805,0.11439908,0.1769708
65,8.017643e-06,0.0103101535,0.14135979,6.293169e-06,0.110160254,0.13135274,0.20675175,0.029832415,0.0064027533,0.039142024,0.11778976,0.20688407
66,1.4261272e-05,0.104966424,0.12663217,8.533462e-06,0.09028657,0.07007702,0.045387313,0.019624949,0.0066442797,0.025827179,0.13623081,0.37430045
67,8.334835e-06,0.009745476,0.18449599,5.4839916e-06,0.08968502,0.059611537,0.1312613,0.2302442,0.004247764,0.03158228,0.11013514,0.14897738
68,2.019619e-05,0.015326694,0.1906184,8.619765e-06,0.0081205815,0.057383668,0.06985574,0.07468119,0.021636523,0.09297797,0.3080697,0.1613007
69,2.2290615e-05,0.00039078653,0.12676792,1.1236887e-05,0.026749315,0.07628116,0.23529476,0.015671715,0.19062634,0.12393232,0.1799855,0.024266701
70,2.0032772e-05,0.0025622614,0.17070395,8.903253e-06,0.05094673,0.08475103,0.090739444,0.055850103,0.17934334,0.045849744,0.24493408,0.074290395
71,1.1092224e-05,0.08017953,0.12023263,6.4139927e-06,0.022668784,0.03331333,0.08982956,0.13174686,0.0034623258,0.018825242,0.1189441,0.38078007
72,2.373638e-05,0.014770389,0.19428699,1.1196236e-05,0.049766663,0.055073876,0.06835258,0.03645362,0.10130447,0.040179957,0.2811134,0.15866303
73,3.232126e-05,0.07713037,0.14546125,1.18952075e-05,0.0054784603,0.026511539,0.022181122,0.09352692,0.05011949,0.033271167,0.2561368,0.2901386
74,1.1381261e-05,0.0019036643,0.23432744,6.617995e-06,0.21762332,0.056743618,0.06274856,0.03691628,0.07099931,0.050919384,0.20681204,0.060988326
75,7.679043e-06,0.0043110386,0.15023619,4.2614643e-06,0.055077117,0.056807783,0.05772218,0.30006784,0.0030365759,0.14195885,0.091344126,0.13942632
76,1.7667155e-05,0.00096804264,0.21214797,8.767561e-06,0.15915713,0.05900038,0.03299367,0.060517676,0.18133718,0.06365767,0.19737978,0.032814045
77,7.80355e-06,0.0045783245,0.23485368,4.8076745e-06,0.18011495,0.06766762,0.08004829,0.08584538,0.012943841,0.04142236,0.18446223,0.108050644
78,1.335629e-05,0.00012398204,0.16544425,8.95941e-06,0.053125564,0.06256238,0.41473436,0.050331693,0.033576805,0.06384117,0.14552343,0.010714054
