,q05cell_abundance_w_sf_T_CD4,q05cell_abundance_w_sf_T_CD8,q05cell_abundance_w_sf_T_reg,q05cell_abundance_w_sf_mDC,q05cell_abundance_w_sf_mono-mac,q05cell_abundance_w_sf_myeloid,q05cell_abundance_w_sf_pDC,q05cell_abundance_w_sf_plasma,q05cell_abundance_w_sf_tumour_1,q05cell_abundance_w_sf_tumour_2
19,0.000398476846748963,2.8531069278717043,0.0003300495009170845,0.00044231389911146833,0.0004549393604975194,0.00018079512810800224,6.830890961282421e-05,0.001235112635185942,0.00014809645799687134,0.00010761557132354937
20,0.011113300547003747,5.029020524024963,0.029327004682272673,0.0007626366597833112,0.0008530103281373159,0.0037946919328533113,0.0002847168958396651,0.0020447301678359507,3.764523434638977,0.3543064624071121
21,8.641741114843173e-05,0.00376690587727353,0.00010775971750263127,4.8047903692349796e-05,0.22120657861232756,5.426909337984398e-05,2.0289566964493134e-05,0.008460640534758567,2.3704420436843068e-05,2.6044053083751353e-05
22,0.0013164253323338926,0.013741217460483313,0.0023981061298400165,0.00022516465178341606,0.0006980201898841188,0.00025102270883508026,9.618739495635964e-05,0.001779433130286634,1.3064091324806213,0.29759082943201065
23,0.0366432698443532,1.2215210974216462,0.03148979488760233,0.0024265484651550652,0.014840006921440363,0.0016782796243205668,0.0063625366892665625,0.013241191394627094,3.188903200626373,0.004539323155768216
24,0.0007678713038330898,0.008488157391548156,0.0015255829959642142,0.00018869861014536582,0.0007577503682114185,0.00023922269101603889,3.0697903093823696e-05,2.405587708950043,0.00042847723525483164,1.054099553823471
25,0.0007952724728966132,4.784176516532898,0.000322163563396316,8.27799169201171e-05,0.00016338318237103523,0.00010190586544922554,1.7571237458469112e-05,0.00046867442288203167,1.8971468853123953e-05,2.297716928296723e-05
26,0.06791832745075226,10.24577031135559,0.0697178915143013,0.0043431553058326244,0.0008940102357883007,0.020383228082209826,0.0002712607732973993,0.005076289037242532,0.05465936213731766,4.589219784736633
27,9.011360489239451e-05,0.00033895720262080433,0.00011614291615842377,1.3742220426138374e-05,3.1907273569231624e-05,2.8807839407818394e-05,5.1709480203498975e-06,3.2922740865615195e-05,8.83007152879145e-05,1.451069450378418
28,0.00047939489304553716,0.002225013298448175,0.0006808875652495772,9.0090386220254e-05,0.0005111286125611515,0.00012437808618415147,2.3977257751539582e-05,0.0014100844273343682,0.3966215029358864,0.9064482510089874
29,0.008650550618767738,0.0032566777081228793,0.013845272082835435,0.0005629988270811737,0.5183670461177826,0.0018508512410335244,8.784052297414747e-05,0.0005008477834053338,3.452009177207947,0.355282199382782
30,0.002315610193181783,3.606437456607819,0.0024258412769995632,0.0006411305308574812,0.000783501027035527,0.0005041159660322591,0.0002237869572127238,0.003535708272829652,0.32541581690311433,0.009581750351935625
31,0.06744302958250047,11.091115474700928,0.03251162935048342,0.0033852548105642198,0.942306187748909,0.00433664727024734,0.0004402343402034603,0.008393055759370327,2.91913822889328,0.0036485422286204995
32,0.016831952426582576,7.015899991989135,0.027099411562085153,0.000836588884703815,2.5997161865234375,0.021320847328752283,0.0004448391366167925,0.011228761775419116,3.104856538772583,0.4668818414211273
33,0.00045543245505541563,0.0038978989701718095,0.0005873586371308193,0.0003132563069812022,2.9352447986602783,0.0001459126149711665,6.436596704588738e-05,0.0009032758011016994,0.24944523647427558,0.0008414729963988066
34,0.02341570667922497,2.0404292821884153,0.8848918884992599,0.010513657471165061,0.01154995635151863,0.009672243054956198,0.0006488316750619561,0.04766885917633772,3.068533110618591,0.09445209354162216
35,0.00015470556827494876,0.001117114775115624,0.0010434867232106627,0.00010954801764455626,0.00021225447126198562,0.00014720045001013208,3.08236380078597e-05,0.0003534346455126069,0.9693499773740768,0.00409586220048368
36,0.0006707533553708345,2.9320485591888428,0.0010553385072853416,3.59933563231607e-05,0.0003721443092217669,0.0002491946303052828,3.775120439968305e-05,3.609195554256439,1.3585898614110194e-05,3.0676797541673297e-05
37,0.0005684301344444975,0.48070853054523466,0.000537009589606896,0.00012717888894258069,0.00033206752705154945,0.0004172233486315236,0.00014276239526225253,0.0017637461540289225,0.00030919233104214077,1.1295057713985444
38,0.6190324932336807,8.535882806777954,0.0028920492506586013,0.00013434504944598302,0.604395043849945,0.0005223438143730164,0.0008281192422145978,0.03340362086892128,2.5135598571068842e-05,9.646739054005594e-05
39,0.03203379865735769,12.886519050598144,0.02569776279851794,0.0011549308779649438,0.0019777089240960778,0.004110086173750461,0.0047939214389771225,0.013283142680302262,0.000612286021350883,3.186536204814911
40,0.005923598655499518,13.384490871429444,0.002132810303010047,0.00013115813344484196,0.0007208659750176594,0.0005575419025262817,0.0002138356307114009,0.004824280948378146,2.309811898157932e-05,2.049842332780827e-05
41,0.002151564881205559,7.550494241714477,0.0010731880203820765,0.00011805277099483647,0.0005902908771531657,0.000258840034075547,5.43969288628432e-05,0.00146405870327726,1.1982347086814115e-05,2.1137735893717034e-05
42,0.019535540137439966,0.9246547251939774,0.017675107065588235,0.00048069707409013066,0.0033948462689295414,0.1776604600250721,0.0001552400950458832,0.005310690519399941,0.000497344887116924,1.709354293346405
43,0.0021569157368503513,6.971193623542786,0.0010342122055590152,0.962413540482521,0.002915783110074699,0.0003870313637889922,6.743984522472601e-05,0.008875939575955272,2.7761703586293154e-05,2.693355527298991e-05
44,3.698052114486927e-05,0.00028520897612906995,7.367022408288904e-05,1.1560989651115961e-05,9.877068587229588e-05,4.014663354610093e-05,2.4301006942550887e-05,7.751740085950586e-05,0.00019290160635137,0.5911095380783081
45,0.0002410000939562451,0.008323221374303103,0.0003798256977461279,0.05712185762822628,2.989990258216858,0.0001480932900449261,7.662376665393822e-05,0.03828968964517117,5.304717360559153e-05,6.63513332256116e-05
46,0.0010786811297293752,4.653187799453735,0.0011075572983827442,7.45643406844465e-05,0.9639834403991699,0.00023977167511475274,0.0003436504048295319,0.0015331229835283012,2.8516190468508288e-05,8.56887210829882e-05
47,0.0013730880280490964,6.280965209007263,0.0005890757049201057,3.1921725712891204e-05,0.00022822063692728992,0.00014801173092564567,0.00012987107766093686,0.0008784221368841827,6.4395587514809454e-06,2.0229815618222347e-05
48,0.0010511577420402318,4.3080387830734255,0.0009046527440659702,6.006183721183335e-05,0.0004893603661912493,0.00012745462590828537,7.675425113120581e-05,6.61816713809967,6.136631304798356e-06,1.3059051980235381e-05
49,0.0027156346011906864,4.296895933151245,1.1209441661834716,0.00022939161644899286,0.5915226012468338,0.001454324956284836,0.0007308861415367574,0.016711744479835033,0.5669344365596771,0.00878137736581266
50,0.0008288528391858563,0.024939584825187922,0.0011950728250667453,0.00045612306712428113,3.3164210677146913,0.00047179028915707023,0.00011039775235985872,0.006471351557411254,0.6544581234455109,0.0010464910010341555
51,0.000915683203493245,0.05057175625115633,0.006187304179184139,0.0001324218566878699,0.000896338393795304,0.0017135076108388604,3.2708710932638496e-05,0.0006644453591434286,1.7452390670776368,0.001163725310470909
52,0.03130608107894659,4.057631516456604,0.0004528573394054548,3.869023930747062e-05,0.00044811264669988307,0.00022113122467999348,0.00010563995820120909,3.004058051109314,1.2449946189008189e-05,1.6279216379189165e-05
53,0.0003510603855829686,2.888332521915436,0.0002789892940199934,2.785349404811859,0.35579636245965957,7.890967826824635e-05,0.00014073470811126754,0.014025089144706727,7.822175734872874e-06,1.0950071327897604e-05
54,3.40438200510107e-05,0.007730384054593743,8.207128485082649e-05,1.950297682924429e-05,0.00011679812996590046,1.0914101719856262,1.79868391569471e-05,0.0061738102464005355,6.9508992510236565e-06,1.024715711537283e-05
55,0.017419326584786177,15.886712455749512,0.0066020845668390395,0.00037805748434038833,8.047328805923462,0.026469271257519723,0.0007175888778874651,0.005383242457173765,1.396218476656941e-05,2.5572139384166808e-05
56,0.022575751785188915,9.261232614517212,0.016095384024083614,0.0006559433706570417,3.472952926158905,0.003015679586678743,0.001349169755121693,0.0380437757819891,0.004076713602989912,0.32292221635580065
57,0.0010700729209929705,4.706174755096436,0.0007981408009072766,4.553163744276389e-05,0.0006263416289584711,0.00016598446964053438,0.00022222516709007324,0.0010213570552878083,1.206694314532797e-05,1.8514757357479542e-05
58,0.007731598359532655,1.5853468775749207,0.00964761241339147,0.003177007648628205,0.014993729256093503,0.014184513268992305,0.0007123604824300857,0.007941790064796806,0.047412692196667196,4.4116205930709835
59,1.9491563200950623,0.048116902448236944,0.24646208211779594,0.24882562160491944,1.3958697736263275,0.03808760661631823,0.003966673649847508,0.07418096587061881,0.056955032795667646,10.386132526397706
60,0.08422022536396981,13.04002079963684,0.08687273971736431,0.6298797249794006,5.153835940361023,0.016125214006751775,0.0016795526957139376,0.009183165151625872,0.4698951721191406,4.2920828580856325
61,0.004421414458192886,5.673173499107361,0.001588008221006021,0.5191598564386368,0.8637364894151688,0.0004611656186170876,0.0002969808192574419,0.032639605924487114,9.313315567851533e-05,6.327292285277509e-05
62,0.00010429108733660542,0.0626121062785387,0.00020846085244556888,5.591695407929365e-05,0.0006900170672452078,0.00012281583803996912,3.0568468628189296e-05,0.5981452882289886,1.9190572493243964e-05,3.312736334919464e-05
63,0.00853235791437328,8.507173871994018,0.005137261189520359,9.866714644886089e-05,0.0004532687511527911,0.0017010370735079051,0.00010184500424657018,0.005130225908942521,1.1967479705810546,0.0036446219193749132
64,0.0470154270529747,0.521285417675972,0.15328491255640983,0.001384376676287502,0.5309479057788848,0.010472571663558484,0.00043269680027151485,0.0012869964819401504,5.8965777397155765,0.0028919392381794753
65,0.005163793498650193,3.3158055782318114,0.004988103825598955,0.00024055929243331777,0.0008661890140501783,0.0007438586151693017,6.300969216681551e-05,0.002644304605200887,1.8066966772079467,0.10223463475704193
66,0.006379168247804046,8.185366821289062,0.0022331047104671596,0.00017100066907005385,2.884937047958374,0.0004752226610435173,8.047890150919557e-05,0.0033879453432746234,3.43714398695738e-05,4.735735310532618e-05
67,0.1839957483112812,0.6063002198934555,0.3319923490285873,0.030740160308778287,1.872049832344055,0.025706794019788506,0.010968860378488899,4.198306345939637,9.007686233520507,0.01703411266207695
68,0.24396365359425545,8.339929294586181,0.40881036818027494,0.07088643983006478,0.0616822624579072,0.041202736832201485,0.005039308243431151,0.004106056550517679,8.995441246032716,0.009561238391324878
69,0.01377949109300971,17.339611530303955,0.005912304995581508,0.00012753853225149216,0.0024549553869292143,0.0021410906221717594,0.000791596292401664,0.006661647232249379,1.4881716606396366e-05,2.254106948385015e-05
70,0.0013140859256964177,5.963548278808593,0.0013678828545380384,0.00010311586884199641,0.0005181443440960721,0.00029852248990209774,0.0001947007673152257,5.352803707122803,1.3560540037360625e-05,2.1377768280217425e-05
71,0.004880564985796809,10.130931615829468,0.008304748171940445,0.00012035427207592876,2.8004582047462465,0.0005309145140927285,9.660768664616625e-05,0.004462734097614884,8.887484545994086e-06,1.866694283307879e-05
72,0.0004636491852579638,0.10480638220906258,0.0011545839544851336,0.00020777658210135996,0.00043338924588169907,0.00020351917773950848,0.00030479489505523815,2.3525115728378294,0.9345462143421173,0.0030406928854063153
73,0.02081784922629595,6.822122240066529,0.014236589986830951,1.7906004190444946,0.0005930830200668424,0.004194351192563772,0.0009867120563285426,0.0037887513986788694,7.834567768441047e-05,4.210769271850586
74,0.014735036855563521,10.926645374298095,0.01541446214541793,0.1138148382306099,0.0015429917722940445,0.9428708404302597,0.00042937413818435746,0.10208824947476387,0.002066111075691879,0.6282088696956635
75,0.0004976426163921133,4.075960922241211,0.00019945533422287552,3.395224102860084e-05,0.00019083098377450371,0.00013821349130012096,3.341655992699089e-05,0.0005313099012710154,1.1622118154264172e-05,1.2916772266180488e-05
76,0.04340492114424706,4.084844326972961,0.9209617555141449,0.024226572178304196,0.011948424950242044,0.08152877278625965,0.0027005237294360994,1.218115609884262,0.2728733360767365,3.9429462432861326
77,0.012375880824401974,2.684257435798645,0.006960204150527716,0.0008258515794295818,2.6475879192352294,0.0032985686557367444,0.011792532308027149,0.0033084013964980842,0.0022556749521754683,1.9589384019374847
78,0.1566593587398529,3.8647725105285646,0.15460700392723084,0.15330418869853019,0.6132254242897034,0.12510577999055386,0.0031652210396714508,0.20664888024330139,1.1358088672161102,5.986921572685242
79,1.315834879875183,0.9116987377405167,3.3463670015335083,0.01461499878205359,0.0008402877167100087,0.02148947585374117,0.0006581603025551886,0.0035017745452933014,0.005303968722000718,3.4772502541542054
80,0.02078218450769782,6.362062215805054,0.1110805969685316,0.003839707374572754,0.0008034781378228218,0.00535570306237787,0.002063649834599346,0.019751604273915292,0.0004561991503578611,3.5996983528137205
81,0.4082843244075775,10.439377117156983,0.03574065379798412,0.0036278945277445017,0.014199762232601642,0.012260982114821673,0.0003120294539257884,0.005328506510704756,0.0013293964555487036,3.3216730833053587
82,0.01793125504627824,2.0987443685531617,0.004649551189504564,0.0007372602180112153,0.0026640631374903025,0.042235184274613854,0.0003554235066985712,1.8667007505893707,0.0008080491359578446,1.9271482348442077
83,1.0523599147796632,1.1020710110664367,0.0006260167574509978,9.773384299478493e-05,0.000289462054206524,0.0002120840952557046,9.364369325339795e-05,0.0009916071518091486,0.001022241183090955,0.1316595755517483
84,0.0050921238027513025,0.8455530881881714,0.006289925705641508,0.00046734208153793595,4.676500463485718,0.0013530343770980836,0.00012727417561109178,0.0025135230738669635,1.4909489452838898,0.002096411387901753
85,0.022322296630591154,1.4655642867088319,0.024540514592081307,0.00477987895719707,4.935966324806214,0.0029922804213128986,0.0008886502473615111,0.008998406678438186,3.2334025263786317,0.5673886477947235
86,0.10713322311639786,6.816358041763306,0.2945041224360466,0.012939917063340545,2.4493529081344603,0.04650266449898482,0.0029922206420451404,0.01016139453276992,12.973905038833617,0.001115808094618842
87,0.31845959424972536,15.966784524917603,0.3493361160159111,0.02723604189231992,0.002231298096012324,0.1090100858360529,0.017754436936229467,0.7517967641353607,17.91076440811157,0.0009642593417083844
88,0.16961725279688836,7.0670041799545285,0.6828993707895279,0.06047608442604542,1.9433994233608245,0.062285042181611065,0.007554037868976593,0.02126357201486826,11.772873592376708,0.21219227984547614
89,0.08647530935704709,7.823255443572998,0.09964626207947731,0.006325604300945998,3.1628462791442873,0.0363608518615365,0.0035309259896166624,0.029330920800566675,4.368452668190002,0.0010676799167413265
90,4.721616769529646e-05,0.10095788650214672,0.0001516747972345911,2.1505216682271567e-05,0.0001234826515428722,0.7856907218694686,1.6627732566121268e-05,0.00026134426152566446,6.921327576492331e-06,1.2910717487102374e-05
91,0.0007529702066676691,1.3031756341457368,0.0002550399731262587,9.625342936487868e-05,0.00045061590935802087,0.0001638033580093179,6.561631344084163e-05,0.19461618438363076,2.4060028954409064e-05,1.3884441113987124e-05
92,9.4508256734116e-05,0.006120077497325838,9.218088489433285e-05,3.507037981762551e-05,0.000212955370079726,5.990551435388625e-05,8.071149532042909e-05,2.2952466011047363,1.3036301606916824e-05,1.5766312117193593e-05
93,3.298632192611694,8.652428007125854,0.0010495430149603637,7.23749206372304e-05,0.001183592388406396,0.14883647114038467,0.0001438254512322601,1.1214934825897216,6.36209435924684e-06,1.5279555873348728e-05
94,0.07928558886051178,6.781045532226562,0.05205794274806976,0.015167535934597255,5.143091702461243,0.017932464089244603,0.03594915010035038,0.008946867100894451,0.00029944203852210193,7.46530864238739
95,0.36138772070407865,12.99576997756958,0.09643838591873646,0.06328060664236546,5.576969909667969,1.4106716752052306,0.00480711804702878,0.015951665304601192,0.0006948691298021004,9.07787003517151
96,0.014499945379793645,7.504361772537232,0.02180672185495496,0.0015231252065859735,0.003338566585443914,0.005891455570235848,0.001572820160072297,0.0034486767370253803,0.0115285181440413,4.614082670211792
97,0.6940416604280472,2.0740322351455687,0.04444845076650381,0.007219674368388951,0.000516179230180569,0.02620493173599243,0.002610821451526135,0.0024727023439481853,0.3733476385474205,6.554867243766784
98,0.050727419555187225,6.732062101364136,1.7348044216632843,0.04169717039912939,2.065115201473236,0.008992867730557918,0.0010332193574868144,1.285801213979721,0.0013859993021469565,3.1499363780021667
99,0.011135869054123759,5.496331262588501,0.001959355059079826,0.00911720204167068,3.3359907269477844,0.1379232756793499,0.019925628416240217,0.015918172150850295,0.0003166297043208033,0.019076312892138958
100,0.040622543171048166,6.6915042161941525,0.3031593143939972,0.06916470676660538,0.6140445619821548,0.008951554726809264,0.004639135906472802,1.1615843534469605,0.0028781217173673218,3.148898720741272
101,0.22329273149371148,3.9564722180366516,0.038823194801807404,0.01605633916333318,3.1690945863723754,0.0240168702788651,0.0006687278335448355,0.009860937856137753,0.09943361021578312,3.5844717144966127
102,1.5328731954097747,10.574535751342774,0.018452903535217047,0.00010220546537311747,0.0010254619235638529,0.0009637326147640125,0.02118503171950579,0.036249406076967715,1.3859455839337899e-05,2.820418749251985e-05
103,0.003177930857054889,5.446009492874145,0.0012487975764088333,0.0012589317455422133,3.9083083510398864,0.0005180605163332076,0.00031690967734903107,1.5714730262756347,5.014275866415119e-05,7.795074961904901e-05
104,0.06413700357079506,0.03520435933023691,0.14336299896240234,0.004909406416118145,0.00045546130131697283,0.017625936772674322,0.0006259657558985055,0.0056632404215633874,15.68585295677185,0.6563003599643707
105,0.13251114636659622,3.046192800998688,0.15579209849238396,0.004918718803673983,1.5428046822547912,0.06330811940133572,0.000494274459197186,0.002288206445518881,8.500942039489747,0.008405937999486923
106,0.005443800450302661,0.18631934970617295,0.021089717000722884,0.781386935710907,0.0007166150666307659,0.00309954866534099,0.0001428496681910474,5.513644123077393,3.820346486568451,0.0005122380069224165
107,0.10508866682648658,1.258655047416687,0.26714199036359787,0.06257847808301449,7.913597536087036,0.08227575160562992,0.002197146217804402,0.00850249193608761,8.387532043457032,0.003415793017484248
108,0.568144902586937,4.034091329574585,0.5309643626213074,0.014095715759322048,3.7584336161613465,0.14256369471549987,0.004740877286531031,0.01779697807505727,17.80098991394043,0.0019078079028986396
109,0.0662048626691103,10.919068574905396,0.7722909331321717,0.013518461119383573,2.81409729719162,0.019538356550037862,0.0023638500948436557,0.05707618910819292,5.2909266471862795,0.013253525365144014
110,0.11042852140963078,4.554588413238525,0.7246423184871674,0.020142969209700823,1.2349579513072968,0.1053166177123785,0.001974706526380032,0.04988316539674997,7.079024004936218,0.061078348010778424
111,9.803394023037982e-05,0.06551955379545689,0.04685241114348173,8.245821663876995e-05,0.0001913433676236309,5.1765012176474554e-05,1.1884942796314136e-05,0.00038315720012178646,2.883870447476511e-05,4.258446715539322e-05
112,0.005906998761929572,4.751474142074585,0.0020761098712682724,0.00012880351059720854,0.0007971608138177544,0.000728894499479793,0.00030572504183510316,0.0051527805626392365,4.542063416010933e-05,0.00011511991324368865
113,9.844532614806667e-05,0.009981619659811258,0.00010043221955129411,2.8961285352124833e-05,0.0002903240194427781,4.236982495058328e-05,9.48184522712836e-05,7.592855000495911,7.695512658756343e-06,1.2093067380192225e-05
114,0.020478648133575916,17.587866497039794,0.006723447586409748,0.0005997757631121205,11.852295541763306,0.002402727329172194,0.0003225301712518558,0.006128157023340464,9.306043284595945e-06,1.8125024598703022e-05
115,0.14599169716238974,13.236759281158447,0.8870247423648834,0.004966513626277447,0.006769522349350155,0.04656955543905497,0.0018016215588431805,0.02191361729055643,0.011874752072617411,2.039063835144043
116,0.13274551108479501,9.209005308151244,0.09834432788193226,0.040402009524405,0.31029795706272123,0.48760616183280947,0.006020472105592489,0.02625057743862271,0.008179824147373439,10.802805089950562
117,1.5095602512359618,8.706247043609618,0.1916153609752655,0.21933830976486207,5.7353280782699585,0.38955237716436386,0.03265601750463247,0.01315681184642017,0.016038542706519367,12.189506149291992
118,0.0012067921867128463,3.7112946271896363,0.0011049818887840957,0.8435232728719712,0.0009644529403885826,0.00017088696331484245,0.00032338293967768553,0.009769211895763874,3.0109018371149433e-05,4.007471798104234e-05
119,0.08593337163329125,5.5119685411453245,0.035021130181849006,0.006050014076754451,3.1187965631484986,0.0038903761538676917,0.002291599556338042,0.009800310479477048,0.0001874004810815677,3.850716197490692
120,0.03458462785929441,5.200613737106323,1.3980183243751525,0.015787416882812978,0.002948288363404572,0.014235459361225368,0.018798935785889627,0.00310253833886236,0.007169225858524442,2.115053927898407
121,0.023910396732389927,21.088906860351564,0.00793158244341612,1.458280771970749,0.004263603733852506,0.00387591301696375,0.004468755214475095,0.06030056159943342,1.3282698364491808e-05,2.7254592805547875e-05
122,0.21450087949633598,24.07014970779419,0.01290149511769414,0.0003951717764721252,0.001227354386355728,0.004717110516503454,0.0008785319863818587,0.04046162590384483,1.995057482417906e-05,1.7776135973690543e-05
123,0.0036351738381199543,4.540946841239929,0.001131538499612361,0.0001309712570218835,0.00042636446742108094,0.0011057112307753414,8.448835214949214e-05,0.0010354176920372993,0.00019711745117092507,0.464930959045887
124,0.008773814840242268,0.0017247544717974963,0.024015467427670956,0.0015389104140922428,0.0014127699134405703,0.003492043248843402,0.00012234094829182142,0.0033760810387320817,7.55678699016571,0.7979690998792648
125,0.03349160421639681,0.01131755942478776,0.09548638127744198,0.002491297177039087,0.0009831221454078332,0.012344725336879492,0.0003674623221741058,0.002111749548930675,11.180348587036132,0.023970839846879245
126,0.012614225689321756,2.7248526215553284,0.03643506355583668,1.9475771605968475,2.513692593574524,0.004085447220131755,0.0005804447660921142,0.013867537397891283,3.858445572853088,0.02925936933606863
127,0.0043050719425082205,5.6181110620498655,0.007995174499228597,0.0004552645783405751,0.07579706460237504,0.0008237116766395047,0.0010814629611559212,3.067160952091217,0.8281090825796127,0.0008449643559288233
128,0.08248004242777825,2.280162477493286,0.18723765909671783,0.011871015653014183,0.0007148253091145307,0.06985907666385174,0.0012264919525478036,8.759870290756226,12.557413053512573,0.0011570170347113163
129,0.10092550814151764,7.392193078994751,0.14369838237762453,0.008038255805149674,0.014897855464369059,0.023962224274873736,0.002557641500607133,0.41476019769906997,5.602245354652405,0.002458703378215432
130,0.1516210488975048,4.732953596115112,0.19251564219594003,0.023284213431179524,4.164309668540954,0.13844195753335953,0.0033138720667921008,0.004476291849277914,5.444427275657654,0.00799267147667706
131,0.08503554463386535,8.20455265045166,0.05830740295350552,0.002104373392648995,0.0008109543414320797,0.015136085869744421,0.0008287614909932017,0.00158944929135032,5.7523774862289425,0.011483368463814259
132,0.0007043158082524314,0.06716767661273479,0.003598926274571568,9.548121233819984e-05,0.00021754227782366797,0.0002277167506690603,2.8950213709322275e-05,0.0010950906376820057,1.2157476663589477,0.00029979609389556576
133,1.0724397361278535,8.743818998336792,0.0017499658861197531,0.00016440663821413182,0.0004869454554864206,0.00036862173437839373,0.00010961764528474306,0.006069032964296639,7.380105416814331e-05,0.11901575028896332
134,0.19812228977680207,9.803782749176026,0.07899075224995614,0.09743985868990421,4.647987198829651,0.5267200082540512,0.008125887438654899,0.015688851568847896,0.0008979415084468201,7.68770534992218
135,0.08797817192971706,25.670609760284425,0.01800482012331486,0.0010696318873669953,0.0021203281125053764,0.005304855620488524,0.0019794719526544215,2.6415512323379517,9.274468175135554e-05,0.00010059057240141557
136,0.03617637678980827,6.527565574645996,0.05713500659912825,0.004190039774402976,2.2970496892929075,0.0833405002951622,0.0007935118686873467,2.957162606716156,0.0031628295546397567,3.828777587413788
137,0.47788157016038896,8.589220190048218,0.0036714798654429617,0.00045514187659136953,1.1507875263690948,0.00047954853216651826,0.00037446247006300837,0.013223492773249745,3.444173271418549e-05,7.440112713084091e-05
138,0.0034832614357583223,7.673500561714173,0.0018524283019360154,0.0002620321320137009,4.4615027666091915,0.0009032761416165159,1.0752357006073,2.9708705306053163,1.7083008424378934e-05,3.097261433140375e-05
139,0.03609974663704634,5.713532662391662,0.10691820830106735,0.04540810994803906,3.2710577845573425,0.008469804003834725,0.007329332130029798,0.4179637715220451,0.0004069433649419807,3.8657140135765076
