,meanscell_abundance_w_sf_T_CD4,meanscell_abundance_w_sf_T_CD8,meanscell_abundance_w_sf_T_reg,meanscell_abundance_w_sf_mDC,meanscell_abundance_w_sf_mono-mac,meanscell_abundance_w_sf_myeloid,meanscell_abundance_w_sf_pDC,meanscell_abundance_w_sf_plasma,meanscell_abundance_w_sf_tumour_1,meanscell_abundance_w_sf_tumour_2
24,0.019760378,0.0693569,0.036841568,0.007686802,0.0149365915,0.008848388,0.004518152,2.5758052,0.009586113,1.1289883
25,0.020090094,5.177893,0.013890181,0.003413288,0.0054428587,0.0074893227,0.003740344,0.012965085,0.0021709285,0.0035537363
26,0.23456237,10.766589,0.23449379,0.036647446,0.0139474375,0.12290742,0.008587204,0.04371925,0.1255124,4.711518
27,0.0060073775,0.007605204,0.00960725,0.002354927,0.003876607,0.00289006,0.0011381236,0.0032705173,0.0039179944,1.521721
28,0.013568077,0.03168061,0.01473682,0.0049818377,0.009596074,0.0105481865,0.0026147657,0.022443634,0.46130654,0.9745262
29,0.063837126,0.043170307,0.0894032,0.011552038,0.6321819,0.03362563,0.005871866,0.012489558,3.5495121,0.44382578
30,0.030730207,3.8895175,0.03476608,0.012707295,0.011351944,0.011388733,0.009414703,0.033380713,0.3721329,0.03146538
31,0.22655603,11.655192,0.16111355,0.033403333,1.1251173,0.045602065,0.0122851925,0.056163043,3.032973,0.033336397
32,0.10588706,7.5360885,0.13197593,0.019270781,2.8062832,0.12454445,0.012553915,0.06948257,3.213104,0.58223224
33,0.015441023,0.046353742,0.021125909,0.011365797,3.0863595,0.011781475,0.0077338214,0.018087154,0.30678815,0.010043529
34,0.1116113,2.4091291,1.1693729,0.06317382,0.052713033,0.07151589,0.016730214,0.1478973,3.1763515,0.16620766
35,0.009583749,0.020383786,0.019080196,0.0061334013,0.006488685,0.008206484,0.0039572744,0.008406277,1.0313165,0.02521709
36,0.019312423,3.3482354,0.029214934,0.004096622,0.012376768,0.015240832,0.0044962834,3.8399842,0.0019501412,0.0036392093
37,0.015837733,0.69235694,0.019085996,0.0058318228,0.008828337,0.022352384,0.006219253,0.024872541,0.0074780276,1.2002672
38,0.8384354,8.956781,0.043176603,0.0078038517,0.7116895,0.016646389,0.014516403,0.1118759,0.0033660207,0.003703938
39,0.14437547,13.506927,0.15374015,0.019187363,0.028454643,0.042101685,0.04659936,0.07973275,0.013068663,3.3066676
40,0.05267589,13.958312,0.037144993,0.010125014,0.014345456,0.017588595,0.0076844636,0.044669535,0.0014878936,0.0022050764
41,0.026275732,7.981693,0.024437042,0.007635694,0.013881256,0.010381668,0.004748521,0.025765441,0.0016515846,0.0023327847
42,0.09918996,1.1757684,0.09840237,0.0119032,0.029056774,0.32242978,0.006497578,0.042843465,0.008259758,1.7928495
43,0.04318011,7.39579,0.027051006,1.0854704,0.028593699,0.01585061,0.006886198,0.056553714,0.0019589409,0.0026815406
44,0.00477868,0.01100109,0.0052464963,0.0014956254,0.005002066,0.0033340035,0.0027581141,0.0046094395,0.0052223834,0.6369858
45,0.015712893,0.06432655,0.013523204,0.1370159,3.1592808,0.01312679,0.0044645583,0.1191339,0.0032010172,0.0044403025
46,0.019209618,5.0684614,0.025294319,0.005754782,1.1033039,0.018157955,0.010693126,0.019503934,0.0021393753,0.00411266
47,0.023669247,6.7358527,0.019103082,0.0037064226,0.006794116,0.010329468,0.004996491,0.016984696,0.0019240008,0.001798511
48,0.0210959,4.8790827,0.033460718,0.0049442286,0.013425235,0.01111453,0.0065457113,6.953552,0.0017393784,0.0018719586
49,0.035268147,4.6737146,1.3991809,0.006085472,0.7020852,0.02459409,0.012119028,0.077652276,0.6324749,0.03598031
50,0.026965111,0.13835408,0.024107086,0.013554579,3.4820232,0.013725167,0.013994774,0.049320176,0.7224705,0.016094359
51,0.01905297,0.15570791,0.06460927,0.013737259,0.015847491,0.022993704,0.004314856,0.015958326,1.8306837,0.014150436
52,0.15027422,4.5154033,0.018526295,0.0042092027,0.011581082,0.011079608,0.008628221,3.2566633,0.0013489566,0.001775266
53,0.012205892,3.2315514,0.011581882,2.9504313,0.46928364,0.0077926186,0.0072835954,0.06878809,0.0009473493,0.0019508529
54,0.0058525084,0.049349736,0.009261391,0.0033264374,0.0058077513,1.2455474,0.0027698246,0.042664696,0.0012440201,0.0010881193
55,0.09764862,16.604229,0.059100196,0.010980658,8.315122,0.14678627,0.013271347,0.045421574,0.0021417704,0.0025498169
56,0.12340031,9.736841,0.12091324,0.017730212,3.654274,0.05271191,0.016796662,0.1277497,0.028433433,0.3971806
57,0.03205293,5.1091266,0.019401904,0.005615317,0.011526275,0.01061194,0.0058224783,0.019319829,0.0010828206,0.001730968
58,0.06122755,1.938761,0.074497715,0.03109037,0.061901983,0.0942198,0.016816616,0.061065394,0.11263995,4.5312476
59,2.331885,0.20174433,0.5487489,0.39833236,1.6011387,0.14796445,0.033823736,0.22510177,0.13519982,10.549305
60,0.28073522,13.816693,0.28821364,0.8259159,5.424546,0.10503408,0.025794577,0.083602235,0.5837875,4.4389925
61,0.050226577,6.0862293,0.029518532,0.62409866,1.0003579,0.016527887,0.008868694,0.114899814,0.0042067044,0.0026375907
62,0.008217241,0.16240573,0.00939181,0.0035061308,0.008673429,0.007837882,0.0044407765,0.7086532,0.002126664,0.0021529896
63,0.058067746,9.012511,0.051073797,0.0055758697,0.014826932,0.036642,0.0061850743,0.045169022,1.2849009,0.027477762
64,0.17883113,0.8422096,0.35045955,0.02470501,0.68741286,0.08400929,0.011012454,0.02175844,6.035326,0.029332398
65,0.054652847,3.714656,0.04844527,0.009632796,0.016951382,0.01722061,0.0048365006,0.03612011,1.9043835,0.1772439
66,0.05953973,8.696464,0.039172918,0.008301723,3.0690832,0.017214581,0.005102195,0.030661805,0.0020451436,0.0027382711
67,0.39534038,1.0099758,0.6252994,0.13046543,2.1118975,0.116551496,0.069905266,4.598046,9.174854,0.07591372
68,0.4789885,9.011953,0.7493423,0.18382542,0.16224045,0.18257725,0.041912097,0.04737625,9.167235,0.063924424
69,0.083406106,17.946627,0.0638082,0.0070671444,0.027424635,0.03419827,0.013961583,0.050928567,0.0016273801,0.0019822405
70,0.03272217,6.516081,0.029284049,0.006468738,0.014566445,0.011970085,0.009354421,5.6328516,0.0019066046,0.0022597748
71,0.049444493,10.6805105,0.08242722,0.0058374265,3.0050197,0.018596377,0.004296682,0.037585665,0.0014682658,0.0021828646
72,0.016982937,0.28713185,0.025244638,0.0077656987,0.009686599,0.013793645,0.0092726145,2.554143,1.0171629,0.0225823
73,0.10594559,7.3228493,0.08601151,1.9665195,0.016384726,0.042259857,0.020061212,0.0331508,0.004459793,4.33643
74,0.08028464,11.458429,0.10906522,0.20854865,0.021073822,1.1741637,0.012307339,0.22662398,0.016492246,0.6991832
75,0.013904368,4.4203176,0.01460862,0.0035943917,0.0076302853,0.0106905475,0.0033430317,0.013499954,0.0014149584,0.0012784584
76,0.17037155,4.5276346,1.2429614,0.085805535,0.061758175,0.23902047,0.025219837,1.4415997,0.35901666,4.0716143
77,0.081074156,3.1022177,0.06645443,0.017949082,2.8445425,0.04746146,0.06924297,0.039166257,0.021106308,2.066422
78,0.37173504,4.3293815,0.38738245,0.29114717,0.7830693,0.31578666,0.0339597,0.40791646,1.2625648,6.141651
79,1.5429319,1.180483,3.581889,0.06470595,0.012714704,0.10047235,0.014727239,0.031061139,0.026563538,3.562096
80,0.110234134,6.858945,0.33347887,0.036653455,0.01641538,0.06181591,0.030071206,0.09958334,0.0094028795,3.7198474
81,0.6545611,10.9525175,0.16168141,0.03689778,0.06756859,0.08392869,0.009729848,0.048182923,0.01748321,3.4370027
82,0.1177654,2.472028,0.057762872,0.015018567,0.026597029,0.1611657,0.0105634,2.0618014,0.012379884,2.0222166
83,1.2361379,1.3165567,0.020738931,0.005584922,0.0073236194,0.009594376,0.0040626326,0.01632955,0.008895943,0.17026064
84,0.06123799,1.1821368,0.06334994,0.013062639,4.8617463,0.024720466,0.006882164,0.039277513,1.5770504,0.021428565
85,0.13268687,1.8839437,0.13691646,0.047560383,5.171334,0.042471137,0.016391821,0.061142545,3.3509462,0.68585324
86,0.30977282,7.499566,0.60399824,0.07800021,2.7372653,0.18913974,0.031319506,0.07481782,13.17941,0.021055274
87,0.65223706,16.861794,0.69006443,0.12538067,0.033902764,0.30192646,0.08445129,1.0482491,18.160275,0.019084495
88,0.4175734,7.740378,1.1219007,0.1843413,2.2332726,0.22646083,0.04912342,0.109138794,11.973092,0.35279286
89,0.2692833,8.453133,0.31692436,0.049601294,3.4192808,0.16123271,0.03597809,0.13042858,4.497208,0.019192476
90,0.005696867,0.22424492,0.00818582,0.0026858277,0.0041499054,0.9253027,0.0020807816,0.007944004,0.0010777093,0.0012492025
91,0.018339602,1.5376518,0.011433008,0.0053893845,0.010138864,0.011733688,0.0057880217,0.28728917,0.0018601791,0.0013368384
92,0.010385828,0.055784665,0.011526929,0.0032757928,0.0063619534,0.0119908815,0.005854461,2.4662285,0.001925507,0.002311227
93,3.5862103,9.11827,0.025340296,0.005775639,0.016363937,0.3214143,0.004778517,1.3210452,0.0010788337,0.0015447543
94,0.25003675,7.3983946,0.2105546,0.08099743,5.4067883,0.099753425,0.12344528,0.0808361,0.01074474,7.6466727
95,0.6769259,13.776778,0.31301644,0.19736111,5.8577514,1.7972804,0.042422388,0.09606208,0.01720652,9.257696
96,0.07494351,8.0077305,0.12744822,0.023282254,0.03113367,0.05440568,0.025193693,0.035539925,0.0518783,4.7392592
97,0.96595466,2.4541829,0.16986308,0.05512868,0.009814649,0.12839352,0.029791571,0.028871432,0.47371653,6.7119713
98,0.18378976,7.2546525,2.1763408,0.13628559,2.258764,0.06363955,0.014972794,1.5248057,0.015277881,3.2567527
99,0.076816306,5.968335,0.04113258,0.05352621,3.520986,0.2909538,0.068123795,0.08030629,0.0073156236,0.053174015
100,0.17220058,7.1713443,0.5918945,0.16413188,0.7876655,0.07295592,0.03986489,1.3983414,0.026189387,3.2611866
101,0.48071006,4.4049206,0.16556938,0.07168095,3.3871694,0.1389041,0.013610955,0.073666655,0.17518671,3.7065094
102,1.8197724,11.062133,0.11150288,0.0099753905,0.014632861,0.018954014,0.06978982,0.120039865,0.0015047619,0.0018453082
103,0.041570634,5.945091,0.040848136,0.021444615,4.1229215,0.017780816,0.012462646,1.8354409,0.0030829948,0.004047356
104,0.18477097,0.17670976,0.33182922,0.044020645,0.013453683,0.08076326,0.01698747,0.058888998,15.913333,0.8488334
105,0.3532067,3.5721474,0.38324025,0.054418832,1.7644023,0.21192366,0.015148305,0.031053644,8.652806,0.0507899
106,0.052595813,0.43533152,0.11509149,0.94965464,0.0164156,0.037928198,0.0055567566,5.804495,3.9383957,0.011937846
107,0.30981854,1.7549236,0.54882884,0.1750472,8.212003,0.25549287,0.029689187,0.07383221,8.550131,0.03541649
108,0.94760865,4.74068,0.9123752,0.07442631,4.0715427,0.35177183,0.044025224,0.100772314,18.02215,0.026524134
109,0.22252718,11.586818,1.2023252,0.07176475,3.0353227,0.11016901,0.028007697,0.18962233,5.428328,0.062685266
110,0.31997138,5.140732,1.1084343,0.101189,1.4359163,0.3121952,0.024298243,0.1677101,7.2330775,0.15220378
111,0.0063507766,0.1410091,0.10709102,0.0036901366,0.0041460264,0.006979126,0.0013604633,0.008421408,0.0018616129,0.002364218
112,0.054649983,5.0814667,0.03345229,0.008569358,0.01130627,0.016464233,0.008874861,0.03744843,0.0024321908,0.0037934484
113,0.013380015,0.076056294,0.013891624,0.0028686759,0.008803814,0.006789043,0.0058730487,7.9169884,0.002314448,0.0020136568
114,0.11876884,18.436893,0.067263335,0.017761672,12.190093,0.03879979,0.013101287,0.05205095,0.0029936323,0.002580226
115,0.362621,13.812742,1.2268103,0.041167412,0.047346655,0.17379224,0.020338029,0.104291126,0.04811733,2.1333556
116,0.32844916,9.850878,0.29523185,0.13299827,0.48102143,0.78034246,0.0426621,0.11949821,0.047862567,10.976051
117,1.950267,9.424374,0.47033697,0.40011606,6.0410843,0.6994322,0.1124865,0.08039118,0.0740452,12.381218
118,0.023298493,4.066379,0.028650817,0.9490596,0.017211214,0.009609016,0.010318446,0.05678847,0.0022102376,0.0030379181
119,0.26450494,6.08159,0.1759231,0.04852392,3.3318136,0.044825085,0.027116545,0.064038664,0.0073010577,3.9761634
120,0.13685599,5.5991626,1.6933813,0.06581151,0.029345198,0.081325464,0.06626235,0.03522467,0.03758195,2.2020094
121,0.10399495,21.719757,0.06308669,1.6104896,0.038359217,0.054111056,0.032496575,0.17187217,0.0015484667,0.0020117017
122,0.46800348,24.763739,0.09194046,0.015395249,0.021221846,0.052128397,0.018404847,0.15169255,0.0022078727,0.0022375262
123,0.04680927,4.899749,0.024997551,0.008606627,0.011807396,0.023269353,0.0055888225,0.01626886,0.004678619,0.5261192
124,0.0546506,0.03558095,0.09662049,0.026929237,0.026600579,0.03294308,0.007879327,0.038637742,7.70355,0.943779
125,0.1167743,0.08804169,0.26682788,0.029262446,0.017435685,0.06415225,0.015150076,0.03244083,11.350477,0.09613929
126,0.07828831,3.19485,0.14791334,2.1449,2.7311652,0.042007577,0.01171294,0.078221194,3.973032,0.0880331
127,0.041790046,6.080012,0.07356018,0.013300522,0.16703904,0.02380335,0.020463714,3.2841728,0.905088,0.012726972
128,0.27064103,2.8950858,0.43299946,0.07191451,0.019267937,0.23228022,0.018826338,9.189092,12.754481,0.02124457
129,0.28571483,7.9307146,0.384551,0.05987714,0.06887729,0.12458049,0.030155612,0.64190423,5.754828,0.027614621
130,0.38369614,5.2741284,0.42852223,0.10775164,4.4084654,0.33850512,0.036229584,0.04289809,5.584145,0.04948611
131,0.26538515,8.756395,0.20437902,0.024662742,0.01498228,0.0927627,0.017819319,0.026734918,5.9069514,0.05708777
132,0.01805145,0.17403,0.04008647,0.006268815,0.006505211,0.01019465,0.002753194,0.01506651,1.2827255,0.008931705
133,1.3116025,9.177636,0.0320557,0.0064579058,0.009313044,0.014945242,0.007441282,0.04320388,0.0035061887,0.16467613
134,0.4666292,10.517333,0.2705016,0.22609612,4.9064665,0.84236485,0.053993165,0.08841911,0.014441627,7.8759265
135,0.25517938,26.48239,0.101872094,0.024061445,0.028580502,0.056912594,0.02419898,2.9652011,0.0050273244,0.0046436703
136,0.15986644,7.063063,0.2331689,0.04673114,2.5226238,0.25907385,0.016457617,3.2396538,0.025795892,3.9614153
137,0.71981186,9.058661,0.056900334,0.012985298,1.2964135,0.01896051,0.012104387,0.067463376,0.0030588896,0.0036820804
138,0.047553558,8.29901,0.03706737,0.012370024,4.704468,0.022090709,1.2261504,3.2745702,0.0021608723,0.002505763
139,0.16146955,6.267754,0.33242,0.1450969,3.4859033,0.06983354,0.05009476,0.6400011,0.010255746,3.9943385
140,0.060872268,8.532693,0.05400984,0.022962628,1.9889376,0.034460235,0.02047672,1.9533136,0.0071110553,0.960047
141,0.1980023,7.935554,0.113771126,0.01944019,0.015517194,0.049166545,0.009399901,0.037595548,0.0078561995,3.5864377
142,0.07946093,0.13954085,0.093610026,0.015305803,0.036552273,0.02424448,0.008322932,4.239635,5.5786185,0.06426789
143,3.4047117,7.393174,0.17027918,0.029808404,0.5148667,0.05015165,0.013724329,0.06305362,4.8555436,0.024110543
144,0.38272017,3.7940567,0.3577032,0.115289256,2.543798,0.2301343,0.018118065,0.08835125,11.470211,0.073349915
145,0.15761872,1.6214259,0.19271748,0.05921756,0.025792923,0.061765738,0.011500404,0.070568085,3.810992,0.026556121
146,0.3026407,2.495439,1.811544,0.07794333,0.032659397,0.20695604,0.021101667,0.72497576,13.984733,0.015920432
147,0.16175897,3.5825987,0.224541,0.13955584,0.029451994,0.16541898,0.0128891505,0.06704802,3.9207613,0.018797254
148,0.06703777,1.2414087,0.12458456,0.019631296,2.664006,0.03363243,0.007588344,0.03345666,3.5613792,0.04088891
149,0.6311213,2.7911353,1.2731388,0.05128803,1.7994127,0.16225918,0.020749126,0.11569653,6.8385177,0.03764267
150,0.2973613,2.3732402,0.24849153,0.05359309,0.68575007,0.14077576,0.026357302,0.05509349,4.7126136,0.024164066
151,0.0080064805,0.077942446,0.0107003655,0.003293196,0.0082566,0.007848251,0.005577203,4.286517,0.0014586943,0.0017975824
152,0.12597042,0.7077455,0.11233719,0.027325466,0.04170631,0.25393826,0.016449587,0.045073695,3.3869581,0.009624063
153,2.4051595,6.4073253,0.029564919,0.005830835,0.40458935,0.010521514,0.011956694,0.03923203,0.007972939,0.057593483
154,0.07396567,0.71318877,0.0834498,0.014100368,0.013724529,0.03327816,0.0068935985,0.055181477,0.019628407,4.038766
155,0.24342404,28.927914,0.104972646,0.015689336,0.021248179,0.16164982,0.022604274,0.07210129,0.0018489115,0.003552503
156,0.13424301,3.656921,0.13763683,0.046522982,4.5022826,0.03698635,0.009766767,0.059209287,0.13229205,1.1199105
157,0.42848507,8.114409,0.32422745,1.9762846,0.12439697,0.15776493,0.0207428,1.1590381,0.006927952,5.6614294
158,0.23630261,12.527986,0.043291185,0.0074509364,3.3869786,0.031658463,0.013541193,4.8724174,0.0027625677,0.0027432675
159,0.057839647,3.4712381,0.049017996,0.010236459,0.011990627,0.019327482,0.0061670793,0.020729937,0.0067174295,2.076698
160,0.10620369,10.268447,0.084368356,0.01461243,0.023758803,0.026753595,0.030283097,0.14842343,0.002823243,0.003958982
161,0.032351628,0.26486105,0.035854317,0.004820311,0.018027585,0.026591165,0.0029999947,0.029654974,0.28844398,0.014531962
162,0.055565394,0.054277737,0.0920925,0.021375932,3.5361679,0.022457032,0.00830833,0.15632273,4.5744076,0.03450982
163,0.39295956,22.093002,0.63425124,0.051756356,4.308036,0.2364958,0.036205925,0.07606974,6.3499565,0.034618974
164,0.22302768,12.996935,0.18843421,0.026937252,0.43070766,0.16408165,0.07012501,0.10287655,6.8398848,0.41078708
165,0.3046679,0.5205625,0.2588394,0.10840921,0.068057686,0.095690176,0.069719344,0.054751012,5.2370296,0.041056592
166,0.21416146,6.1748104,0.17999811,0.053289264,3.4528089,0.13940912,0.01036071,0.046701122,6.280891,0.07807056
167,0.45464158,10.144558,1.2379544,0.15091534,1.4498504,0.7785148,0.034733593,0.06721178,17.446907,0.033017658
168,0.21700568,1.3412136,0.38770592,0.08103561,3.05138,0.16186294,0.025070645,0.14219269,9.185949,0.07284758
169,0.19940488,7.8575797,0.41827184,0.08065071,2.8376632,0.29102647,0.022104472,2.1352055,6.759284,0.054922864
170,0.38942692,6.3588486,0.4061939,0.05907335,0.01526202,0.2046702,0.04763621,0.049955547,11.209451,0.05029445
171,0.0060633672,0.15683755,3.143398,0.0021387895,0.003981067,0.004946647,0.0028760622,0.009208163,0.0011366754,0.0010716715
172,0.008549864,0.104122214,0.009367085,0.0042982614,0.008188025,0.0077833454,0.0034614464,10.725873,0.0015308354,0.00133788
173,0.043609068,8.428491,0.040957917,0.020099992,4.1944056,0.035052553,0.010241138,0.117938936,0.0022350438,0.0032005645
174,0.23421352,0.18901744,0.23059279,0.06514862,0.3063167,0.18822312,0.056332584,2.4766366,0.8654576,7.0501294
175,0.08519524,28.902277,0.06634953,0.0062569827,0.012168365,0.024830766,0.012219731,4.3422093,0.0015733469,0.0014854487
176,0.12565841,14.179601,0.710415,0.019973025,0.09631601,0.027129253,0.038961884,1.6115003,0.46456656,0.05023806
177,0.06723364,10.333939,0.04696172,0.005376606,0.013402824,0.01618279,0.003894878,0.03823068,0.0022160949,0.0022867832
178,0.048754632,1.0099274,1.0173607,0.010041409,0.5646042,0.02345317,0.0046799076,0.045255773,0.1823686,0.7329563
179,0.047095712,8.997848,0.032208573,0.0052822223,0.0150033785,0.015768107,0.010347926,3.8180642,0.0015476762,0.0016286167
180,0.01536432,1.1131291,0.011218466,0.004225391,0.00839357,0.020768514,0.009260218,0.9966888,0.0018275667,0.0026569788
181,0.085602865,8.8385515,2.0263467,0.0151133165,0.022837352,0.02644002,0.011826359,0.15108676,0.0084118955,2.2103577
182,0.13790965,1.9769336,0.16490099,1.6029544,1.9514673,0.08813888,0.02540059,0.02599266,3.6372468,0.021034952
183,0.5330362,4.9946394,0.7032811,0.19694503,4.711051,0.44110858,0.14587452,0.20090069,13.017907,0.04968575
184,0.0724152,2.1504202,0.1620831,0.037637036,5.9846287,0.04722521,0.015291999,2.0145895,3.7004838,0.06980592
185,0.6220841,8.80323,1.7777032,0.06387295,8.996735,0.12040322,0.04647696,0.74166,4.666613,1.1355058
186,0.16862695,6.639283,0.22868758,0.074147046,6.831463,0.16078901,0.021763038,1.6105509,3.2230353,0.009299149
187,0.7911093,10.483693,0.28174844,0.09437868,5.807273,0.2511432,0.057781268,4.376461,3.161021,0.07477671
188,0.23474447,3.4376786,0.23243913,0.08219811,0.0152491,0.09268529,0.0688249,2.7498667,6.534033,0.021892954
189,0.2450971,10.869944,0.2335294,0.028118733,2.7555177,0.0698345,0.017980626,0.12842552,4.0130925,0.108584695
190,0.47462457,7.4207697,0.78600454,0.10330957,0.19656561,0.26649144,0.045674786,0.0832061,13.582318,1.0222075
191,0.07558116,1.6379764,0.18471327,0.023973,0.027776498,0.07408034,0.031180969,0.047960635,4.8835444,0.07618781
192,0.009390885,0.12397993,0.015670665,0.0058493717,0.024038838,0.009627545,0.0092846835,10.686733,0.0014118887,0.0016251577
193,0.10604136,0.76205355,0.08169835,0.024710245,0.04014737,0.039809223,0.02018822,0.085859366,0.008841836,6.033303
194,0.10971025,3.6684964,0.092512734,0.02436932,0.024050958,1.1658666,0.011474738,0.06492015,0.0121864015,8.593913
195,0.07118249,17.113628,0.04608752,0.012368819,2.889179,0.033125315,0.019927748,2.84072,0.0015026402,0.0026340773
196,0.43830514,6.251411,0.11338687,0.04196345,2.2870016,0.04592557,0.01924071,0.24074584,0.0148784425,2.953466
197,0.13861421,1.4456801,0.099744104,0.019507967,0.0157797,0.051569346,0.0057341126,0.04336089,0.010538415,5.7578926
198,0.07085197,12.008984,0.050553218,0.015607439,1.9705393,0.024865933,0.008991936,0.032793842,0.0019284,0.0026860733
199,1.492222,7.527736,0.027273027,0.0077201338,0.009735359,0.02164121,0.0058452613,0.020362897,0.0024227626,0.0023260587
200,0.22172031,10.893885,0.060955755,0.031338997,1.8334835,0.030005245,0.018141676,0.069161616,0.0077728527,0.7481567
201,0.28807187,4.127446,0.15675592,0.03580166,1.9737535,0.17120093,0.017152453,0.21691787,0.033380594,6.3787436
202,0.16571069,0.13353048,0.3167169,0.05624151,0.039717972,0.07682628,0.05805747,0.050734423,10.147107,0.01756687
203,0.014342177,0.042598203,0.019523073,0.0066594114,2.2286828,0.44113722,0.009109753,0.01733273,0.011369769,0.036488045
204,0.5913495,0.6794993,1.5332679,0.08410019,0.05530574,0.40697703,0.022998136,0.041044254,11.337972,0.08108572
205,0.9235586,4.8549376,1.203456,0.18711385,2.5617652,0.6606976,0.22424129,0.07087135,16.897831,0.08382029
206,0.68523085,10.674398,0.5795084,0.13206702,0.050135255,0.22457811,0.042362276,1.2122083,11.147375,0.036306523
207,0.041783188,2.320748,2.2781608,0.016965806,0.013535103,0.02330941,0.0040808297,0.020697508,2.4522774,0.024588343
208,0.19747351,10.347825,0.20827188,0.035921324,0.03185291,0.12898886,0.0130715165,1.9955913,2.3845956,0.02576434
209,0.03733454,2.4232821,0.07335023,0.038277738,5.312844,0.02488246,0.008736166,1.9479228,0.5568016,0.006415898
210,0.39336237,15.911769,0.47315213,0.09729121,0.25680834,0.17908818,0.028192203,0.1572612,10.590785,0.021789888
211,0.025826126,3.3358705,0.022908606,0.005053506,0.009499462,0.009908837,0.004435026,2.759678,0.0013526041,0.0014191517
212,0.059183165,11.796698,0.11166484,0.021167925,0.29514396,3.4836571,0.0057321824,0.046656627,0.0063689593,0.94463325
213,0.032743834,8.788515,0.042105407,1.7100976,0.010349635,0.012709907,0.00580643,4.286105,0.0011779625,0.0018458774
214,0.6021825,12.053064,0.24896388,0.062495112,3.2467515,0.8048138,0.08007261,0.33943292,0.010971987,4.427596
215,0.3823729,1.6058979,0.4302026,0.080212556,2.2314873,0.1985203,0.038652435,0.18791178,0.025347924,14.480932
216,0.0068314318,0.13493678,0.0070600724,0.0023534244,0.0054892227,1.1967297,0.34945056,0.009222254,0.0014794916,0.0020087606
217,0.027812608,2.7548723,0.021336466,0.4234027,0.016162327,0.008983353,0.0084606735,0.1659319,0.007824972,0.09153372
