"","endothelial cell","astrocyte","oligodendrocyte","microglial cell","vascular associated smooth muscle cell","inhibitory interneuron","pericyte","glutamatergic neuron","radial glial cell","oligodendrocyte precursor cell","neural progenitor cell","medial ganglionic eminence derived interneuron","caudal ganglionic eminence derived interneuron"
"0",9.28750899953831e-05,9.28750899953799e-05,9.28750899953776e-05,9.28750899953815e-05,9.287508999539e-05,0.659151142869501,9.28750899953815e-05,9.28750899953951e-05,9.28750899953815e-05,0.339827231140549,9.28750899953807e-05,9.28750899953943e-05,9.2875089995385e-05
"1",9.28087830665523e-05,9.28087830665523e-05,9.28087830665525e-05,9.60511206560929e-05,9.28087830665521e-05,0.116523655504606,9.28087830665508e-05,0.444575461386002,9.28087830665517e-05,0.163603354243185,9.28087830665518e-05,0.231123701433146,0.043428114830939
"2",0.000133068593284362,0.0164087171900618,0.00955588139454688,0.000133068593284364,0.0769720966715199,0.673891354911276,0.000133068593284365,0.0269380287446572,0.000133068593284363,0.195302440934947,0.000133068593284364,0.000133068593284365,0.000133068593284358
"3",9.0808393459348e-05,0.0256129253392746,6.69525534089656e-05,6.49494154081706e-05,6.92621153978749e-05,0.131975278488036,6.49494154081713e-05,0.0353705119975997,6.49494154081738e-05,0.777036463907272,0.00780632756786292,0.000202510650376877,0.0215741107410872
"4",6.48742906071138e-05,8.32566428119105e-05,6.99554799683538e-05,6.4874290607113e-05,6.52240172114747e-05,0.0234429280308168,7.12457402294981e-05,0.196762866288572,7.71641796274897e-05,0.709750568969392,0.00855024744909389,0.0608864068077044,0.000110387813357245
"5",0.000132659290628528,0.000132659290628539,0.0845020248848517,0.001074241241596,0.000132659290628529,0.138739242992396,0.000132659290628528,0.291212327170834,0.000132659290628522,0.365035573284813,0.000132659290628525,0.118506007268718,0.00013462741302024
"6",9.26796370400662e-05,9.26796370400669e-05,9.26796370400672e-05,0.00125333313038579,0.0125349709899115,0.719057598419821,9.26796370400662e-05,0.129597913262592,9.26796370400673e-05,9.26796370400662e-05,9.26796370400664e-05,0.0652974006074604,0.0716100261305492
"7",0.0080767122799047,0.00013231555189388,0.0001330089802298,0.167135662671207,0.000132315551893888,0.000132315551893879,0.000132315551893886,0.409911408406238,0.000132315551893895,0.218304885171657,0.000132315551893885,0.155725082904158,0.0399193462752422
"8",9.29353370644976e-05,9.29353370645148e-05,9.29353370645034e-05,9.2935337064508e-05,9.29353370645075e-05,0.309841609788834,9.29353370645015e-05,9.86480096479617e-05,0.0493645280721565,0.609018469748232,0.0309332616846128,9.29353370644988e-05,9.29353370645031e-05
"9",6.5179678339026e-05,6.51796783390327e-05,6.51796783390262e-05,6.5179678339027e-05,6.51796783390535e-05,0.000246020343797952,6.51796783390269e-05,0.732270963631128,7.46974013651883e-05,0.256239758796823,6.60350327585309e-05,0.0106462670457545,6.51796783390246e-05
"10",0.000132771462351632,0.000132771462351632,0.000132771462351632,0.0209895667993824,0.0135072620186998,0.547288128178733,0.000132771462351632,0.000132771462351632,0.335598443461327,0.000132771462351634,0.0815544278430448,0.000132771462351631,0.000132771462351632
"11",0.000132667912541303,0.000132667912541302,0.000132667912541303,0.000132667912541302,0.000132667912541302,0.519065951091258,0.0116491802033,0.0613376655496411,0.00013266791254131,0.301270089964692,0.000132667912541294,0.0960132198581789,0.00973521794514018
"12",8.88572031234382e-05,8.15504474837332e-05,6.49106035479662e-05,6.49106035479581e-05,6.75313888806913e-05,6.49106035479709e-05,6.49106035479647e-05,0.108728848676519,6.49106035479642e-05,0.714075706285787,6.49106035479654e-05,0.176492125679004,7.59166979150498e-05
"13",0.0444374767396627,0.00201361476079338,0.0742863704530524,0.000103811591880164,0.0310968096066094,0.0890673468138574,9.58256081055426e-05,0.00529623025651622,9.28560353433681e-05,0.65849828818772,9.28560353433685e-05,0.0948225713959797,9.59425151363944e-05
"14",0.000132940911938077,0.00013294091193808,0.00862450130453768,0.000132940911938079,0.000132940911938076,0.229090282809602,0.000132940911938073,0.443343455641638,0.000132940911938073,0.227673990650058,0.0902042422986596,0.000132940911938077,0.000132940911938088
"15",9.31596815776971e-05,9.31596815776844e-05,9.31596815776964e-05,9.31596815776965e-05,9.31596815776915e-05,0.401219996425803,9.31596815776978e-05,0.595727327860015,9.31596815776827e-05,0.0021210788984042,9.31596815776921e-05,9.31596815777018e-05,9.31596815776961e-05
