restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,307,0,0]",True,objective_patience,175,-11684397.140625,-12215375.828125,-7050.074859619141,-23906823.04360962,[],104.51181135000002,175,17.51787757873535,176,True
1,"[20260822,1103,307,0,1]",True,objective_patience,255,-11684365.4140625,-12215416.41015625,-7056.874176025391,-23906838.698394775,[],152.87305633899996,255,52.28934097290039,256,False
2,"[20260822,1103,307,0,2]",True,objective_patience,299,-11684381.890625,-12215387.0234375,-7055.068817138672,-23906823.98287964,[],176.48944082700018,299,41.05278396606445,300,False
