restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,307,0,0]",True,objective_patience,768,-6707952.89453125,-4904885.66796875,-67775.62377929688,-11680614.186279297,[],457.6185267439996,768,9.144317626953125,769,True
1,"[20260822,1103,307,0,1]",True,objective_patience,772,-6708084.169921875,-4904894.64453125,-67659.95288085938,-11680638.767333984,[],460.5674630249996,772,12.847182273864746,773,False
2,"[20260822,1103,307,0,2]",True,objective_patience,773,-6708083.078125,-4904894.568359375,-67660.54150390625,-11680638.187988281,[],459.6530961030003,773,12.762772560119629,774,False
