restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,101,0,0]",True,objective_patience,279,-12817795.4765625,-13553528.953125,-29687.818969726562,-26401012.248657227,[],714.4544282430434,279,16.20039176940918,280,False
1,"[20260822,1103,101,0,1]",True,objective_patience,360,-12817772.1484375,-13553548.125,-29702.871337890625,-26401023.14477539,[],916.0244220559835,360,25.152637481689453,361,False
2,"[20260822,1103,101,0,2]",True,objective_patience,399,-12817734.671875,-13553544.55859375,-29725.75048828125,-26401004.98095703,[],1010.3257450399688,399,15.326809883117676,400,True
