component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4126668.0,5120000.0,36661410.0,36158067.73786081,503342.2621391937,14552511.04179539,81783923.26015884,2.842287312850662,3.996676433206693
shape_bin,short,fragment_length_lt_100,5120000,,,20055621.0,19758129.712622758,297491.287377242,10572081.346313346,44434037.44017962,2.0648596379518254,2.945933288032009
shape_bin,mono,fragment_length_100_249,5120000,,,11946142.0,11787380.75061054,158761.2493894603,7995504.814992517,24253998.377693556,1.561622034178226,2.1764900776578955
shape_bin,long,fragment_length_ge_250,5120000,,,4659647.0,4612557.274627535,47089.72537246533,4402641.784519735,7947105.061757891,0.8598909735390107,1.245860729525812
