path	size_bytes	sha256
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_2_highly_accessible/q05_cell_abundance_w_sf.csv	230810	975769a288948e088f83ff53b55c61e65c7ef2511d3b4f57d94de42951602043
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_2_highly_variable/means_cell_abundance_w_sf.csv	129401	988b86428d54dd1604b14e0d5ba1b75a8936a00146aa5732677fe2fcf4b1a5ec
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_2_highly_variable/q05_cell_abundance_w_sf.csv	233472	996f2d9686be62ef63aece8b2363bad000ec5f495b647811bcf2dce7a19727b6
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_3_highly_accessible/means_cell_abundance_w_sf.csv	129803	9dbe2e94a65c8fa48f591e11863e6e87faa3b83239c7a2a20c1c2213ea743f45
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_3_highly_accessible/q05_cell_abundance_w_sf.csv	234040	2ef06fcf014581baa98ecf5bfb7bb2d5720b80a9083d9b240865e80179ffc687
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_3_highly_variable/means_cell_abundance_w_sf.csv	131036	cca9d72b4b782909042a3a927d1e636ee5df48b1f838d7df3b6fb1f357207d81
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_3_highly_variable/q05_cell_abundance_w_sf.csv	236845	8722cbb4997683d2507f7fb9ed88936e42c3b7b1097d98c55c8d0619a1dd0c58
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_4_highly_accessible/means_cell_abundance_w_sf.csv	132127	186550f347102a3a5fb03369fff71c06f49ba789137f770503fc45a4679e4d02
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_4_highly_accessible/q05_cell_abundance_w_sf.csv	239416	42a8367a1f4a04c12f3a8f1db68e10e21ee5c28dbbfafb29195dc114333c3419
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_4_highly_variable/means_cell_abundance_w_sf.csv	133123	8a4a6e1ba2552e1aed82cc60a9f807cec47143bf4b8495db88f2578fe87acca7
data/archive/legacy_results/deconvolution_results/cell2location/atac/Heart_4_highly_variable/q05_cell_abundance_w_sf.csv	242008	75f8151c1bd4d22bdbc8694bbb617dabea56537409275795d34b5f4a68d7ae4a
data/archive/legacy_results/deconvolution_results/cell2location/atac/russell_250_highly_accessible/means_cell_abundance_w_sf.csv	41928	f26601b1f6efe5c570c54fb66a281e7a6dbe2db080a313c1e058e1ff72c5a65a
data/archive/legacy_results/deconvolution_results/cell2location/atac/russell_250_highly_accessible/q05_cell_abundance_w_sf.csv	76050	670706414c89e08360ea3a85eacdec06a63b8616b807f9f8e32bb204ad7b46f6
data/archive/legacy_results/deconvolution_results/cell2location/atac/russell_250_highly_variable/means_cell_abundance_w_sf.csv	42271	aa9a845a3276d21b896b13c4d734e7670619c5cda4b759cd1165368e39ce078e
data/archive/legacy_results/deconvolution_results/cell2location/atac/russell_250_highly_variable/q05_cell_abundance_w_sf.csv	76822	12c3d79c1794a2336809d6aab08dc5c27d093202f5af80e706539012d886aa95
data/archive/legacy_results/deconvolution_results/cell2location/rna/Brain_1_highly_variable/means_cell_abundance_w_sf.csv	143980	6cfbc0cd1f40d9bbb14691069ab6773c46b1f134302a7f83607db7809d573cd9
data/archive/legacy_results/deconvolution_results/cell2location/rna/Brain_1_highly_variable/q05_cell_abundance_w_sf.csv	262629	3f8d698cc483674c27cbe2c9c0f7d31981790219fd9d83d7120387ad4dfa0ec4
data/archive/legacy_results/deconvolution_results/cell2location/rna/Brain_2_highly_variable/means_cell_abundance_w_sf.csv	145359	f380e3b29e6182f5684979002f74f5a60e9d533ca4b98359bbf2f4e208da0b3b
data/archive/legacy_results/deconvolution_results/cell2location/rna/Brain_2_highly_variable/q05_cell_abundance_w_sf.csv	258423	4e03444a39d60b2969f5aa60e0f58a58d8265f7c458e5f796a2251ca0a485b35
data/archive/legacy_results/deconvolution_results/cell2location/rna/Brain_3_highly_variable/means_cell_abundance_w_sf.csv	150008	934ed1886958e35d5836b7282c29c7589b841c4afce90432d5aeb5dd1e8ab197
data/archive/legacy_results/deconvolution_results/cell2location/rna/Brain_3_highly_variable/q05_cell_abundance_w_sf.csv	263994	b73a9382a6153a6b1e569520b957769e7b6e0e48ec02d5f4c2d56c891d31f445
data/archive/legacy_results/deconvolution_results/cell2location/rna/Brain_4_highly_variable/means_cell_abundance_w_sf.csv	151437	e585ee23b46070f161743a9c3e5edd420934c008a597b1255ffe65e874efe1bf
data/archive/legacy_results/deconvolution_results/cell2location/rna/Brain_4_highly_variable/q05_cell_abundance_w_sf.csv	268869	e4fe79c9b12accf1f76aa18a28a87cbea164cb2ad683ec3fad1c7be5ba0a50a8
data/archive/legacy_results/deconvolution_results/cell2location/rna/Heart_1_highly_variable/means_cell_abundance_w_sf.csv	136274	a1f5ff87339a13778f99a6d51cd2cc3d0a9005503f621feaaeb8b00410d867bd
data/archive/legacy_results/deconvolution_results/cell2location/rna/Heart_1_highly_variable/q05_cell_abundance_w_sf.csv	246544	313358f9ab3cce63c2674918136a8f0611a1a671d8e4e72d0e61c9d9e395718d
data/archive/legacy_results/deconvolution_results/cell2location/rna/Heart_2_highly_variable/means_cell_abundance_w_sf.csv	136140	e9edddac1e7b100db68a97456e12b9a438d4a47c9ff886a6676f8c6112d4d767
data/archive/legacy_results/deconvolution_results/cell2location/rna/Heart_2_highly_variable/q05_cell_abundance_w_sf.csv	240329	ccc851188c249162b93251e8c3fa601a36710c54355bb5f255c5b8cf1fa90a02
data/archive/legacy_results/deconvolution_results/cell2location/rna/Heart_3_highly_variable/means_cell_abundance_w_sf.csv	140401	dc30939064130839175c0dfd0d4ddc11b69bf23710cab6be4a61a327153febd6
data/archive/legacy_results/deconvolution_results/cell2location/rna/Heart_3_highly_variable/q05_cell_abundance_w_sf.csv	244676	7806652555ed84aac7dc3cc0645b717a3c7717a43f9d6298512a11e7c5b4ea4c
data/archive/legacy_results/deconvolution_results/cell2location/rna/Heart_4_highly_variable/means_cell_abundance_w_sf.csv	142770	1621c2a6d16f239c27c18f4c08ac94d02d4066a10e7923aee672a9648f9c655a
data/archive/legacy_results/deconvolution_results/cell2location/rna/Heart_4_highly_variable/q05_cell_abundance_w_sf.csv	249493	925fa3abf788973d5babf806f499a40ebf164dbe15741d15ce4a1af466e5b68e
data/archive/legacy_results/deconvolution_results/cell2location/rna/russell_250_highly_variable/means_cell_abundance_w_sf.csv	43003	cc33d081a9d10f5336939ad80ce913f8b828590157d3f41abbf29e9c07d6333a
data/archive/legacy_results/deconvolution_results/cell2location/rna/russell_250_highly_variable/q05_cell_abundance_w_sf.csv	76953	15ffb9d2c6b854ff2800cb374c2b19783deda732b5982ce8368a163fca54e9aa
data/archive/legacy_results/deconvolution_results/destvi/atac/Brain_1_highly_accessible/predicted_proportions.csv	158203	f7c2a8750390c36de0a3cc8b8bfd99203da8ce479cb1091715422c9b26406ef8
data/archive/legacy_results/deconvolution_results/destvi/atac/Brain_1_highly_variable/predicted_proportions.csv	158756	588ed63a7128acbf3d63cad6c73e0b37f7c7698fed00a01b7762f71046d42267
data/archive/legacy_results/deconvolution_results/destvi/atac/Brain_2_highly_accessible/predicted_proportions.csv	153342	a8ccd9c9341715cda3a2f458b5f06cbba29a515136b51f794625fd98be748df0
data/archive/legacy_results/deconvolution_results/destvi/atac/Brain_2_highly_variable/predicted_proportions.csv	154140	5fb2466af673731c9ae1f8b14e40c882c248eeb7a344da482664f12ab112ce0d
data/archive/legacy_results/deconvolution_results/destvi/atac/Brain_3_highly_accessible/predicted_proportions.csv	153892	aa11727a812c791056d17ce814272ea3820f7e6eb62e47b5e4eac9ae94cba0b1
data/archive/legacy_results/deconvolution_results/destvi/atac/Brain_3_highly_variable/predicted_proportions.csv	154780	869cc3e28d57930e1acaec7dab060cbbfbedcd14b4a7c183906f281b947eb73d
data/archive/legacy_results/deconvolution_results/destvi/atac/Brain_4_highly_accessible/predicted_proportions.csv	158364	ec2ea9cd42d6f38b3510834e87d67f17ac62521fc1e19a2e1f1d19aba76be77a
data/archive/legacy_results/deconvolution_results/destvi/atac/Brain_4_highly_variable/predicted_proportions.csv	157217	b091e25cfeec51c76fe4a0f39af46564dcd424f4a9cbdd746d94d2378a7dfbe6
data/archive/legacy_results/deconvolution_results/destvi/atac/Heart_1_highly_accessible/predicted_proportions.csv	152798	88c746ee9d007515e2f15a1a3465088ffc709dd4258c7fc06a852e707c98134e
data/archive/legacy_results/deconvolution_results/destvi/atac/Heart_1_highly_variable/predicted_proportions.csv	150794	1c0e08327afab0e44ee0118bd44b5ea20e98a5500946810ab8aea35d145c77c5
data/archive/legacy_results/deconvolution_results/destvi/atac/Heart_2_highly_accessible/predicted_proportions.csv	148119	6c728eda5b4aa420fcc58ac3b4cdc6bd9b1f2704206e9757bac796cc94cd8c8b
data/archive/legacy_results/deconvolution_results/destvi/atac/Heart_2_highly_variable/predicted_proportions.csv	142211	557b452b9614ce02f38daf1e5c5145832acbad576d24b0a2ffe2256e30d1a8ea
data/archive/legacy_results/deconvolution_results/destvi/atac/Heart_3_highly_accessible/predicted_proportions.csv	146858	350e204da11ec48acc090b9f5e752ddf1704b1b7375d0cb06beff3e9de550b66
data/archive/legacy_results/deconvolution_results/destvi/atac/Heart_3_highly_variable/predicted_proportions.csv	140642	d2fa30b0875b0a03796be735691c8e52386e04d5f21fc8e40c1ae7288c4dde49
data/archive/legacy_results/deconvolution_results/destvi/atac/Heart_4_highly_accessible/predicted_proportions.csv	148893	1c559b1cd04c929920382dd028993e20cbfac6511177b244a1c7bb200d290b3c
data/archive/legacy_results/deconvolution_results/destvi/atac/Heart_4_highly_variable/predicted_proportions.csv	144612	b6d382aca4f28c1b069ec37c16c59e2b4be5ad9cec597cd7d1be7063aac0aff6
data/archive/legacy_results/deconvolution_results/destvi/atac/russell_250_highly_accessible/predicted_proportions.csv	41465	70564f957b049ddb722d5617348defd00330ebc670bd4fd8542cf922ec984254
data/archive/legacy_results/deconvolution_results/destvi/atac/russell_250_highly_variable/predicted_proportions.csv	41645	4e4f3f92902393a63bfd52e99b8af756a3d318102ac8e6d223276e05ec2b7b9d
data/archive/legacy_results/deconvolution_results/destvi/rna/Brain_1_highly_variable/predicted_proportions.csv	160276	f7df75ee267703a8d246977c973b145a0a7c93a3d4de0e0607c62e97c5bf45d7
data/archive/legacy_results/deconvolution_results/destvi/rna/Brain_2_highly_variable/predicted_proportions.csv	148999	54189d844fa9b46fea87fd75bcc76b04366998f037b6a1937341bd316058ebc4
data/archive/legacy_results/deconvolution_results/destvi/rna/Brain_3_highly_variable/predicted_proportions.csv	150549	d44cf07c03971d68690ecd6a1836a13b8b8bacb0de36632bee5042aa629e40a8
data/archive/legacy_results/deconvolution_results/destvi/rna/Brain_4_highly_variable/predicted_proportions.csv	157200	acc4f739b62174505eff220bed9a1f3e88ba5f2dc16701d427fcc5d7397e1c6b
data/archive/legacy_results/deconvolution_results/destvi/rna/Heart_1_highly_variable/predicted_proportions.csv	149361	e2de5dfadd81c80396f0c0ec7a5672aaac493901a1f6214e7b2aef23a903aa34
data/archive/legacy_results/deconvolution_results/destvi/rna/Heart_2_highly_variable/predicted_proportions.csv	138589	ccda92d0b6021086c300f0df353c8e6a6f367fb3edca73df71d8d2ed3d794209
data/archive/legacy_results/deconvolution_results/destvi/rna/Heart_3_highly_variable/predicted_proportions.csv	141875	76229935a8dd1b0ddfa1a0b19d6f4e948531e7397360c3943dba2b8ab1d332d7
data/archive/legacy_results/deconvolution_results/destvi/rna/Heart_4_highly_variable/predicted_proportions.csv	147502	42739cf29b32e693d256882116c36a7a9338c9de5b50f8294a8101e1bfe8c0d2
data/archive/legacy_results/deconvolution_results/destvi/rna/russell_250_highly_variable/predicted_proportions.csv	44021	fea739b283401b1ed6a4c1b12d71d6a37495128709d91f4379a57955a641bee8
data/archive/legacy_results/deconvolution_results/rctd/atac/Brain_1_highly_accessible/estimated_proportions.csv	255384	578338afd2ba944a29c0ce71ee1d4bad934c33444485b2720bdbf0d86728075b
data/archive/legacy_results/deconvolution_results/rctd/atac/Brain_1_highly_variable/estimated_proportions.csv	255994	9377fe735f4a80043e5022e3174cb3fb095253e07d4eb3b970fe66458e8d06a9
data/archive/legacy_results/deconvolution_results/rctd/atac/Brain_2_highly_accessible/estimated_proportions.csv	245221	32785a647dc6fa4e823463d24832b6ad3c0655caaf3b6ce1fbdbc0575a0e1ec8
data/archive/legacy_results/deconvolution_results/rctd/atac/Brain_2_highly_variable/estimated_proportions.csv	245754	753a4f566132e6af8c1f27c398d948bdd20945f0053fd8c0258248bf42b9162c
data/archive/legacy_results/deconvolution_results/rctd/atac/Brain_3_highly_accessible/estimated_proportions.csv	248015	b743fee7095779c026899c841a0b4097ce12de49a2a898bd244362a5aa768670
data/archive/legacy_results/deconvolution_results/rctd/atac/Brain_3_highly_variable/estimated_proportions.csv	248821	1889d28fbef4a3fef21294be1fa33f3820c8e7648037f573de831b7235250924
data/archive/legacy_results/deconvolution_results/rctd/atac/Brain_4_highly_accessible/estimated_proportions.csv	252283	e680a9803b91677ccf73a1d960762b2e4d99c304ef29621f99909f25d2a7a810
data/archive/legacy_results/deconvolution_results/rctd/atac/Brain_4_highly_variable/estimated_proportions.csv	253293	a035aca48d9639f2379936daebdcc96ee383528009067dbfaa0c0317da90d9fa
data/archive/legacy_results/deconvolution_results/rctd/atac/Heart_1_highly_accessible/estimated_proportions.csv	232704	e060aa6fc7c73b40e53a9f7796ecb56be0c2269e7f163b06a29694389e251d32
data/archive/legacy_results/deconvolution_results/rctd/atac/Heart_1_highly_variable/estimated_proportions.csv	235254	0d22345a4fd20472bde66ca7aa7909bd9330f8937c2c7ceffae92f0dcc099ce5
data/archive/legacy_results/deconvolution_results/rctd/atac/Heart_2_highly_accessible/estimated_proportions.csv	225634	b6373eac842fdd311c9850f4bfb4e967621eedeeae5239c2c6c5d5e84ea859ed
data/archive/legacy_results/deconvolution_results/rctd/atac/Heart_2_highly_variable/estimated_proportions.csv	226375	d52b92a9773cbcdaea1c34f910eaf0e09d5b724f7d1d7b4491c82909a720c89c
data/archive/legacy_results/deconvolution_results/rctd/atac/Heart_3_highly_accessible/estimated_proportions.csv	228718	385b18af305f2aa93714f3002626d7a4dbab73746b2f56fa61161b22ce08338b
data/archive/legacy_results/deconvolution_results/rctd/atac/Heart_3_highly_variable/estimated_proportions.csv	229685	46724d9bffb576cb2b10fd1ce1c7a0fa1895075f0664236d49a2704546d092be
data/archive/legacy_results/deconvolution_results/rctd/atac/Heart_4_highly_accessible/estimated_proportions.csv	231995	f283ac417579dceadff3e8f53db19afde5eb6e280f27e1e874fcf46788b8e33d
data/archive/legacy_results/deconvolution_results/rctd/atac/Heart_4_highly_variable/estimated_proportions.csv	233424	9f4bd1037a9fd8bade7c904c5676a21c74410ea0fcbffa14dd95c001817f2987
data/archive/legacy_results/deconvolution_results/rctd/atac/russell_250_highly_accessible/estimated_proportions.csv	72879	fbbd3ee3ae6dd589a92fa73633f7f78f08e64f1ef27e682b8837ddc5584be6f6
data/archive/legacy_results/deconvolution_results/rctd/atac/russell_250_highly_variable/estimated_proportions.csv	73002	9b2d5f34b13d244abb447d3932e9ed585c4ab7e5231bc2e36718bd61656cfc67
data/archive/legacy_results/deconvolution_results/rctd/rna/Brain_1_highly_variable/estimated_proportions.csv	257046	5c36a0153ae102d5281ddd216fb2a2b96fbd8cc5515996b608752eace852bf13
data/archive/legacy_results/deconvolution_results/rctd/rna/Brain_2_highly_variable/estimated_proportions.csv	246238	fb691a4fd5d896be6d82296a407f20b25601f4853a7d0879f739a87d1a13326c
data/archive/legacy_results/deconvolution_results/rctd/rna/Brain_3_highly_variable/estimated_proportions.csv	249667	a24cec6ed5ff60f8d1d3309f09a697b28e6b74b11c8a576e7ec762c5607be608
data/archive/legacy_results/deconvolution_results/rctd/rna/Brain_4_highly_variable/estimated_proportions.csv	254885	6f726f03e2a5758fe340b216c365389089a93ff89ed3d408a5f0e9621b7b2653
data/archive/legacy_results/deconvolution_results/rctd/rna/Heart_1_highly_variable/estimated_proportions.csv	238106	6048f250a57f0dab5b976ff6802df2bc1af92ac35b2120949c894e9c6128e219
data/archive/legacy_results/deconvolution_results/rctd/rna/Heart_2_highly_variable/estimated_proportions.csv	227641	b07be34b71deac765b5fe181401f1f6d980183c5c2e01f2ffda3a915ee840ca4
data/archive/legacy_results/deconvolution_results/rctd/rna/Heart_3_highly_variable/estimated_proportions.csv	231307	c4721f14aa84174fddf8178fe293ae2108b924db689e9dae8cad733bc061dc7f
data/archive/legacy_results/deconvolution_results/rctd/rna/Heart_4_highly_variable/estimated_proportions.csv	236374	4213dc497ddd3580f9f7021500f620a409d901c68d03ad16af55874be5552be9
data/archive/legacy_results/deconvolution_results/rctd/rna/russell_250_highly_variable/estimated_proportions.csv	73617	5463b2482a361b0f5b550932dc3387aed21bcb4548a62a9459e0146777a9cb32
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Brain_1_highly_accessible/proportions.csv	81079	cf6bab00385961617bdfbc786bf96e7dca5cd2e789890e92e4b4fb369bfa0170
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Brain_1_highly_variable/proportions.csv	77160	7bcf5fe7dc8d899cd02cb9c67fe830038487d4c54a632d0385dea857f895e1d5
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Brain_2_highly_accessible/proportions.csv	92158	010a175afb1b0dcc6dfc532a23107a63d1df028aa7025b8d584025919bdcc738
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Brain_2_highly_variable/proportions.csv	95310	743762923dd882fd9d50144a37cca651e22d8f789fbcc20600d19828ed30b596
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Brain_3_highly_accessible/proportions.csv	82485	034fb68d019da819915cad074d1e16403f72b521434d3a136170c1fa5b0efbd0
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Brain_3_highly_variable/proportions.csv	89279	c451eebe0b564a1277098e3cdce2580e230bd3da79ffb5467775a8102964fc88
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Brain_4_highly_accessible/proportions.csv	75205	b9daa0e99e8fdbafef758547ec6eb7e6e0d3f84c3fa5109361c64aa85b15c100
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Brain_4_highly_variable/proportions.csv	79994	af407e3e5eb5c18cde7ae2de4e692e9248ceaecb3ea2f52e01b87dafb068289b
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Heart_1_highly_accessible/proportions.csv	83329	5389fde275c85d17aaa93d917b4281a49ebf89de6813f890e0cbb250e7f4fdfb
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Heart_1_highly_variable/proportions.csv	73844	86a0fbb0abac7776da8b6be3b61835c9b019079fad590ae68e3069446931262f
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Heart_2_highly_accessible/proportions.csv	87831	fe5849a7e53db8a6b89f25a057692662a913fb4e35966c35a28014a37bb8a1ed
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Heart_2_highly_variable/proportions.csv	92741	be80b79ddc73602c1cfbf6ac06136b13e62fe895a41fbb1e01e059013da325d0
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Heart_3_highly_accessible/proportions.csv	78311	bdaddd3cf20ef04648cc863e881355cb753be73bd6d0f7ff3c613947438d296c
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Heart_3_highly_variable/proportions.csv	83777	725ac678ef9fb0555a957b1946d696f1d81ed4d5bda3d56a9276af68015bd02a
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Heart_4_highly_accessible/proportions.csv	72564	009990c646be88df4b588e32e673593155db8e6ed82b2028d6b3dd485dfca47f
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/Heart_4_highly_variable/proportions.csv	73464	6c9007ba40fd5bea0204e6e86d1d669b12a9fd1e69fe319d0f0000bb70bae0ed
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/russell_250_highly_accessible/proportions.csv	21166	7d0d18447d55f26e9f666bf88991b7e4192f0467d98f3b59acb24e70d3a03ccd
data/archive/legacy_results/deconvolution_results/spatialdwls/atac/russell_250_highly_variable/proportions.csv	21688	e07efa738ea3b6bc8070208c7a244c2682b7ba92db4ee4adb6bee41679c1237d
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/Brain_1_highly_variable/proportions.csv	72248	a4f6ba1dd3884f63180d1cd875e1efa741aa7e02643573b6348326b9efb0105f
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/Brain_2_highly_variable/proportions.csv	102657	1cdb96d771bf1161f5377339824a136aee7b71f0aeaceae37255edf0f6e08a29
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/Brain_3_highly_variable/proportions.csv	96429	d5438f5db5b8e856d24bf2fea9c7e9720b8a4da17b6366eaf66a1e4324b061df
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/Brain_4_highly_variable/proportions.csv	85342	47d5e01dc3954afba7101dbf5cca657cf588285204796124acd7ce1a94f45101
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/Heart_1_highly_variable/proportions.csv	61540	8319b2fd22457c4ee923067735d2fd3a4cb3e7511ff5e405122e647a306237d0
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/Heart_2_highly_variable/proportions.csv	88755	2b1927ce20c1f59f64f83db723c50646cb240f37dfdc3cfc52b173479eb76c64
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/Heart_3_highly_variable/proportions.csv	83969	0045501893f9914c0f2bd8026d9f1d3100fcdff2a879231ccdcb72d6b4f4d11a
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/Heart_4_highly_variable/proportions.csv	73901	72b9a09bc5d5d5ca2321754799c989e09dece0d375ed6f7b744cd08738b3267d
data/archive/legacy_results/deconvolution_results/spatialdwls/rna/russell_250_highly_variable/proportions.csv	23078	1aaa0c1f5ecaee751e9668269982de55ec842ea31de109ca7901d3390f37ca5f
data/archive/legacy_results/deconvolution_results/tangram/atac/Brain_1_highly_accessible/tangram_ct_pred.csv	240136	4a1d50de2a0ba9fcbf93c219af89a678656ec88906186787fb11e1284b4f26f0
data/archive/legacy_results/deconvolution_results/tangram/atac/Brain_1_highly_variable/tangram_ct_pred.csv	238845	0d25358f90dcc7b18bf8f2daa9071cc7ce47fb8141c87433d1390cf0ff0fe4f7
data/archive/legacy_results/deconvolution_results/tangram/atac/Brain_2_highly_accessible/tangram_ct_pred.csv	241108	a529e0ff938cb71a1483c4874ba4ab6cfab424cdb9ce897779fcff949dd1d0e4
