component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,49830000,3141572.0,49830000.0,5447925.0,5113510.773108661,334414.2268913388,9163376.334310835,9766835.573167743,0.18389276207727945,0.44272239843769084
shape_bin,short,fragment_length_lt_100,49830000,,,2647026.0,2080893.2219008515,566132.7780991485,4467720.989879379,5289538.511482981,0.08965926128595984,0.3258092785080409
shape_bin,mono,fragment_length_100_249,49830000,,,1640700.0,1845110.2481599278,-204410.24815992778,3319359.1766140214,2983986.0064775688,0.0666136700103155,0.24471069332828652
shape_bin,long,fragment_length_ge_250,49830000,,,1160199.0,1187507.3030478861,-27308.30304788612,2244368.249883468,1391613.8885776484,0.04504050270687272,0.16711442294056833
