spot_id,CD14 Mono,CD4 Naive,CD8 Naive,CD4 TCM,CD16 Mono,NK,CD8 TEM_1,CD8 TEM_2,Intermediate B,Memory B,CD4 TEM,cDC,Treg,gdT,MAIT,Naive B
spot_0000,0.34219403056640246,0.00937817588406459,0.007962579605420584,0.006887396299367011,0.0199888471915132,0.027810486608441026,0.016939156795112983,0.33435245661259816,0.006221615406104543,0.00828589821051008,0.008415150709734068,0.024386918198435234,0.007920281480732202,0.13010710838589282,0.03966115703538064,0.0094887410102904
spot_0001,0.0008014958445439338,0.6620410104094567,0.30606133763728494,0.0055728504342944666,0.0007929155174750472,0.0014898350626876256,0.0027563821473138832,0.0019089379020121376,0.001335518247034346,0.0017351484948182204,0.0030553894870433145,0.0006643489935282566,0.00713868060249442,0.0016138183974375314,0.001781201160420013,0.0012511296621551889
spot_0002,0.0018813475674029831,0.5235839707832822,0.04477229414811177,0.24457593906261269,0.0013638782121653138,0.0037678763054597984,0.006664388854081293,0.005823231490623282,0.002034294076155321,0.002219293622247709,0.13013730880761107,0.0016123833450097712,0.01877642359064239,0.0055905260183633934,0.004551685731701049,0.002645158384529981
spot_0003,0.4019964748556825,0.35916273233593504,0.11461690262569724,0.007540416857412771,0.05040941786457311,0.0032545704507701487,0.0036632896566563917,0.002594662165843521,0.0032308099357018136,0.0035833267838157965,0.006201121209026072,0.025952507615906954,0.008505213274347796,0.002595030924624883,0.004010713221089336,0.002682810222916577
spot_0004,0.907651468253235,0.0009262707068312798,0.0008462726668454339,0.0009492476072926839,0.049647482335313214,0.0016173804242581521,0.0010304188111510224,0.0015822426656664666,0.0015393178582930268,0.0014757433958125735,0.0008914140775432888,0.027317500358265613,0.0011231745491081995,0.0013610580491595088,0.0008219658223071185,0.0012190424189174312
spot_0005,0.00898734915627813,0.012515688954504377,0.010844755124148208,0.022027974341231788,0.013978473027533012,0.005124172191439279,0.008287809638902128,0.005583350496947423,0.013647136480353378,0.011390092315531354,0.23272454382404123,0.5997398519344941,0.017996939516909786,0.0045811636834103804,0.00907886649204105,0.023491832822234368
spot_0006,0.002195682832949624,0.031710556500868105,0.02527324962490598,0.6991156506969044,0.0022063838508380508,0.005770146093399458,0.014369302164457195,0.011414174257858786,0.002789784582135442,0.0028743472609540867,0.07251262241607007,0.0020368512202403864,0.1027427746677123,0.010504331306219295,0.011618388033966002,0.0028657544905208027
spot_0007,0.00934974941751338,0.057747049386708126,0.016962490497364188,0.2734444233300508,0.22288362914298115,0.005840921207123889,0.0699994313029592,0.19365517423609904,0.00208884226385772,0.001987108176988091,0.03900681724163152,0.008772589493093595,0.011176699460618816,0.024157809614208804,0.060896348905858995,0.002030916322942676
spot_0008,0.728895522860643,0.005734744405466647,0.00536864373113123,0.00571354738872979,0.030624336029413866,0.007093957400968179,0.005837540714559344,0.006745285191579557,0.007437300733181353,0.008348831517668333,0.00569981101745501,0.15500445441915683,0.006417173331091722,0.006429363146689579,0.0048207760202208455,0.00982871209204469
spot_0009,0.3155971953300085,0.11240569543679282,0.044594408680572996,0.12552989865556133,0.060985162007606175,0.0058237194017362725,0.023566166939669977,0.007860487199298157,0.00274184237408365,0.002584250860669655,0.04599447966851052,0.019925247149958473,0.2072111943527049,0.009579492584521739,0.01293928878056096,0.00266147057774387
