"","Adipocyte","Atrial Cardiomyocyte","Endothelial cell","Fibroblast","Lymphatic Endothelial cell","Lymphoid","Mast cell","Mesothelial cell","Mural cell","Myeloid","Neural cell","Ventricular Cardiomyocyte"
"0",0.568896456535448,0.0110023702908374,0.00130087188457345,0.139040847814713,0.000138681989254855,0.000138681989254855,0.158917912719748,0.0327209829768948,0.000138681989254854,0.0874197290805643,0.000146100740201043,0.000138681989254855
"1",0.000105146368313994,0.377728700500381,9.74420601230037e-05,0.00760299687595944,0.000105382937292355,0.000149925680010627,0.275639278196763,0.00463314037820543,0.0241512023791257,0.242249818598069,9.7442060123006e-05,0.0674395239656338
"2",0.387176830560889,0.0489455753891002,9.74761703914347e-05,0.237892633124266,9.74761703914313e-05,9.74761703914325e-05,9.74761703914322e-05,0.000101488388582985,0.0378151592838513,9.74761703914329e-05,0.00485601857311067,0.282724913828243
"3",0.609996210804213,9.73028827432329e-05,9.73028827432397e-05,9.81143582755204e-05,0.00010049204083448,0.000102978840982419,0.0232976657628217,9.73028827432406e-05,0.176059813446316,9.73028827432402e-05,0.000119549689365767,0.189835963526218
"4",5.38803087312746e-05,0.000107672236800776,4.78672418006124e-05,4.78672418005954e-05,4.78672418006022e-05,0.0103664157144525,4.78672418006033e-05,4.7867241800604e-05,4.78672418006105e-05,0.138851672336274,7.85674023713788e-05,0.850254588550566
"5",0.282384132941316,0.0019922097932424,0.000139051759476556,0.387361878318169,0.017890282470241,0.000139051759476558,0.0310887431262985,0.00406817312717862,0.000174392338724837,0.0482725875128263,0.000139051759476555,0.226350445093573
"6",0.263155514464492,0.462935905295379,6.8208442655617e-05,7.17720845811514e-05,0.00522295552460352,6.8235515095549e-05,6.82084426556177e-05,0.0204828396454133,9.03705819667873e-05,6.8208442655616e-05,0.000152030987299275,0.247615750573202
"7",9.72968650233351e-05,9.72968650233038e-05,9.72968650233294e-05,9.72968650233271e-05,9.72968650233316e-05,0.0504733320537919,0.256437825661586,9.7296865023332e-05,9.7296865023332e-05,0.36020067459739,9.72968650233361e-05,0.332109792767046
"8",0.0628069883351327,0.393502632760087,0.0228732109294905,9.72942077510157e-05,0.0115983088459758,0.00143856487808452,0.369417993312595,0.00289713669735635,0.0406259804124134,0.00807597410382884,0.0260110283364378,0.0606548871808469
"9",0.0260931413269416,0.250530942638743,6.79606636927711e-05,6.79606636927721e-05,0.0192422614319426,0.0601540129494707,0.579645041913018,0.0156997093093776,6.79606636927705e-05,0.0456700552063542,6.79606636927718e-05,0.00269299256938178
