component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4104355.0,5120000.0,36277350.0,35768760.7141222,508589.2858778015,14454692.552173166,80598026.95254385,2.823182139096321,3.9675939987817204
shape_bin,short,fragment_length_lt_100,5120000,,,19835210.0,19572367.877304055,262842.1226959452,10501067.892968249,43834363.028762564,2.050989822845361,2.925986847040702
shape_bin,mono,fragment_length_100_249,5120000,,,11834536.0,11663640.643350417,170895.3566495832,7953158.9368016105,24034222.10178285,1.5533513548440645,2.1666065642507557
shape_bin,long,fragment_length_ge_250,5120000,,,4607604.0,4532752.19346774,74851.80653226003,4369913.995928946,7864302.844178861,0.8534988273298723,1.239353318974732
