,Adipocyte,Atrial Cardiomyocyte,Endothelial cell,Fibroblast,Lymphatic Endothelial cell,Lymphoid,Mast cell,Mesothelial cell,Mural cell,Myeloid,Neural cell,Ventricular Cardiomyocyte
0,1.0672181e-06,2.0888915e-07,2.0699601e-06,0.008904919,4.162257e-06,0.024735793,0.0033085267,4.887263e-05,0.96298593,2.6659782e-07,7.728576e-06,4.2389684e-07
1,3.6028598e-07,6.123464e-08,3.9784942e-07,0.0010492661,5.48135e-06,0.13208385,0.71376425,2.3649749e-05,0.15306391,4.8876e-07,8.228752e-06,1.156497e-07
2,2.7120486e-06,1.9910779e-06,0.00019658518,0.007877783,1.7780554e-05,0.03638439,0.0036563072,0.8208341,0.13102154,3.4790883e-06,1.579409e-06,1.7955787e-06
3,1.5117247e-06,1.270927e-06,0.00027650513,0.013028846,1.6913727e-05,0.03306944,0.0076223835,0.8372216,0.1087569,2.5586858e-06,1.0758705e-06,9.562569e-07
4,1.830322e-07,9.352891e-08,2.5673446e-05,0.0095397895,2.981885e-06,0.06207306,0.18894807,0.45598853,0.28342086,2.8296986e-07,4.25223e-07,7.9967634e-08
5,1.915149e-05,9.564052e-06,0.0001539776,0.012454399,2.7734874e-05,0.023531066,0.0006326192,0.44170406,0.52143717,9.120925e-06,9.106585e-06,1.1961687e-05
6,3.648743e-06,7.64927e-07,8.252159e-06,0.0066545154,3.0527906e-05,0.14546166,0.5248405,0.1645693,0.15840845,3.9163624e-06,1.7227252e-05,1.3021539e-06
7,1.57585e-05,6.682391e-06,6.5810884e-05,0.012432425,4.0122628e-05,0.09344413,0.097537614,0.44410458,0.3523193,9.597611e-06,1.4917749e-05,9.025895e-06
8,7.133149e-08,1.5488222e-08,2.2095408e-07,0.0020237113,5.294693e-07,0.05398893,0.14461327,4.8244287e-06,0.7993673,3.2823483e-08,1.0575984e-06,2.607997e-08
9,2.8816536e-05,1.1446057e-05,7.076862e-05,0.0028700107,0.000111946836,0.122347675,0.37258825,0.4715389,0.03033495,4.5923767e-05,3.486086e-05,1.6474207e-05
10,2.1198868e-07,3.184247e-08,4.8192265e-07,0.0043021743,1.5109326e-06,0.07842972,0.12327228,9.0037174e-05,0.7939005,6.448277e-08,2.9274954e-06,6.131069e-08
11,4.6900333e-08,1.9266515e-08,6.5044114e-06,0.003192531,1.144113e-06,0.08772161,0.293221,0.3489506,0.26690626,1.1323765e-07,1.9022515e-07,1.757951e-08
12,3.7788652e-07,7.562931e-08,1.0253627e-06,0.0004868776,7.036136e-06,0.13250796,0.74965334,0.096009985,0.021328747,8.6662305e-07,3.6423494e-06,1.2026304e-07
