spot_id,CD14 Mono,CD4 Naive,CD8 Naive
spot_0000,0.3039946518780087,0.4154926519823317,0.28051269613965957
spot_0001,0.5180219413201416,0.171506542124277,0.3104715165555813
spot_0002,0.3210651183238791,0.44413110704632297,0.2348037746297979
spot_0003,0.10171809975766644,0.7349721048637495,0.16330979537858406
spot_0004,0.02591542048159974,0.3782879837174929,0.5957965958009073
spot_0005,0.5112014750457894,0.08685802926699909,0.40194049568721146
spot_0006,0.3233093600451238,0.2402195968111373,0.43647104314373886
spot_0007,0.5659535721067313,0.2907922045352059,0.14325422335806287
spot_0008,0.2483193266741613,0.3920417311199884,0.3596389422058504
spot_0009,0.6218336073575116,0.28186655486711526,0.09629983777537302
spot_0010,0.406697507420728,0.30302643948711655,0.29027605309215543
spot_0011,0.36061207232927145,0.27207892976626263,0.36730899790446603
spot_0012,0.19540556096500547,0.4707340187501899,0.3338604202848046
spot_0013,0.18712039241358114,0.8128796075864189,0.0
spot_0014,0.579110506811767,0.1623429633349723,0.25854652985326065
spot_0015,0.4185919261617342,0.20360493970150692,0.377803134136759
spot_0016,0.2121017313028323,0.2999206387341065,0.48797762996306115
spot_0017,0.3118517181584565,0.14188592904625327,0.5462623527952902
spot_0018,0.28574955574984123,0.3641314275895486,0.3501190166606101
spot_0019,0.40114068955195353,0.26744627600886006,0.3314130344391864
spot_0020,0.33892663310589943,0.11193110489718851,0.549142261996912
spot_0021,0.4979176346190702,0.2200004865375108,0.2820818788434191
spot_0022,0.23614847825057253,0.230377588828871,0.5334739329205566
spot_0023,0.4065153167192405,0.28923258196776463,0.3042521013129949
spot_0024,0.39829708026120564,0.3178032999039935,0.283899619834801
spot_0025,0.0,0.5284260587160685,0.4715739412839315
spot_0026,0.4486233180203544,0.47210838920301196,0.07926829277663361
spot_0027,0.26945390439950434,0.5418307117459646,0.18871538385453102
spot_0028,0.35554300947385814,0.36984842973308013,0.2746085607930616
spot_0029,0.49312264137303896,0.07757784496123604,0.42929951366572505
spot_0030,0.4945356643542653,0.3138292083030409,0.19163512734269383
spot_0031,0.1691615466559533,0.5097240778965666,0.3211143754474801
spot_0032,0.3584092516223464,0.43889380465678074,0.20269694372087282
spot_0033,0.22137830146345666,0.42035515750551383,0.3582665410310294
spot_0034,0.6008212982601816,0.22152577025114178,0.1776529314886766
spot_0035,0.173346876623753,0.4933062196253048,0.3333469037509423
spot_0036,0.0,0.22754160290314587,0.7724583970968542
spot_0037,0.40400373400187584,0.3320916976024236,0.2639045683957007
spot_0038,0.3834523620453217,0.3953105420468681,0.22123709590781024
spot_0039,0.18273576313218065,0.22577072019053773,0.5914935166772816
spot_0040,0.3734092488991562,0.3051647303033502,0.3214260207974937
spot_0041,0.4238009181674415,0.5761990818325584,0.0
spot_0042,0.3077572647214862,0.20345235875192977,0.488790376526584
spot_0043,0.21833076294440548,0.45678896767206395,0.32488026938353054
spot_0044,0.4385412149400425,0.33753276308141894,0.22392602197853848
spot_0045,0.47962239148395513,0.32154885888359996,0.198828749632445
spot_0046,0.34864216571156104,0.36880560915922195,0.28255222512921707
spot_0047,0.3549108809260869,0.21717134945130132,0.4279177696226118
spot_0048,0.26894695178574035,0.39269537294651014,0.33835767526774946
spot_0049,0.5197258418902604,0.0,0.4802741581097395
spot_0050,0.20772171383664265,0.34145801800213454,0.4508202681612227
spot_0051,0.15959193939917085,0.11958086320280617,0.720827197398023
spot_0052,0.49772066079605953,0.3163587696504167,0.18592056955352373
spot_0053,0.46199797230140344,0.15794157885048024,0.38006044884811635
spot_0054,0.5451104593306946,0.18482816087918244,0.2700613797901229
spot_0055,0.1418885542457752,0.22517157105628113,0.6329398746979438
spot_0056,0.38219942500534887,0.16494005561107433,0.45286051938357674
