component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3265510.0,5120000.0,36736221.0,36487618.639452286,248602.36054771394,12899201.686973924,81397569.44696967,2.5193753294870946,3.987224947580869
shape_bin,short,fragment_length_lt_100,5120000,,,20275364.0,20129473.41805762,145890.58194237947,9228573.794616666,44875371.124154344,1.8024558192610676,2.9605271359483254
shape_bin,mono,fragment_length_100_249,5120000,,,11853188.0,11771999.925311383,81188.07468861714,6971234.543270701,23966192.336854056,1.3615692467325586,2.1635380608604526
shape_bin,long,fragment_length_ge_250,5120000,,,4607669.0,4586145.296083291,21523.70391670894,3924188.3059767475,7887712.666597249,0.7664430285110835,1.2411965517978107
