component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4116461.0,5120000.0,35573187.0,35079496.367071085,493690.6329289153,14318878.742035814,79577455.66515084,2.7966560043038697,3.942394172276508
shape_bin,short,fragment_length_lt_100,5120000,,,19222518.0,18958351.93947018,264166.0605298206,10322080.31014415,42352864.035125464,2.0160313105750296,2.876116088905391
shape_bin,mono,fragment_length_100_249,5120000,,,11705182.0,11545546.260339756,159635.73966024444,7921958.955809801,24028793.49642854,1.5472576085566017,2.166361864918047
shape_bin,long,fragment_length_ge_250,5120000,,,4645487.0,4575598.167261151,69888.83273884933,4431023.950288191,7927116.171310203,0.8654343652906624,1.2442929225905868
