component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4105465.0,5120000.0,35165046.0,34662747.225965135,502298.7740348652,14227838.268303106,78602174.37080042,2.7788746617779503,3.9181611990571494
shape_bin,very_short,fragment_length_lt_80,5120000,,,15431034.0,15233545.615075238,197488.38492476195,9175668.81867493,33748394.56951389,1.7921228161474472,2.567388422961781
shape_bin,short,fragment_length_80_99,5120000,,,3567015.0,3513418.1619025446,53596.838097455446,4076594.3551784744,7176772.859311044,0.7962098349957958,1.183939799603083
shape_bin,mono_short,fragment_length_100_179,5120000,,,7301647.0,7189867.219888722,111779.7801112784,6182455.786243975,14812097.558907432,1.2075108957507763,1.7008785390127386
shape_bin,mono_long,fragment_length_180_249,5120000,,,4265612.0,4210168.483317811,55443.51668218896,4530247.453218391,8336818.190242328,0.8848139557067171,1.2760426336066146
shape_bin,long,fragment_length_ge_250,5120000,,,4599738.0,4515747.745780809,83990.25421919115,4398638.854213052,7854324.711324501,0.8591091512134869,1.2385668311320817
