restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,True,0,-12043772.6953125,0.0,-7201.830261230469,-12050974.52557373
0,True,1,-12040636.484375,0.0,-7090.60986328125,-12047727.094238281
0,True,2,-12039154.1171875,0.0,-7063.522766113281,-12046217.639953613
0,True,3,-12038454.5859375,0.0,-7075.319000244141,-12045529.904937744
0,True,4,-12038179.515625,0.0,-7099.446197509766,-12045278.96182251
0,True,5,-12037787.65625,0.0,-7118.4105224609375,-12044906.066772461
0,True,6,-12037324.75,0.0,-7126.2789306640625,-12044451.028930664
0,True,7,-12037011.828125,0.0,-7124.278228759766,-12044136.10635376
0,True,8,-12036857.4609375,0.0,-7117.120025634766,-12043974.580963135
0,True,9,-12036695.01171875,0.0,-7109.849884033203,-12043804.861602783
0,True,10,-12036453.85546875,0.0,-7105.516265869141,-12043559.37173462
0,True,11,-12036219.4140625,0.0,-7105.0081787109375,-12043324.422241211
0,True,12,-12036076.69921875,0.0,-7107.373077392578,-12043184.072296143
0,True,13,-12035990.3515625,0.0,-7110.721496582031,-12043101.073059082
0,True,14,-12035867.1953125,0.0,-7113.434844970703,-12042980.63015747
0,True,15,-12035689.25390625,0.0,-7114.705749511719,-12042803.959655762
0,True,16,-12035521.81640625,0.0,-7114.573791503906,-12042636.390197754
0,True,17,-12035418.38671875,0.0,-7113.700408935547,-12042532.087127686
0,True,18,-12035357.95703125,0.0,-7112.890625,-12042470.84765625
0,True,19,-12035284.66796875,0.0,-7112.722808837891,-12042397.390777588
0,True,20,-12035180.1015625,0.0,-7113.411773681641,-12042293.513336182
0,True,21,-12035071.8359375,0.0,-7114.864471435547,-12042186.700408936
0,True,22,-12034988.87109375,0.0,-7116.7147216796875,-12042105.58581543
0,True,23,-12034929.6953125,0.0,-7118.3507080078125,-12042048.046020508
0,True,24,-12034876.48828125,0.0,-7119.2293701171875,-12041995.717651367
0,True,25,-12034821.1328125,0.0,-7119.136413574219,-12041940.269226074
0,True,26,-12034767.88671875,0.0,-7118.2481689453125,-12041886.134887695
0,True,27,-12034719.0625,0.0,-7117.173767089844,-12041836.23626709
0,True,28,-12034672.37890625,0.0,-7116.630126953125,-12041789.009033203
0,True,29,-12034626.84765625,0.0,-7117.047271728516,-12041743.894927979
0,True,30,-12034585.6796875,0.0,-7118.415832519531,-12041704.09552002
0,True,31,-12034550.88671875,0.0,-7120.286346435547,-12041671.173065186
0,True,32,-12034519.41015625,0.0,-7122.004608154297,-12041641.414764404
0,True,33,-12034489.140625,0.0,-7122.974700927734,-12041612.115325928
0,True,34,-12034462.40234375,0.0,-7123.007965087891,-12041585.410308838
0,True,35,-12034441.62109375,0.0,-7122.4090576171875,-12041564.030151367
0,True,36,-12034424.02734375,0.0,-7121.746490478516,-12041545.773834229
0,True,37,-12034404.578125,0.0,-7121.584503173828,-12041526.162628174
0,True,38,-12034383.43359375,0.0,-7122.1246337890625,-12041505.558227539
0,True,39,-12034364.03125,0.0,-7123.217559814453,-12041487.248809814
0,True,40,-12034347.16796875,0.0,-7124.463806152344,-12041471.631774902
0,True,41,-12034331.1640625,0.0,-7125.506805419922,-12041456.67086792
0,True,42,-12034315.875,0.0,-7126.059020996094,-12041441.934020996
0,True,43,-12034302.75390625,0.0,-7126.170654296875,-12041428.924560547
0,True,44,-12034291.45703125,0.0,-7126.0179443359375,-12041417.474975586
0,True,45,-12034279.9921875,0.0,-7126.003723144531,-12041405.995910645
0,True,46,-12034267.796875,0.0,-7126.232513427734,-12041394.029388428
0,True,47,-12034256.94140625,0.0,-7126.892791748047,-12041383.834197998
0,True,48,-12034247.91015625,0.0,-7127.708404541016,-12041375.618560791
0,True,49,-12034239.3671875,0.0,-7128.570465087891,-12041367.937652588
0,True,50,-12034230.984375,0.0,-7129.295440673828,-12041360.279815674
0,True,51,-12034223.515625,0.0,-7129.7015380859375,-12041353.217163086
0,True,52,-12034217.1875,0.0,-7129.914367675781,-12041347.101867676
0,True,53,-12034211.41015625,0.0,-7129.996307373047,-12041341.406463623
0,True,54,-12034205.30859375,0.0,-7130.127685546875,-12041335.436279297
0,True,55,-12034199.23828125,0.0,-7130.481597900391,-12041329.71987915
0,True,56,-12034193.015625,0.0,-7130.961761474609,-12041323.977386475
0,True,57,-12034187.08984375,0.0,-7131.489959716797,-12041318.579803467
0,True,58,-12034181.47265625,0.0,-7131.910797119141,-12041313.38345337
0,True,59,-12034176.5625,0.0,-7132.123474121094,-12041308.685974121
0,True,60,-12034172.21484375,0.0,-7132.294219970703,-12041304.50906372
0,True,61,-12034167.73828125,0.0,-7132.528625488281,-12041300.266906738
0,True,62,-12034163.3828125,0.0,-7132.8953857421875,-12041296.278198242
0,True,63,-12034159.2265625,0.0,-7133.3984375,-12041292.625
0,True,64,-12034155.3046875,0.0,-7133.871032714844,-12041289.175720215
0,True,65,-12034151.63671875,0.0,-7134.242126464844,-12041285.878845215
0,True,66,-12034148.18359375,0.0,-7134.496429443359,-12041282.680023193
0,True,67,-12034145.1484375,0.0,-7134.676055908203,-12041279.824493408
0,True,68,-12034142.05859375,0.0,-7134.939453125,-12041276.998046875
0,True,69,-12034138.9609375,0.0,-7135.306854248047,-12041274.267791748
0,True,70,-12034136.046875,0.0,-7135.727020263672,-12041271.773895264
0,True,71,-12034133.1796875,0.0,-7136.157470703125,-12041269.337158203
0,True,72,-12034130.515625,0.0,-7136.492431640625,-12041267.00805664
0,True,73,-12034127.93359375,0.0,-7136.764404296875,-12041264.697998047
0,True,74,-12034125.53515625,0.0,-7137.0042724609375,-12041262.539428711
0,True,75,-12034123.234375,0.0,-7137.257629394531,-12041260.492004395
0,True,76,-12034120.94140625,0.0,-7137.581695556641,-12041258.523101807
0,True,77,-12034118.67578125,0.0,-7137.912902832031,-12041256.588684082
0,True,78,-12034116.609375,0.0,-7138.2498779296875,-12041254.85925293
0,True,79,-12034114.52734375,0.0,-7138.567169189453,-12041253.09451294
0,True,80,-12034112.671875,0.0,-7138.8612060546875,-12041251.533081055
0,True,81,-12034110.65234375,0.0,-7139.178558349609,-12041249.8309021
0,True,82,-12034108.9296875,0.0,-7139.495513916016,-12041248.425201416
