component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,12490000,1102647.0,12490000.0,2497829.0,2117160.51304529,380668.48695471,3214527.0290568853,9828238.286747513,0.25736805676996677,0.8870674009334579
shape_bin,short,fragment_length_lt_100,12490000,,,1137391.0,1208638.5766254617,-71247.57662546169,1902492.0079918718,2775099.817136881,0.1523212176134405,0.47136581755375195
shape_bin,mono,fragment_length_100_249,12490000,,,879724.0,634901.260412527,244822.73958747298,1256068.4938400239,3348197.2419267674,0.10056593225300431,0.517754995671288
shape_bin,long,fragment_length_ge_250,12490000,,,480714.0,273620.6760072995,207093.3239927005,646693.9915786616,808868.0003282174,0.051776940878996126,0.25448231574213126
