,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Ventricular Cardiomyocyte
0,0.004779951134696603,0.0030623274855315686,1.2622781157493592,0.048833690211176874,0.4085875928401947,1.054683655500412,0.0467984726652503,1.1037075757980346,0.3001047968864441,0.17180701121687889,0.2720528915524483,0.29069921374320984
1,0.061660994216799735,0.024449434503912924,0.5837894409894944,0.38360337167978287,0.25549927055835725,0.14280680567026138,1.0070850253105164,0.1445115476846695,0.7432883203029632,0.9774663954973221,0.22489662691950799,1.4132153809070587
2,0.007262543449178338,0.05574118457734585,0.23185563385486602,0.35167246311903,0.781265589594841,1.0708956718444824,0.12201659865677357,0.13094887137413025,0.323973523080349,0.999713608622551,0.5748031735420227,0.3174965336918831
3,0.0030426444252952935,0.001443896780256182,0.23779785484075547,0.19715517088770868,0.903714057803154,0.8598352819681168,0.08235283344984054,2.0747212171554565,1.784363228082657,0.5327128738164901,1.2969272255897522,0.0029743261402472854
4,0.0552270220592618,0.08489157073199749,0.3802090436220169,0.2179226815700531,2.533130443096161,0.2626731231808662,0.38413185328245164,0.5936808705329895,0.06574797853827477,0.4472209334373474,0.19521303102374077,0.4520251780748367
5,0.001634650572668761,0.010989894391968846,1.0996741354465485,0.03304862063378096,0.25426740348339083,0.6170320361852646,0.021070952340960503,1.460962426662445,0.2894338473677635,0.07464503087103366,1.0757093846797943,1.1509568870067597
6,0.003574737790040672,0.013259106175974011,1.0198484003543853,0.03808569833636284,1.014001226425171,0.2259324461221695,0.03176163267344236,0.28488258421421053,0.11244744695723057,0.06321995183825493,0.9126072138547897,3.0044989943504334
7,0.007829982857219874,5.3361781647254246e-05,0.2650921314954758,0.39630359709262847,1.730230265855789,0.14938392862677574,0.5817752659320832,0.2755897969007492,0.026424799580127,0.7060809105634689,0.5004837810993195,3.809150184679311e-05
8,0.1257357805967331,0.19736199900507928,0.10486939400434495,0.20529819205403327,1.2239937901496887,1.1551539301872253,0.17022299244999886,0.6188607931137085,0.06823974996805192,0.5747083842754364,2.2898444533348083,0.41901846826076505
9,0.020879916567355394,0.0016616653883829713,1.6527322709560395,0.2095625050365925,0.7569630980491638,0.9568854868412018,0.20517674162983895,0.12698551416397094,1.380927288532257,1.2219910264015197,0.5138414680957795,0.0013352903944905848
