,meanscell_abundance_w_sf_Adipocyte,meanscell_abundance_w_sf_Atrial Cardiomyocyte,meanscell_abundance_w_sf_Endothelial cell,meanscell_abundance_w_sf_Fibroblast,meanscell_abundance_w_sf_Lymphatic Endothelial cell,meanscell_abundance_w_sf_Lymphoid,meanscell_abundance_w_sf_Mast cell,meanscell_abundance_w_sf_Mesothelial cell,meanscell_abundance_w_sf_Mural cell,meanscell_abundance_w_sf_Myeloid,meanscell_abundance_w_sf_Neural cell,meanscell_abundance_w_sf_Ventricular Cardiomyocyte
60,0.1422361,0.064325675,0.13758835,1.0677191,0.4964776,0.15508445,0.32963282,0.27174634,0.29088384,0.30634436,0.7083569,1.9938868
61,0.24459256,0.007289398,0.41813898,0.1113635,1.8395948,0.3283975,0.27848268,0.1256444,0.4605611,0.720089,0.265775,0.12417804
62,0.070501976,0.6502482,0.52375036,0.6269064,0.08282279,0.21032964,0.59617835,2.6696677,0.18874024,0.75726867,0.11612381,0.75690824
63,0.009809033,0.0015289253,1.7030687,0.29459256,0.8720922,0.95681167,0.077368535,0.5545045,2.1325839,0.619751,0.095854335,0.0010030629
64,0.013409924,0.0036274893,0.31975168,0.10848446,1.00212,0.52086794,0.6648743,0.73305815,0.92286104,0.1008656,0.05553356,0.0022369062
65,0.033918694,0.017314179,0.8009679,0.8204769,0.77500856,1.0808972,0.8896762,0.87115276,0.29833248,1.4122714,0.6760514,0.27059716
66,0.024527397,0.019879498,1.4515036,0.16712786,0.5928253,1.336727,0.33152232,0.96856296,0.18115406,0.5417882,0.57046705,0.25419068
67,0.009297574,0.034238078,0.13206981,0.023225967,0.47461888,2.5736334,0.5156154,0.025195727,0.07836512,0.31019536,0.08810373,2.3869948
68,0.057160567,0.15162666,1.4510533,0.2864604,0.61757016,0.15803804,0.31738076,0.9742413,0.38250163,0.39144742,0.74995196,0.32317084
69,0.029873082,0.04794253,0.22862732,0.06973682,1.0305573,0.609474,1.6675268,0.94167477,0.285511,0.3795556,0.18917744,1.0504819
70,0.23086873,0.03563358,0.19164027,1.55477,0.25302002,0.5736019,0.18126686,0.27493382,0.9531102,1.5295542,1.7075044,0.014646627
71,0.025219139,0.008387825,0.73308504,0.5623742,0.26686695,1.0400071,2.215572,0.6252647,1.1891187,0.47451836,0.5534253,0.0044131894
72,0.13301577,0.028095316,0.1818956,0.47212887,0.60202307,0.35700992,0.8004213,1.1960462,1.9486002,0.19829343,1.043734,0.28364974
73,0.019014494,0.03335608,0.18318002,0.042177383,0.5205922,0.81668377,0.5303652,0.103237346,0.22333391,0.43114978,0.3668659,2.5984137
74,0.1211429,0.016663758,0.4412442,0.4633299,0.7429039,0.6756753,0.68005466,0.18737973,0.8864433,0.33317423,2.1288152,0.13072525
75,0.039623383,0.20280364,0.6028318,0.41245145,0.97104734,0.17981263,0.09499385,0.74565244,2.331588,0.20326716,0.1478271,1.3187858
76,0.10871606,0.0035960383,0.20606813,0.4355583,1.4644384,0.29486942,0.1847666,1.5423248,0.20907386,1.2680178,0.36168206,0.002668126
77,0.014681414,0.024111338,0.31164423,0.12036932,0.09675292,1.0666524,0.7852199,1.1463288,0.9429231,0.39905447,0.18780488,0.3754137
78,0.056210984,0.0040565236,1.7510536,1.0477186,1.9959178,0.15239309,0.19065404,0.16067842,0.5384979,0.79841936,0.16358829,0.0020176626
79,0.06712502,0.04014889,0.749283,2.1778197,0.9744499,0.42191416,1.7077082,0.7545151,0.461979,0.33434424,0.5227626,0.47936663
80,0.06027776,0.052360486,0.2122003,0.09754988,0.13621376,0.32276234,1.8249365,0.63643956,0.24725969,0.8750503,0.26711577,1.6619444
81,0.017766677,0.032215882,0.74101454,0.08412709,0.55616766,0.61234206,1.6838348,0.8344244,0.20370242,0.44773883,0.21428233,1.185696
82,0.04782298,0.0021757232,0.4483132,0.81313205,0.22723994,1.1754274,0.721015,1.1623057,0.90423745,3.336163,1.5706869,0.0013666211
83,0.0192545,0.0074231564,0.17369872,1.0427887,0.10222232,0.2718268,0.064323805,0.6367919,0.11723973,0.42240638,2.0143962,0.21394332
84,0.4422014,0.24182862,0.05621087,0.78630346,0.069457084,0.057213128,0.040870123,1.4257045,0.10658354,0.074107096,0.4654909,0.98228663
85,0.010986612,0.00816839,0.110060014,1.0832741,0.5945621,0.5374821,0.49667016,0.04138791,0.17019549,0.44113275,1.2057238,0.06349321
86,0.008717488,0.019708248,0.3054207,0.9759626,0.096209124,0.74129635,0.037460692,0.036887527,0.5467001,0.2465159,1.7172761,0.13217518
87,0.03306748,0.0046528378,2.5596616,0.85239404,0.18255538,0.47094402,0.26096073,0.24603917,0.6147474,0.6499954,0.63068974,0.00341512
88,0.019092407,0.024506072,1.9691354,1.7315975,0.19174153,1.0512758,0.6089662,0.041328147,0.14309208,0.37087417,0.21346797,0.8095115
89,0.020099895,0.15903743,0.12287491,0.052645687,0.48807782,1.079658,0.674106,1.5720676,0.18556926,0.23710501,0.103144735,2.001138
90,0.21595396,0.1092919,0.45246863,0.15064585,0.1585951,0.3098852,0.41625923,0.35337746,0.14562948,0.17825545,0.12244344,2.5103378
91,0.3240233,0.23631938,0.21974431,0.76100546,0.1376176,0.46639472,0.88995314,0.523984,0.5293187,0.52336335,1.3447285,1.1390574
92,0.035008743,0.022809837,0.277094,0.19038315,2.521974,0.9704776,0.76770633,0.7576524,0.16172206,0.53048635,0.49359202,0.72593504
93,0.070346735,0.2392551,0.2639923,0.23508276,0.70711607,0.55802983,0.584534,0.25694078,0.84291154,0.81910783,0.09231077,0.29426554
94,0.01888317,0.0023327356,1.0040158,0.7180898,2.77064,0.24031126,0.762257,0.17620029,0.23219721,0.30938688,0.78909725,0.0015954295
95,0.017371176,0.31954944,0.22751616,0.054389462,0.069890425,0.15499862,0.061623506,2.89392,1.1407827,0.18264845,0.10924191,1.9917198
96,0.009845494,0.01207272,0.340116,0.43244243,0.06644543,0.2150975,0.03143187,0.5110096,0.109354414,0.58054286,2.4154935,0.095649764
97,0.3469454,0.04294814,0.15171361,1.3048478,0.5955398,0.33424282,0.28532904,0.10164458,0.26871076,0.43464756,1.4693311,0.14435717
98,0.015796723,0.09424623,0.27058297,0.044091586,1.4583821,1.3420982,0.79372174,0.122068085,0.12749344,0.27157643,0.24184632,1.8866526
99,0.024306256,0.0026196965,0.25476527,2.2515059,0.115077235,0.7741807,0.4949661,0.4347206,2.0149915,1.1071723,0.49242958,0.0016320271
100,0.07449344,0.10874106,0.575369,0.80914575,1.3086499,1.0550401,1.4166372,0.060076624,0.5784433,0.22995152,0.4227371,2.8057718
101,0.2675739,0.39516625,0.7192197,0.83739746,0.9529917,0.086677775,0.06355176,0.1632112,0.2802788,2.2951076,0.89535075,0.22250965
102,0.15394528,0.04518566,0.82612914,1.0941576,0.12300068,0.21713357,0.039844483,1.9689095,0.19541132,0.20771705,0.78849524,0.21385056
103,0.022713218,0.0028068197,0.7870624,0.124885455,0.8846276,0.64278525,0.97701293,0.44054458,0.12732498,1.8745704,0.9251737,0.001551861
104,0.038836043,0.010390328,0.117072985,0.11687751,0.1661025,0.4742186,0.09379912,1.5314542,0.08990156,3.502474,0.64832026,0.16959146
105,0.024269026,0.0032451442,0.5773763,1.1191978,0.27355468,0.946477,1.7197859,1.2807513,1.0107375,0.66785264,0.9173078,0.0018316705
106,0.04677177,0.0050865104,0.8422017,1.7239281,0.16294861,0.16871464,0.38272294,0.2589969,2.1978137,0.5991053,0.08608862,0.0030929553
107,0.054330997,0.022956114,0.81532216,2.0299475,0.3718712,2.021116,1.5623949,1.0446761,0.86746323,0.43615952,0.40151316,0.010208078
108,0.038391195,0.0067255264,0.14169234,1.3547293,0.123111404,1.5334439,0.8433343,0.061100006,0.06339455,3.3330586,0.04555059,0.0516033
109,0.16439456,0.038995866,0.41738608,0.17132391,0.37106913,1.7314979,0.9676338,1.7452284,0.3188785,0.72588456,0.2519124,1.4143287
110,0.18635076,0.0056815073,0.0829593,0.07134481,0.17548236,0.43421063,0.04858742,0.12604505,0.20322444,0.4041661,2.867757,0.07220223
111,0.58007604,0.29645765,1.0292968,0.28111774,0.3337861,0.17215684,0.83573186,0.20777042,0.4342636,0.2691816,0.3817266,1.1913085
112,0.048289955,0.0024259766,0.35977578,1.3779874,0.2506936,0.42406607,0.96108526,0.12372686,0.2727477,0.42197907,0.06840224,0.0019667228
113,0.02768453,0.005827965,0.23579535,0.21046668,0.30252504,0.4090535,0.8416767,1.7003782,1.8197209,0.8947152,0.47974274,0.004070497
114,0.031138396,0.0017721038,0.47727615,0.51893914,0.90645146,2.3830175,0.3493648,1.1261208,0.16325507,0.24242464,0.16523641,0.0014381468
115,0.38314337,0.0060490626,1.9904588,1.2290055,0.09852526,0.4256344,2.4945903,0.29659083,1.3267454,0.7952366,0.31662878,0.0037930384
116,0.024633985,0.026267344,0.831235,0.19944361,0.23321661,0.5498799,0.31444028,0.36424586,1.0766371,0.9706418,0.16632222,0.6848507
117,0.026453676,0.006597977,1.1014557,1.9688169,1.188543,0.071622096,0.030668449,0.04023317,0.21179892,0.3853997,0.15654355,0.0038868897
118,0.013823505,0.0715967,0.36509025,0.12872119,0.28330356,0.60598433,0.14259095,0.9497422,0.34532285,2.6696508,0.19654323,0.7728211
119,0.011981492,0.0016319933,1.0428861,0.64787036,0.08012426,0.33991504,1.50558,0.13602751,2.0920148,1.9404664,0.16214907,0.0009020271
120,0.019116934,0.019408222,0.12952647,0.120706946,1.7251388,0.22789611,0.48312917,0.4339048,1.6182295,0.4677769,0.12284573,0.70234156
121,0.023705686,0.0073823705,0.7954544,0.13395241,0.9651269,0.90773594,0.827564,0.17249969,2.553358,0.4753715,0.12609966,0.07907371
122,0.025181266,0.004479804,0.35559812,2.2567663,0.8485261,0.7103065,0.25522083,0.22812137,0.23940271,1.0293885,0.17557459,0.0053334585
123,0.027095262,0.064647436,0.22756259,0.7530418,0.51498914,0.30877244,1.1640816,0.3504478,1.0750743,0.19749534,0.84102076,1.4246507
124,0.040678382,0.0019560414,1.0863348,0.088868685,1.0738877,0.27711716,1.1033329,1.0331253,0.075049095,1.0532678,0.29300764,0.0014151403
125,0.056870993,0.038509317,0.2938689,0.509842,1.769954,0.23786974,0.10740415,0.11783333,0.65191597,1.623668,0.29595488,0.23436841
126,0.030051034,0.10394815,1.7204875,1.4233087,0.7482499,0.77924865,0.86412704,0.11157854,1.2178565,0.5615263,1.0226761,1.0483555
127,0.10034232,0.18222898,0.26376593,0.8124695,0.21041359,0.663292,1.2738519,0.7497079,0.45564678,1.8980552,0.8548031,0.3178218
128,0.009118335,0.0025590074,1.0440066,0.05862764,0.15570682,1.570908,1.9208522,1.0544319,0.29176754,1.5192486,0.22963399,0.0019039535
129,0.04170196,0.003430885,1.3802104,0.70936155,1.429935,0.7485448,0.25080273,1.1345499,0.49870223,1.9608479,0.9080228,0.001427682
130,0.01514081,0.0023739943,0.6188109,0.3183191,0.92445236,1.2554982,2.0931911,0.096463844,0.7530709,0.2616878,1.1017079,0.0017681408
131,0.034438815,0.026087886,1.3815087,0.60579354,0.99020547,0.34028783,0.564553,0.4320075,0.47383258,0.7846125,0.98584104,0.5294582
132,0.008407442,0.0014212297,0.6717623,0.052625783,0.084667675,2.1398928,2.5534277,0.42510247,0.1443484,2.0669882,0.23126708,0.0009916748
133,0.057589106,0.003432646,1.71293,0.9626482,0.63688904,1.107785,0.49566874,0.9628875,0.26873234,1.81209,0.8640036,0.0020110763
134,0.052825432,0.040185105,0.19582841,0.29024056,0.4386218,0.55189663,2.637313,0.425944,0.4379621,0.6145789,0.14865084,0.88359016
135,0.3148106,0.01245088,0.18471858,0.13625988,0.26421157,0.559287,0.18794568,1.5112146,0.44192335,0.19567406,1.7867783,0.6631232
136,0.30907068,0.004328592,2.3635836,0.31525648,0.67313486,0.3223893,1.3756588,0.24957559,0.14396158,0.38799593,1.2433248,0.0037606522
137,0.21450481,0.2654824,3.2892604,0.77995914,0.7147958,0.29154712,0.4471226,1.0481994,0.46987,1.3091211,0.2560329,0.49746215
138,0.015413198,0.22214459,0.9253497,0.95640236,0.73956823,0.19601732,0.08056407,0.05649804,0.7648596,0.8620937,1.7146873,0.010455259
139,0.22527094,0.127275,0.21724585,1.6141665,0.40372783,0.49083677,0.49306646,0.8197583,0.22102772,1.5946318,0.0637093,0.017203534
140,0.05204813,0.71119106,0.38315827,0.53922933,0.057024945,0.6430696,2.429772,0.13008286,1.0884595,0.5597666,0.11060506,1.3761328
141,0.024260387,0.0048474553,0.403484,2.9295104,0.37657863,0.79143035,0.44205478,0.14771034,0.49574018,1.6024063,0.48323417,0.002740571
142,0.02440257,0.07718742,0.14172578,1.0643636,0.3385073,1.0373496,1.0951018,1.2290219,0.6232329,0.21120118,0.3453459,0.27971068
143,0.0183633,0.26403302,0.06591964,0.05419839,0.76807666,0.3138462,0.63246953,2.9160435,0.0565607,0.13135917,0.24071327,0.60780674
144,0.35896924,0.19309828,0.13710451,3.284083,0.1384514,0.1255013,0.2118699,0.20867111,0.05689525,0.19788337,0.20647095,0.094788484
145,0.026489768,0.07592605,0.68669045,0.3401441,0.18071985,1.6756694,0.5519465,3.0319443,0.31032744,1.0160264,0.40589276,0.30120462
146,0.09604613,0.20379688,0.8031522,0.22457848,0.18764938,0.7644496,0.8016076,0.5732101,1.3228372,0.2196739,1.2414496,0.74622387
147,0.009493192,0.032286834,0.30731532,0.027388219,0.568054,2.380682,1.426435,0.7566944,0.19920498,0.23290631,0.25381652,1.1630327
148,0.054229446,0.060540654,0.44516912,0.6131165,1.5950099,0.5256338,0.6127855,0.5608663,1.4214797,0.2756985,0.16683106,0.5085138
149,0.012330491,0.001214769,0.16089414,0.118130155,0.3314728,1.4909042,0.23903,1.8616543,0.9218817,2.5645113,0.08389599,0.0006426431
150,0.048572958,1.1680782,0.81295156,0.16507496,0.39514688,2.4772644,0.34491637,2.239,0.13328744,0.8916093,0.1767711,1.3597363
151,0.04002408,0.042211697,0.23049927,0.18306018,0.41986665,0.49261585,0.19310437,1.2077714,0.35458687,1.0492793,0.18899281,1.8422068
152,0.016656948,0.05668908,0.19844937,0.928601,0.15885106,0.45124826,0.54283667,1.6169304,0.12410462,0.25866795,0.78453565,0.26677972
153,0.06773657,0.045683872,0.5816064,1.4234604,0.8737701,0.23971756,0.19869474,0.25704655,1.865772,0.11211184,0.14672035,0.32248148
154,0.3157427,0.010067988,0.6268577,0.9217813,1.3265231,0.36803675,0.54301244,0.14154114,0.1650022,0.6060592,0.1330187,0.103160754
155,0.2898323,0.045848396,0.18031538,0.7958561,0.23927656,0.22274366,0.35837907,0.8143447,0.3971364,0.83354,1.6284894,0.896861
156,0.057616375,0.07201125,2.264886,0.092855826,0.55985653,0.5303572,0.8422537,0.10881275,0.2526031,0.8492874,0.5083526,2.1503713
157,0.03104325,0.02692525,0.23638493,0.15876366,0.20420502,0.2979241,0.57036746,0.23744452,2.898854,0.31962082,0.26028562,0.5655293
158,0.023674339,0.04050243,0.18265401,0.11880354,1.1199987,0.8391535,0.3042756,0.07183055,0.52757114,0.19038552,0.9726413,1.3125811
159,0.03177405,0.055130024,0.20136377,0.45131823,0.2173453,1.4532168,0.83354545,0.4047389,0.22126496,0.14935265,0.27649957,2.289565
160,0.43609914,0.24591209,0.74037695,2.7384264,0.47728515,0.44531438,0.23507075,0.14742103,0.8327487,0.319972,0.17649484,0.042665027
161,0.012562887,0.023914345,0.5134097,0.05691503,2.164313,0.99002945,0.87179744,0.50447154,0.37576735,0.77882373,0.43497613,0.7345843
162,0.00867765,0.0031112635,0.5842148,0.17987256,0.10509088,2.203292,0.9368326,0.06348106,0.050363503,0.1496339,0.053803824,0.0031052313
163,0.17866552,0.08266422,0.6849921,1.207115,1.586183,0.22945265,0.8627929,0.26990598,0.45735607,0.3007352,1.8371922,1.2118281
164,0.21854472,0.024988957,2.452696,0.73937386,0.3926585,0.49218866,1.054078,0.42660797,0.87091494,1.6516337,0.16613442,0.026309393
165,0.06529215,0.003081996,0.21868478,1.7832534,1.019299,0.17689481,0.34538817,0.734303,0.085383356,1.4238662,0.31214786,0.0021784662
166,0.1860493,0.2163521,0.25981182,0.3093494,0.28567588,1.1203544,0.24922769,0.15998143,0.6725314,0.25225604,0.16714591,1.4877619
167,0.24725893,0.12746279,0.21645899,0.21863744,0.44590947,0.55075496,1.7816397,0.31654793,1.2356871,0.30501536,0.20403777,0.90720934
168,0.015757194,0.0026886724,0.44914216,0.094091326,2.7282336,1.001839,1.6131839,0.694757,0.1623872,0.48488194,0.74419564,0.0018088334
169,0.050210442,0.0021996023,0.32386345,0.23233485,2.1698055,0.92818475,0.17639643,1.2076304,0.16872863,1.2452185,0.12669568,0.0017720322
170,0.019026136,0.12667057,1.7016855,0.08513988,0.20546925,0.9825788,1.5828116,0.05808959,0.5178085,0.332136,2.230746,2.0544372
171,0.0382951,0.040357776,0.48021364,0.1181175,0.75201535,1.3045137,0.26960498,0.60511947,0.20553434,0.59197134,3.0991182,0.6549912
172,0.068100706,0.14504664,0.7637032,0.28136513,1.0254885,0.42961362,2.3625362,1.7508143,0.37101156,0.68805206,0.5641657,0.7566664
173,0.026679879,0.10086893,1.3821499,0.27083978,0.20126264,0.7688781,0.53215384,0.76035607,0.20282805,0.42248112,0.2189227,1.3733194
174,0.024322802,0.017766261,0.69185203,0.42749256,1.6622889,0.7454242,0.6449429,1.1599059,0.9896739,1.5482471,1.2630407,0.3849031
175,0.040336337,0.0019606135,0.33749965,0.91806537,0.34259042,0.4140966,0.19116582,1.1406035,0.100500315,2.8053112,0.5087052,0.0011498735
176,0.2572408,0.011969591,0.2357165,0.6392545,1.4038672,0.3969862,0.044440437,1.5452836,0.119347125,0.5387614,0.45417336,0.3313101
177,0.056798343,0.093632825,0.15161824,0.3707958,0.13125561,0.24210481,2.4278471,0.5023061,1.0390581,0.33130842,0.35654202,1.242579
178,0.32058987,0.00922265,0.07734969,2.0204349,1.2286613,0.2293927,0.132717,0.058404513,0.07248199,0.10353069,0.17523427,0.12673374
179,0.009173041,0.03683352,0.26746735,0.42249528,1.033087,1.6133387,0.063039444,0.10346766,1.8789461,0.23341554,0.22022073,0.01761955
180,0.058411755,0.2440494,0.10391628,0.7236373,1.4832172,2.6879494,0.28930926,0.91947377,0.25609717,0.1564382,0.596846,0.21524599
181,0.017498402,0.008837626,0.14801548,0.3161692,0.11335393,1.434043,0.047948703,0.8114161,0.21461415,0.36454934,2.5113714,0.16417927
