component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3729180.0,5120000.0,32020936.0,31590347.211190976,430588.7888090238,13016558.48052311,72043383.22549854,2.5422965782271696,3.7511296013641258
shape_bin,short,fragment_length_lt_100,5120000,,,17260805.0,17035808.4082309,224996.59176909924,9287782.896037055,38059784.458602086,1.8140200968822373,2.7264540436381317
shape_bin,mono,fragment_length_100_249,5120000,,,10531454.0,10405452.268528657,126001.73147134297,7186139.950567015,21769825.35708355,1.4035429590951203,2.0620181897974086
shape_bin,long,fragment_length_ge_250,5120000,,,4228677.0,4149086.534431412,79590.46556858812,4043781.6384592205,7216438.55660659,0.7898011012615666,1.1872070820152754
