,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Ventricular Cardiomyocyte,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell
0,0.00015089214430190622,0.0006073917873436585,0.3308089002966881,0.047365846857428555,0.0005906886159209535,4.779262232780456,1.5718233168125153,0.21772284135222436,0.001966186205390841,9.941339740180411e-05,0.000358625064836815,0.0001730231109831948
1,8.868001805240055e-06,2.2209186317923014e-05,9.640036614655402e-06,5.142729642102495e-05,2.947151369880885e-06,0.8941071420907974,6.754248397555785e-06,3.120456258329796e-05,6.166951743580285e-06,0.00011806457805505489,0.001134909607935697,3.4592758774757386
2,0.0023793898057192565,0.005211954098194838,0.003016387298703194,0.8232121258974076,0.016913413628935815,2.8306180834770203,1.8622541427612305,0.0053699827054515484,0.0005479507759446278,0.00023772592976456508,0.000512839763541706,0.00036232884885976094
3,0.0002420884746243246,0.00046422284067375584,0.0008684102183906362,0.0002100526682625059,0.000808091793442145,1.4970207803344238e-05,4.402050352096557,0.0380214998498559,0.00012974645651411265,2.0250983953475954,0.00011102759162895383,0.0001736180201987736
4,0.001340379210887477,0.017937058676034214,0.0042082368396222595,0.001051369373453781,0.03243218753486872,0.22771876826882362,4.23725745677948,0.01832781042903662,0.028713065944612027,0.8948641270399094,0.0019159368996042759,1.3516582787036895
5,6.990841357037426e-05,6.830223610450048e-05,0.0002485075150616467,0.00041634095687186344,0.00017846036862465554,2.2489800095558166,0.8496891617774963,0.00018844675869331696,4.408285694808001e-05,7.195730504463428e-05,0.00012098939951101784,0.00019064040607190693
6,0.006739789922721684,5.738331765314797e-05,0.00017777617467800157,0.00016339946378138848,0.014491696935147047,0.8097133368253708,0.09498460479080677,6.485064695880283e-05,1.593279084772803e-05,3.059816435779794e-05,0.00044694905664073304,2.8221579074859617
7,0.0014478464145213366,0.005614736815914512,0.021443747077137233,0.0005667008808813989,0.0010290279635228217,0.807363611459732,2.635636603832245,0.01809699460864067,0.008145389519631863,0.003784054704010487,0.01340235210955143,2.315940833091736
8,5.4334061132976785e-05,0.00032283781620208175,0.0003949432822992094,0.0004107089407625608,3.505254317133222e-05,4.310619854927063,2.1115634717716605e-05,1.313836937697488e-05,0.002154448616784066,0.000945250818040222,0.0016261642740573736,1.4501156389713288
9,0.003242769162170589,0.017004311550408602,0.004643725347705185,0.000648130162153393,0.03437095172703266,1.0887165546417237,3.3608068585395814,0.04884728547185659,0.0005251649592537433,0.0007433595368638636,0.0011711308965459467,1.0342558562755584
