,q05cell_abundance_w_sf_endothelial cell,q05cell_abundance_w_sf_astrocyte,q05cell_abundance_w_sf_oligodendrocyte,q05cell_abundance_w_sf_microglial cell,q05cell_abundance_w_sf_vascular associated smooth muscle cell,q05cell_abundance_w_sf_inhibitory interneuron,q05cell_abundance_w_sf_pericyte,q05cell_abundance_w_sf_glutamatergic neuron,q05cell_abundance_w_sf_radial glial cell,q05cell_abundance_w_sf_oligodendrocyte precursor cell,q05cell_abundance_w_sf_neural progenitor cell,q05cell_abundance_w_sf_medial ganglionic eminence derived interneuron,q05cell_abundance_w_sf_caudal ganglionic eminence derived interneuron
0,3.3537209560563505e-06,0.9030541598796844,0.010048998380079865,4.410201108839829e-06,6.175035468913847e-06,0.00012053953105350956,5.745723524341884e-06,0.003196658205706626,4.349311566329561e-05,1.270326210942585e-05,0.0007494557736208663,0.002472612203564495,0.9281805962324142
1,0.08662552163004875,0.7603024065494537,1.1019775547538302e-05,5.108090008434374e-05,4.720554602499761e-06,0.0006514555483590812,0.0003316936432383955,0.36233394891023635,4.806129163625883e-05,0.7606427818536758,9.246600166079588e-05,0.16435185596346855,0.13649578616023064
2,1.0272902136421182e-05,0.7036011457443238,0.05726971328258514,1.5658881329727593e-05,4.596190956362989e-06,0.0005382849602028727,1.2573068602250716e-06,0.00026022991951322186,0.00039167666982393713,1.3388968348503112,0.6065644919872284,1.0662328759281082e-05,1.2742414946842473e-05
3,3.3215797657248915e-06,1.3438736232274097e-05,5.990884483253467e-06,1.8315926536160986e-05,1.1255934123255428e-05,0.11442794390022755,9.059473143224751e-07,9.200867571053095e-05,4.7283899220929015e-05,6.700152916891967e-05,0.34671822339296343,0.002878653327934444,1.6041529715061187
4,0.9299453020095825,0.4909487351775169,7.331270062422845e-05,0.004935012431815267,1.5861743850109634e-05,0.0008211045002099127,1.0337742241972592e-05,0.0002992098467075266,0.00014942883863113823,0.5758284777402878,0.6966739863157272,0.00018898674461524932,0.00012391867858241312
5,2.5617287064960696e-06,0.15839369371533393,2.622158272060915e-05,4.816597765966435e-06,1.8888778413383992e-06,0.00041944756376324224,4.6269999302239744e-06,0.0006811936880694703,0.022129341773688794,0.6630997002124787,1.0131570816040039,3.14324348437367e-05,0.00014684928974020294
6,0.3275842100381851,0.6451780050992966,0.02498137103393674,0.00018624948424985634,0.0005946805293206126,0.036903960071504115,0.005089992773719132,0.011947074066847562,0.026749251876026392,0.00021199656184762717,0.544932734966278,0.038416098430752756,0.9069417715072632
7,1.565416729450226,7.552131501142867e-05,0.015712543018162252,1.390787010677741e-05,3.643197851488367e-05,3.249918172514299e-05,2.1388863024185413e-05,0.0008466335013508797,0.03252738490700722,3.4963640609930734e-05,0.4637367770075798,1.4091566708884785e-05,1.1992995405307738e-05
8,0.0009226269961800426,0.613643291592598,0.0005558867851505056,0.00022392676110030151,2.4837787350406874e-05,0.00986128654330969,2.6953905035043135e-05,0.0005699712986825034,9.644663987273816e-05,0.32032086700201035,0.0001972526661120355,0.0023565344396047293,0.9848561733961105
9,1.1057829916477204,0.6282142996788025,0.0006938254577107728,6.378303646670247e-06,1.5435037676070353e-05,2.9912625632277925e-05,5.521600469364785e-05,1.4825434891463374e-05,3.6805242234549955e-05,3.398574226594064e-05,6.0362713520589756e-05,0.00047184646100504327,1.078363186120987
