component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4028739.0,5120000.0,33482237.0,32990154.95112352,492082.04887647927,13837994.098677868,74965891.53544456,2.702733222398021,3.8264573289815367
shape_bin,short,fragment_length_lt_100,5120000,,,18048537.0,17832986.343902007,215550.65609799325,9972003.201504592,39786693.02822323,1.9476568752938657,2.7876223707803125
shape_bin,mono,fragment_length_100_249,5120000,,,11046901.0,10859011.210816959,187889.78918304108,7657320.065706176,22748612.137444805,1.4955703253332375,2.1078634462637016
shape_bin,long,fragment_length_ge_250,5120000,,,4386799.0,4298157.396404556,88641.603595444,4259927.711044506,7492269.356704176,0.8320171310633802,1.2096833712717079
