,Ventricular Cardiomyocyte,Fibroblast,Myeloid,Endothelial cell,Neural cell,Lymphatic Endothelial cell,Mural cell,Lymphoid,Mast cell,Adipocyte,Atrial Cardiomyocyte,Mesothelial cell
17,0.0,0.0,0.0,0.05815315148715158,0.008118675690210247,0.0,0.34363701261768,0.0,0.46610440289677496,0.0,0.0,0.12398675730818326
18,0.0,0.0,0.0,0.0,0.0,0.0,0.06942635318349138,0.0,0.5545732166084081,0.0,0.04975038390987205,0.32625004629822857
19,0.0,0.016795975274444944,0.0,0.0,0.0,0.0,0.0,0.0,0.4526292623652406,0.0,0.0,0.5305747623603145
20,0.0,0.23993557365218443,0.0,0.0,0.0,0.0,0.23113272178762348,0.028584886231040132,0.30155838958728065,0.0,0.0,0.1987884287418711
21,0.0,0.0,0.0,0.0,0.0,0.0,0.723045395319942,0.0,0.0,0.0,0.0,0.27695460468005795
22,0.0,0.0,0.0,0.0,0.010130704258823061,0.03163227437013615,0.7379981219810778,0.082124327716697,0.0,0.0,0.0,0.13811457167326593
23,0.0,0.0,0.0,0.0,0.0,0.0,0.09127026751456421,0.0,0.8172572849510438,0.0,0.0,0.09147244753439218
24,0.0,0.0,0.036361988514485785,0.0,0.0,0.0,0.040127004097751565,0.0,0.6237952928570637,0.0,0.0,0.29971571453069895
25,0.00652885027743194,0.0,0.0,0.011829754775192864,0.0016670400902917618,0.0,0.516934295335638,0.1679804287989144,0.2778479821069004,0.0,0.0026153308643592503,0.014596317751271369
26,0.0,0.06575888794559563,0.0,0.0,0.0,0.0,0.355819167003201,0.0,0.5232318630960856,0.01681807996186099,0.0,0.03837200199325673
27,0.0,0.0,0.0,0.0,0.0,0.0,0.8603534983095175,0.0,0.0,0.0,0.0,0.1396465016904825
28,0.0,0.0,0.0,0.0,0.0,0.0,0.1416369991371939,0.04085833900759795,0.8175046618552081,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0794994721468234,0.0,0.0,0.1758343013926429,0.024699525971121617,0.0,0.7199667004894121
30,0.02958412222695782,0.02450685201321756,0.0,0.051912134745114163,0.0,0.0077587034488161505,0.14790781369466152,0.0,0.11442789810252889,0.09369872636667934,0.03668421381731037,0.4935195355847142
31,0.0,0.0,0.0,0.0,0.12066642240300363,0.0,0.26046761787766104,0.1518237750869065,0.23159177916203447,0.0,0.0,0.23545040547039436
32,0.0,0.06953814923484951,0.0,0.004832004118061622,0.014053206765170117,0.007253152205662952,0.8643766699594596,0.032469557418949906,0.00747726029784615,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.027759620973881106,0.08382114823537415,0.017563724591663544,0.12649199917580092,0.06082539136849646,0.0,0.6835381156547838
34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.015864469082850573,0.5695290601223957,0.14266350035128625,0.0,0.0,0.0,0.2719429704434675
36,0.0,0.0,0.0,0.0,0.03267629006129793,0.0,0.38812878739774476,0.0,0.0,0.0,0.0,0.5791949225409573
37,0.0,0.0,0.0,0.0061584470172863,0.009792141981119724,0.011099650143241616,0.2554274706232627,0.11633529835007754,0.5324339841259763,0.0,0.0,0.0687530077590359
38,0.0,0.0,0.0,0.14750113550277327,0.0,0.0,0.5354216406162097,0.0,0.2515308953974009,0.0,0.0,0.06554632848361609
39,0.010406217921267603,0.0,0.0,0.0,0.0,0.013267826578439217,0.14247328378580998,0.01642667456379436,0.5351710078342194,0.0031745626060859437,0.0,0.27908042671038336
40,0.0,0.0796537582473709,0.0,0.016584812126041442,0.0,0.0,0.25129670549733507,0.0,0.41961517684567895,0.0,0.00034808643873692586,0.2325014608448366
41,0.005297401437278201,0.0,0.0,0.0,0.0,0.0,0.06495352387044329,0.0,0.0,0.0,0.17611230482642223,0.7536367698658563
42,0.005488630544828145,0.06566564183680652,0.0,0.0,0.0,0.0,0.039212985160385384,0.0,0.8511931512944367,0.0,0.03843959116354309,0.0
43,0.0,0.004141905268233762,0.0,0.0,0.0,0.0,0.0,0.0,0.6212781907251821,0.0,0.028159310716030957,0.34642059329055325
44,0.016912884276143837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17850643386216244,0.8045806818616937
45,0.0,0.0,0.0,0.0,0.0,0.03092446439481231,0.0,0.11481010010219894,0.2795346460829826,0.0,0.0,0.5747307894200061
46,0.010296710058546,0.008243636174137392,0.0,0.0,0.0,0.022012557212134798,0.0,0.0,0.7144665707109488,0.0,0.01384155407449232,0.23113897176974074
47,0.0,0.0,0.0,0.0,0.0,0.015076477383358695,0.6015320396545566,0.0,0.25705221551393953,0.037014104540412485,0.0,0.0893251629077327
48,0.0,0.018031674581279508,0.0,0.0,0.032690041136970806,0.0,0.09881302230839843,0.07585256881729481,0.5341405724802379,0.0,0.0,0.24047212067581844
49,0.0,0.0,0.027786336726161244,0.0,0.0,0.01972139328720326,0.07455918157191162,0.12184949894840251,0.43307940394894295,0.0,0.0,0.32300418551737836
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1509937392372739,0.49746618981370694,0.0,0.0,0.3515400709490191
51,0.0011864334623283826,0.0,0.0,0.0,0.0,0.00995571840605286,0.31375918257927066,0.0,0.44086936486606576,0.0,0.0,0.23422930068628225
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,0.0,0.0,0.1563442249629853,0.0,0.0,0.00017336151423593372,0.0,0.007694869435196793,0.1847715153925212,0.0,0.0,0.6510160286950608
54,0.0,0.0,0.0,0.0,0.03051020578451392,0.0,0.11785915418876966,0.003635643583771787,0.3041047603315341,0.0,0.0,0.5438902361114106
55,0.0026987556680249983,0.0,0.0,0.031225534140665097,0.0,0.01724679135402636,0.13562049258383493,0.0,0.07145051011697602,0.006045246012036924,0.0,0.7357126701244358
56,0.0,0.0,0.007000385313884564,0.0,0.0,0.07924275774929285,0.10183521989736409,0.0,0.5597152004100169,0.0,0.0,0.25220643662944164
57,0.0,0.0,0.0,0.0,0.0,0.0,0.8701688163334155,0.06923180413405705,0.02016747460415227,0.0,0.0,0.040431904928375034
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08115693774708485,0.0,0.0,0.9188430622529152
59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0005488538315433156,0.0,0.0,0.48993366619870865,0.0,0.1691511425689889,0.0,0.0,0.3403663374007591
61,0.0,0.0,0.0,0.037538189458643095,0.052609075974838854,0.0,0.5897227781165085,0.0,0.0,0.0,0.008806381012980955,0.31132357543702854
62,0.0,0.0,0.158485898151732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841514101848268
63,0.0,0.0,0.034588696062773275,0.03309768028050226,0.0,0.0,0.10675359445764293,0.011026819899450844,0.6645521429011617,0.0,0.0,0.14998106639846903
64,0.0031256620006936218,0.43530920373532234,0.0,0.0021479164602111567,0.0,0.0,0.24861237476384165,0.0,0.0,0.09785366765775126,0.07581958762224977,0.13713158775993026
65,0.0,0.07802319603187963,0.0,0.0,0.0,0.0,0.49422264017564205,0.0,0.262667696884839,0.0,0.0,0.16508646690763926
66,0.0,0.0,0.03257258671342678,0.0,0.04068019081064296,0.0,0.10406773079768061,0.041137750633916836,0.3027827657911648,0.0,0.0,0.4787589752531681
67,0.0,0.0,0.0,0.0,0.0,0.0,0.3337518437129834,0.223366638163409,0.4428815181236076,0.0,0.0,0.0
68,0.0020226940845171123,0.0,0.021172606762053736,0.14166861144260073,0.0,0.0,0.024700809198199846,0.0,0.578794790904907,0.0,0.0,0.23164048760772163
69,0.0,0.0,0.1614400912228423,0.0,0.0,0.0,0.0,0.0,0.09063418029316038,0.0,0.0,0.7479257284839973
70,0.0,0.0,0.0,0.34990715815569434,0.0,0.0,0.2181957099451819,0.0,0.36637123799613724,0.0,0.0,0.06552589390298653
71,0.0,0.0,0.0,0.0,0.0,0.022330622640169665,0.9057566949533012,0.008637800113599058,0.0,0.0,0.0,0.06327488229292998
72,0.00395286894526624,0.10426610925718409,0.0,0.0,0.057265972386628665,0.0,0.3176660079443012,0.10679133425610525,0.27560621916237416,0.05968204636997754,0.07476944167816274,0.0
73,0.0,0.0,0.0,0.007278084293046593,0.0,0.0179286646029526,0.11096649109230124,0.04389976194713508,0.060369324552834176,0.0,0.0,0.7595576735117304
74,0.0,0.0,0.0,0.0,0.0,0.079395514085716,0.05046128672031419,0.0691936647904184,0.7524197262084793,0.0,0.0,0.048529808195072
75,0.0,0.005033612715643638,0.0,0.0,0.0,0.0,0.05897932378875106,0.0,0.05481666226538183,0.001854386848473382,0.21444671330253046,0.6648693010792196
76,0.0,0.0076366512533907445,0.008379022421969121,0.029988118724906768,0.0,0.0,0.7533117763909996,0.01657974403915324,0.18410468716958076,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.009389045155117466,0.0,0.0,0.0,0.0,0.12834939079670143,0.0,0.37443495225536266,0.02352474179010715,0.0,0.46430187000271134
79,0.0,0.0,0.005998873493116339,0.0,0.0,0.021635749634943528,0.5175203972756466,0.0,0.44650357122603324,0.008341408370260324,0.0,0.0
80,0.0,0.09220934141487905,0.0,0.0684397906470611,0.0,0.004032734650313065,0.03152142612071069,0.0,0.3973501117154884,0.0,0.008836918432406644,0.3976096770191411
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10695495741666675,0.6754511026797413,0.0,0.0,0.21759393990359188
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21559534095614125,0.010120043694091417,0.0,0.7742846153497673
83,0.0,0.0,0.0,0.011030138988883569,0.0,0.0,0.0,0.0,0.5077102639207677,0.0,0.0,0.48125959709034866
84,0.0,0.0,0.0,0.0,0.044144974500895266,0.0,0.04151911344639554,0.07617810909208214,0.34377129543491536,0.0,0.0,0.4943865075257117
85,0.0,0.0,0.0,0.0,0.0,0.0,0.7096902529721931,0.13482641612584725,0.15548333090195962,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.5600161899380108,0.0,0.0,0.0,0.0,0.4399838100619892
87,0.0,0.0,0.0,0.0,0.0,0.004058010499528606,0.6226526601278938,0.1298969706692422,0.2433923587033354,0.0,0.0,0.0
88,0.0,0.058929871068799884,0.0,0.0,0.0,0.0,0.026283503328418903,0.028292864627126314,0.5440165896210398,0.003542995233523172,0.0,0.338934176121092
89,0.0,0.017406234026437952,0.0,0.0,0.0,0.0,0.7080396369898234,0.0,0.0,0.0,0.0,0.2745541289837386
90,0.009716730119417207,0.05011028409102062,0.0,0.0,0.0,0.037781724629738965,0.21134841469720325,0.1302220048655516,0.45369804546952064,0.0,0.0,0.10712279612754767
91,0.0,0.0,0.0,0.09753657140463556,0.03550893268194421,0.0,0.169826870693889,0.0,0.4666211221865408,0.0,0.04146354203460272,0.18904296099838766
92,0.0,0.09183665621829336,0.0,0.051589497993965,0.0,0.0,0.3775495309910637,0.0,0.0,0.0,0.0,0.4790243147966778
93,0.0,0.0,0.0,0.0,0.0,0.031950262219767905,0.0,0.007503406911799629,0.42748938705965106,0.011829297490384949,0.0,0.5212276463183966
94,0.023973185516845904,0.0,0.03625784407899667,0.02061831872871658,0.09318537731337254,0.0,0.3333082353664459,0.0,0.48685740936718847,0.0005357956552273877,0.0,0.005263833973206555
95,0.0,0.0,0.0,0.07155333116551901,0.03691439766623699,0.0,0.4504367659409314,0.08294477267296607,0.3581507325543466,0.0,0.0,0.0
96,0.0,0.0,0.1775535370471117,0.0,0.0,0.0,0.1180919618596495,0.0,0.6983256044653454,0.0,0.0,0.006028896627893408
97,0.0010075368055669914,0.0,0.014611327926071973,0.020876256205816512,0.015165842226485546,0.014976415064642945,0.0,0.00276388825650462,0.8708352261880887,0.0,0.0,0.05976350732682257
98,0.0,0.0,0.0,0.0,0.0,0.0,0.28601599836340635,0.007892322353958535,0.6175681175386074,0.0,0.0,0.08852356174402769
99,0.0,0.0,0.0,0.0035237358623704737,0.009144441046033633,0.0,0.6105643010901424,0.0,0.12782717352818887,0.02042113293050582,0.024105422735327404,0.20441379280743138
100,0.0,0.0,0.0,0.0001961387257334318,0.0,0.0,0.5022853824169479,0.0,0.29982176897802454,0.0,0.0,0.19769670987929416
101,0.0,0.0,0.0,0.09833903800409777,0.17133015619978526,0.0,0.10988633442999281,0.0,0.2738627850645274,0.0,0.0,0.3465816863015967
102,0.02652695957055168,0.09734128398968887,0.0,0.0,0.1107148768026529,0.0,0.5505805418398195,0.0,0.10618322818117985,0.0,0.03509200574169576,0.0735611038744115
103,0.0,0.04071181156690596,0.0,0.0,0.0,0.028609164207163192,0.3909846586887975,0.0,0.21511098410819274,0.030747330072204614,0.013304226600566611,0.28053182475616945
104,0.0,0.0,0.26778612110816624,0.0,0.0,0.0,0.14346912375966026,0.0,0.2601637294025632,0.0,0.0,0.3285810257296103
105,0.0,0.0,0.04091688640351393,0.0,0.0,0.0,0.3954822535563284,0.0,0.5636008600401576,0.0,0.0,0.0
106,0.0,0.0,0.195635310785215,0.0,0.0,0.0,0.11136173529105275,0.0,0.3025481679670968,0.0,0.0,0.39045478595663535
107,0.026904304167880717,0.07813141486241468,0.024246149619477082,0.12896767404384474,0.07108397189595,0.0,0.48302694456146,0.0,0.08652103559171016,0.029945586113916223,0.0,0.07117291914334656
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916352942611441,0.0,0.0,0.7083647057388559
109,0.0,0.0,0.0,0.0,0.0,0.014349599709638764,0.0,0.0,0.09984220306399924,0.0,0.0,0.885808197226362
110,0.0,0.0,0.0,0.0,0.0,0.0,0.09368582545454643,0.23776610048074462,0.48721280467077144,0.0,0.0,0.18133526939393751
111,0.0,0.022517614182642635,0.0,0.0,0.05055256607546047,0.0,0.2656510991616509,0.0,0.12413525107513199,0.0513599611972105,0.0059456927765784914,0.47983781553132515
112,0.0,0.0,0.42152992915701576,0.0,0.0,0.0,0.0,0.0,0.4274567806365315,0.0,0.0,0.15101329020645288
113,0.0,0.017479950536890918,0.0,0.03692765152019257,0.043493169648229114,0.0,0.23676845996009374,0.007432146918814103,0.37480885145536746,0.001000100080487448,0.0,0.28208966987992473
114,0.0,0.0,0.0,0.0,0.0,0.0,0.45000467865217814,0.048472913015006794,0.06724028941205074,0.0,0.0,0.4342821189207643
115,0.0,0.0,0.0,0.0,0.040751627050074526,0.0,0.6202834504993846,0.0,0.03423738969088838,0.0,0.0,0.3047275327596524
116,0.0,0.0,0.11479186475019343,0.0,0.0,0.009373824627304772,0.48828611855816634,0.0,0.04452213113790658,0.0,0.0,0.3430260609264288
117,0.0,0.0,0.0,0.05182699273282514,0.05993267962806751,0.0,0.08108345739073,0.0,0.6335887569590066,0.0,0.0,0.1735681132893707
118,0.0,0.0,0.0,0.0,0.0,0.0,0.10366858881732668,0.0012303835043296126,0.29125465479349566,0.013759149120665254,0.0,0.5900872237641829
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008177442262328496,0.0,0.17298722332941882,0.8188353344082527
120,0.0,0.0,0.0,0.0,0.0,0.0,0.28406558728421344,0.12523929844155313,0.11715036794167444,0.0,0.0,0.47354474633255905
121,0.0,0.07360528091377154,0.0746694315938674,0.0,0.0,0.0,0.5816070567623657,0.0,0.13634754461589474,0.0,0.0,0.13377068611410078
122,0.0,0.0,0.0,0.006142916499701858,0.011491849495441879,0.0,0.14371873500547197,0.05392646387416253,0.7746014205668735,0.0,0.0,0.010118614558348029
123,0.0,0.0,0.0025913922521725876,0.0,0.0,0.0,0.0,0.0,0.618343255342257,0.03856252492601902,0.0,0.3405028274795515
124,0.0,0.0,0.0,9.462440742441839e-05,0.06520451381112746,0.0,0.0,0.12678491534898462,0.31279238579927043,0.0,0.0,0.4951235606331932
125,0.0,0.0,0.0,0.0,0.0,0.0,0.47366771875215213,0.172807929178042,0.3535243520698058,0.0,0.0,0.0
126,0.0,0.0,0.10666745322966331,0.0,0.0,0.0,0.0,0.0,0.5745446521574633,0.0,0.0,0.3187878946128733
127,0.0,0.0,0.0,0.0,0.0,0.0,0.09978470644065099,0.0,0.18208278424892785,0.03116134471918834,0.12694912872226613,0.5600220358689667
128,0.0,0.08054983139507611,0.0,0.11913584070750638,0.10837476496505173,0.0,0.048607841316161096,0.0,0.17432843525235037,0.0,0.0,0.4690032863638543
129,0.0,0.0,0.19780265654771034,0.0,0.0,0.0,0.0,0.0,0.08499515259167854,0.0,0.0,0.7172021908606111
130,0.0,0.008326671763733293,0.0,0.0,0.0,0.03133964904486199,0.5556786740374645,0.0,0.019753903087527704,0.0,0.0,0.3849011020664125
131,0.0015185456692582396,0.0,0.0,0.0,0.0,0.006953353542068864,0.0,0.0,0.5748268436704023,0.0,0.0,0.4167012571182706
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793438506461965,0.0,0.0,0.5206561493538034
133,0.0,0.0,0.0,0.0,0.025378330826096227,0.0,0.041422699012374276,0.1343566342487369,0.622045830027406,0.0,0.011181120327000726,0.16561538555838592
134,0.0,0.0,0.0,0.0,0.036863507581761705,0.0,0.22453598323175988,0.05286197924370078,0.5577601077773211,0.0,0.03850214654620484,0.08947627561925192
135,0.0,0.0013228835594438894,0.0,0.052986065675687685,0.0,0.0,0.47810555981284764,0.0013593572646981497,0.4204763634584074,0.0,0.0,0.04574977022891522
136,0.0,0.0,0.0,0.0,0.0,0.0,0.6699479223058505,0.12934509679874584,0.1994554560105437,0.0,0.0,0.0012515248848598197
137,0.0,0.0,0.0,0.0,0.02919783903186525,0.0,0.0,0.19649887351268674,0.4420231483688289,0.0,0.0,0.33228013908661913
138,0.0,0.0,0.030549742296658584,0.0,0.0,0.037990397286030535,0.21839027451909138,0.07341949593570726,0.20900674924201315,0.015378536541368644,0.0004519016576568821,0.41481290252147357
139,0.0,0.0,0.0,0.0,0.017890771122729226,0.0,0.2526866756625394,0.11181386241183042,0.06458049980514002,0.0,0.0,0.553028190997761
140,0.0,0.0,0.023811165860746126,0.0,0.0,0.0,0.7754869551789907,0.001180547619690013,0.06611551300977955,0.025418579233750658,0.0,0.10798723909704303
141,0.0,0.0,0.0,0.0,0.0006661350615096783,0.0,0.5407127478630459,0.10520617106478064,0.0,0.0,0.0,0.3534149460106637
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119854775076337,0.0,0.0,0.6488014522492366
143,0.005497457787614419,0.0,0.0,0.0,0.0,0.048286829390482844,0.04167608451661722,0.25575876985093166,0.5128690044254519,0.0,0.0,0.135911854028902
144,0.0,0.0,0.0,0.04812939235304854,0.023638852938237465,0.0,0.6596491431633881,0.0,0.0,0.0,0.0,0.26858261154532587
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079854959348233,0.0,0.0,0.2920145040651766
146,0.0,0.07736186137076205,0.010067751226493433,0.029610767648451747,0.0,0.0,0.01456492883400268,0.004263373957271464,0.7703671876779717,0.0,0.0,0.09376412928504699
147,0.0,0.0,0.0,0.0,0.0,0.0,0.493452565295206,0.0,0.4062681312084986,0.0,0.0,0.10027930349629542
148,0.0,0.022905330297158983,0.23211227034585044,0.0,0.0,0.0,0.06019332535537021,0.0,0.16605446414366373,0.0,0.0,0.5187346098579566
149,0.010394472012509275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503358460834175,0.8392696819040734
150,0.0019243136484570814,0.0,0.0637392460474841,0.0,0.0,0.0,0.02679994020044145,0.0,0.028308787068141526,0.0,0.11632168585482203,0.7629060271806538
151,0.0,0.0,0.0,0.0,0.0,0.0,0.3575385363700718,0.0,0.0,0.0,0.0,0.6424614636299282
152,0.0,0.027230741112094854,0.0,0.0,0.0,0.0,0.2564013575373738,0.0,0.5803637998522324,0.04602166450327032,0.01864077522936019,0.07134166176566846
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17101511889079776,0.5842139388259394,0.0,0.0,0.24477094228326288
154,0.0,0.0,0.0,0.023753794732244368,0.0,0.004121910421030123,0.22898336299323763,0.0,0.0,0.003547619452986179,0.0,0.7395933124005016
155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09458266819268613,0.29355324460164567,0.0,0.0,0.6118640872056681
157,0.0,0.0,0.0,0.05415510963305303,0.0,0.0,0.09624871520592378,0.0,0.512050074405583,0.0,0.0,0.3375461007554401
158,0.0,0.0,0.0,0.0,0.05002420148311564,0.0,0.07656294258683857,0.0,0.8058689993015982,0.0,0.0,0.06754385662844758
159,0.0,0.0,0.14398596439038075,0.0,0.0,0.0,0.01764415945925806,0.0,0.27725273527232697,0.0,0.0,0.5611171408780341
160,0.0,0.0,0.012843875359451501,0.0,0.0,0.0,0.4705637215512172,0.043650833841937554,0.4413333260505948,0.0,0.0,0.03160824319679907
161,0.0,0.046888396647531236,0.0,0.0,0.0,0.0,0.3771754855879619,0.0,0.07447926956729006,0.13914627660415446,0.0,0.36231057159306235
162,0.0,0.0,0.0,0.0,0.0,0.0,0.2509644472193274,0.0,0.4771093858815606,0.0,0.0,0.2719261668991119
163,0.0,0.0,0.0,0.04999626932373336,0.02082317619643192,0.004059035284750736,0.07084696774285036,0.0,0.7303040949713899,0.0,0.0,0.12397045648084364
164,0.011505668677130503,0.0,0.0,0.0,0.0,0.0,0.5303521022715054,0.07591379474841375,0.3822284343029502,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.05742309324178718,0.0,0.46815892709880913,0.1249420502733852,0.10668537205884533,0.0,0.0,0.24279055732717317
166,0.020862483958740123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12021605742756403,0.8589214586136958
167,0.0,0.0,0.0,0.06412630684632857,0.014772453562227035,0.0,0.32673530573398696,0.0080885660936873,0.19635859423727517,0.0,0.0,0.38991877352649507
168,0.0,0.0,0.0,0.0,0.007253827639607316,0.0,0.3796708450936047,0.028625713763193204,0.5844496135035948,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.04370947099252202,0.3135772898176519,0.0,0.642713239189826,0.0,0.0,0.0
170,0.0,0.0,0.02453823444631749,0.0,0.0,0.0,0.0,0.0,0.10422834600394801,0.0,0.0,0.8712334195497345
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46940880253472544,0.0,0.0,0.5305911974652746
172,0.0,0.0,0.19325120867231593,0.0,0.0,0.012132908289707265,0.21793397060679823,0.0,0.00017642807779939376,0.0,0.0,0.5765054843533792
173,0.0,0.0,0.0,0.0,0.02741371594526497,0.0,0.0,0.0,0.6527849665623966,0.0,0.0,0.3198013174923383
174,0.0,0.02668680152023432,0.0,0.0,0.0757427415550725,0.0,0.22908064774111692,0.0,0.6391559244733983,0.0,0.029333884710177876,0.0
175,0.0,0.0,0.0,0.09523482155128855,0.07679766494091797,0.0,0.38116405312085283,0.09626332595700417,0.08781646208266702,0.0,0.003001695642706572,0.2597219767045628
176,0.0,0.0,0.0,0.0,0.0,0.0,0.9961030803016141,0.0,0.003896919698385887,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.6101308647372831,0.0,0.0,0.0,0.0,0.389869135262717
178,0.0,0.0,0.0,0.0,0.0007329492806802701,0.01236823641532171,0.5415980792753986,0.06300327143089139,0.0,0.0,0.0,0.382297463597708
179,0.014772030138279898,0.037121003259051835,0.0,0.0,0.0,0.0,0.6448680828193978,0.052337452889508404,0.009392753115337524,0.06894824469053343,0.0,0.17256043308789104
180,0.0,0.0,0.0,0.0,0.0,0.0,0.2583360248395224,0.0,0.6154648504181354,0.0,0.0,0.1261991247423421
181,0.0,0.0,0.0,0.06367824130601442,0.0,0.004686620567913228,0.5748423708924196,0.0,0.22348509855167198,0.0,0.0,0.1333076686819807
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346310630500296,0.0,0.0,0.46536893694997034
183,0.0,0.0,0.0,0.0,0.014645152875685826,0.0,0.17946297923675025,0.12485974193221477,0.0,0.0,0.0,0.681032125955349
184,0.0,0.0,0.34391623414477523,0.0,0.0,0.0,0.0,0.0,0.15377536570149092,0.011365336152305726,0.0,0.49094306400142806
185,0.0,0.0007407715147766546,0.0,0.04877002074943384,0.0,0.0,0.0,0.19875698997571697,0.3539680381206773,0.0,0.0,0.3977641796393952
186,0.0,0.0,0.15694262833548256,0.04134971335840151,0.0,0.0,0.03064780231355889,0.11200540043247491,0.6590544555600821,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848255028944079,0.0,0.01796170004404917,0.6972127970615429
188,0.0,0.0,0.0,0.0,0.0,0.0,0.007610175923579205,0.03332013585111583,0.0,0.01856229622198101,0.0,0.9405073920033239
189,0.016479975793118377,0.04714863741246408,0.0,0.0,0.0,0.05723239831375709,0.1800444248307669,0.0,0.2273188641258066,0.05260151406023579,0.0,0.4191741854638511
190,0.0,0.0,0.08635611495963735,0.03709918059229215,0.0,0.014539663531678557,0.0,0.028081958212225165,0.6640540763650056,0.0,0.0,0.16986900633916108
