component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,1940022.0,5120000.0,7452549.0,7082258.5374174025,370290.4625825975,5743570.12618512,16753152.212152777,1.1217910402705313,1.8088947015888153
shape_bin,short,fragment_length_lt_100,5120000,,,4023653.0,3829492.502032478,194160.49796752213,4000282.132055227,8885093.452833358,0.7813051039170366,1.3173343596090232
shape_bin,mono,fragment_length_100_249,5120000,,,2453209.0,2329957.083235964,123251.91676403582,2956189.5896230205,5055948.780618372,0.5773807792232462,0.9937253122541087
shape_bin,long,fragment_length_ge_250,5120000,,,975687.0,922808.9521489604,52878.04785103956,1442594.535961934,1663531.0907971857,0.2817567453050652,0.5700073825586168
