component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4052057.0,5120000.0,34508984.0,34013009.648065336,495974.35193466395,14036985.581347808,77200056.68814701,2.7415987463569937,3.8830575674207704
shape_bin,short,fragment_length_lt_100,5120000,,,18609282.0,18369230.846919194,240051.15308080614,10106184.337231422,41039230.87039065,1.973864128365512,2.831161383491442
shape_bin,mono,fragment_length_100_249,5120000,,,11379635.0,11202660.434105685,176974.56589431502,7768101.699536623,23319725.557646643,1.5172073631907468,2.134158826792856
shape_bin,long,fragment_length_ge_250,5120000,,,4520067.0,4441118.3670404665,78948.63295953348,4332214.850559168,7724728.614227849,0.8461357129998374,1.228306174154627
