source_run_group,run_id,dataset_id,outer_split_seed,inner_mixture_seed,condition,method_run_id,cell_type,metric,value,defined,undefined_reason,n_spots
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 Naive,mae_v1,0.040760980789483314,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 Naive,rmse_v1,0.05679170774359487,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 Naive,pearson_r_v1,0.7427960872176252,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 Naive,spearman_rho_v1,0.6772889396522502,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 Naive,mae_v1,0.03833277413697913,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 Naive,rmse_v1,0.055892311149532574,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 Naive,pearson_r_v1,0.8010765418175378,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 Naive,spearman_rho_v1,0.7302675125807345,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 TCM,mae_v1,0.04638931033569847,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 TCM,rmse_v1,0.06459007013085083,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 TCM,pearson_r_v1,0.6328751947141386,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 TCM,spearman_rho_v1,0.627676910155344,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD16 Mono,mae_v1,0.02194500843732932,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD16 Mono,rmse_v1,0.03421221093743316,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD16 Mono,pearson_r_v1,0.9127897559514654,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD16 Mono,spearman_rho_v1,0.855481591543682,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,NK,mae_v1,0.029501833849240346,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,NK,rmse_v1,0.04011242350959439,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,NK,pearson_r_v1,0.8797235069632916,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,NK,spearman_rho_v1,0.8310261048614204,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 TEM_1,mae_v1,0.04662519686673734,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 TEM_1,rmse_v1,0.06446402398301831,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 TEM_1,pearson_r_v1,0.6556166601349601,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 TEM_1,spearman_rho_v1,0.6158992581795845,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 TEM_2,mae_v1,0.04729396575430046,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 TEM_2,rmse_v1,0.06485322599359213,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 TEM_2,pearson_r_v1,0.6768831976275846,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD8 TEM_2,spearman_rho_v1,0.6278267086165735,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Intermediate B,mae_v1,0.03059590465129001,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Intermediate B,rmse_v1,0.04435583841934399,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Intermediate B,pearson_r_v1,0.8406556393011348,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Intermediate B,spearman_rho_v1,0.8103045954589561,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Memory B,mae_v1,0.02955429980501556,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Memory B,rmse_v1,0.043389740822457536,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Memory B,pearson_r_v1,0.8504122841863836,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Memory B,spearman_rho_v1,0.8093112688674187,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 TEM,mae_v1,0.04289717182464878,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 TEM,rmse_v1,0.0599674927782992,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 TEM,pearson_r_v1,0.6896170352652453,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,CD4 TEM,spearman_rho_v1,0.6722603675685065,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,cDC,mae_v1,0.023232272814257333,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,cDC,rmse_v1,0.03581128034421693,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,cDC,pearson_r_v1,0.8904803893076857,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,cDC,spearman_rho_v1,0.8543431663764589,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Treg,mae_v1,0.04148797649809319,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Treg,rmse_v1,0.05790006798876975,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Treg,pearson_r_v1,0.7634155156269941,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Treg,spearman_rho_v1,0.7043386830909895,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,gdT,mae_v1,0.04737801293328535,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,gdT,rmse_v1,0.0645701629762694,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,gdT,pearson_r_v1,0.6677695005621563,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,gdT,spearman_rho_v1,0.6278242132404382,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,MAIT,mae_v1,0.03134100925466043,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,MAIT,rmse_v1,0.043287872861055274,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,MAIT,pearson_r_v1,0.855869774149716,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,MAIT,spearman_rho_v1,0.8276459904192612,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Naive B,mae_v1,0.0297616373615155,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Naive B,rmse_v1,0.04307269486536625,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Naive B,pearson_r_v1,0.8218360740568599,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_count_only,Naive B,spearman_rho_v1,0.7933533925909129,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_length,CD14 Mono,mae_v1,0.03304775055904338,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_length,CD14 Mono,rmse_v1,0.051136315937777586,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_length,CD14 Mono,pearson_r_v1,0.81182752264867,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_length,CD14 Mono,spearman_rho_v1,0.7909888288927382,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_length,CD4 Naive,mae_v1,0.04155040086675077,True,,1024
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_3301_mix_101,3301,101,equal_celltype,shapemix_length,CD4 Naive,rmse_v1,0.058421196698310515,True,,1024
