effect_level,outer_split_seed,inner_mixture_seed,condition,cell_type,metric,n_inner_expected,n_inner_available,shapemix_length_run_id,shapemix_length_status,shapemix_length_value,shapemix_count_only_run_id,shapemix_count_only_status,shapemix_count_only_value,effect_status,unavailable_reason,delta_length_minus_count_only
inner_pair,1103,211.0,equal_celltype,Intermediate B,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.040690450145003165,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.03572896084136222,complete,,0.004961489303640945
inner_pair,1103,211.0,equal_celltype,Intermediate B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.05590575832897741,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.04948211339950839,complete,,0.006423644929469015
inner_pair,1103,211.0,equal_celltype,Intermediate B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7690245213146946,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8191894304951346,complete,,-0.05016490918044003
inner_pair,1103,211.0,equal_celltype,Intermediate B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7355317815747505,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7763899055601452,complete,,-0.04085812398539468
inner_pair,1103,211.0,equal_celltype,Memory B,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.036167173273519614,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.030211275534973075,complete,,0.005955897738546538
inner_pair,1103,211.0,equal_celltype,Memory B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.04997342583143201,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.04362494898879789,complete,,0.006348476842634121
inner_pair,1103,211.0,equal_celltype,Memory B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7880554684905561,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8409315988570862,complete,,-0.05287613036653016
inner_pair,1103,211.0,equal_celltype,Memory B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.753775131601455,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8062391859506624,complete,,-0.05246405434920731
inner_pair,1103,211.0,equal_celltype,CD4 TEM,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.042859544107106504,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.03943860706997849,complete,,0.003420937037128015
inner_pair,1103,211.0,equal_celltype,CD4 TEM,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.0572011441864784,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.05338534392430772,complete,,0.003815800262170675
inner_pair,1103,211.0,equal_celltype,CD4 TEM,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7221464811550151,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7733764054360023,complete,,-0.05122992428098716
inner_pair,1103,211.0,equal_celltype,CD4 TEM,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.6889057767959625,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7338497261782416,complete,,-0.04494394938227908
inner_pair,1103,211.0,equal_celltype,cDC,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.02520539097421661,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.023487994772604145,complete,,0.0017173962016124658
inner_pair,1103,211.0,equal_celltype,cDC,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.042434766948217226,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.03822169779040682,complete,,0.0042130691578104035
inner_pair,1103,211.0,equal_celltype,cDC,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.8910606491539377,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.893247612180312,complete,,-0.0021869630263743334
inner_pair,1103,211.0,equal_celltype,cDC,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.8458382587665773,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8499738862494152,complete,,-0.004135627482837911
inner_pair,1103,211.0,equal_celltype,Treg,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.045404125286738026,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.03826262348618448,complete,,0.0071415018005535486
inner_pair,1103,211.0,equal_celltype,Treg,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.06690306028070427,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.055734082411479396,complete,,0.01116897786922487
inner_pair,1103,211.0,equal_celltype,Treg,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7905641082171875,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8127019263814272,complete,,-0.022137818164239764
inner_pair,1103,211.0,equal_celltype,Treg,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7152547438572219,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.747773506724287,complete,,-0.03251876286706512
inner_pair,1103,211.0,equal_celltype,gdT,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.05376780157008208,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.049346841207139745,complete,,0.0044209603629423375
inner_pair,1103,211.0,equal_celltype,gdT,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.07566297474282241,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.06975711162809992,complete,,0.005905863114722493
inner_pair,1103,211.0,equal_celltype,gdT,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.5194495424226899,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.5939742635321008,complete,,-0.07452472110941089
inner_pair,1103,211.0,equal_celltype,gdT,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.4861838096060732,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.5593338602318723,complete,,-0.07315005062579905
inner_pair,1103,211.0,equal_celltype,MAIT,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.03716355959069692,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.033030901591217424,complete,,0.004132657999479497
inner_pair,1103,211.0,equal_celltype,MAIT,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.0497712390849971,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.045143930746113774,complete,,0.004627308338883328
inner_pair,1103,211.0,equal_celltype,MAIT,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7724357618887158,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8058326709974917,complete,,-0.03339690910877591
inner_pair,1103,211.0,equal_celltype,MAIT,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7285885825873077,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7619154246127975,complete,,-0.033326842025489745
inner_pair,1103,211.0,equal_celltype,Naive B,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.04476032049611047,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.034662493417574936,complete,,0.010097827078535536
inner_pair,1103,211.0,equal_celltype,Naive B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.06290495989664147,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.04986320549310481,complete,,0.013041754403536658
inner_pair,1103,211.0,equal_celltype,Naive B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7950015575830061,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8485776185645426,complete,,-0.053576060981536555
inner_pair,1103,211.0,equal_celltype,Naive B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7518760614505116,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8142219411296178,complete,,-0.06234587967910621
inner_pair,1103,211.0,observed_abundance,CD14 Mono,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.04717158564878464,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.04922140972441086,complete,,-0.0020498240756262193
inner_pair,1103,211.0,observed_abundance,CD14 Mono,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.06293762084024153,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.06553439501857332,complete,,-0.00259677417833179
inner_pair,1103,211.0,observed_abundance,CD14 Mono,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.9215374324273489,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.9222948332252036,complete,,-0.0007574007978546904
inner_pair,1103,211.0,observed_abundance,CD14 Mono,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.9156746663491171,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.9163909817432698,complete,,-0.0007163153941527334
inner_pair,1103,211.0,observed_abundance,CD4 Naive,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.05889569794873722,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.0592010470048258,complete,,-0.0003053490560885816
inner_pair,1103,211.0,observed_abundance,CD4 Naive,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.07742375217575995,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.07808033130332359,complete,,-0.0006565791275636446
inner_pair,1103,211.0,observed_abundance,CD4 Naive,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.785721842132568,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7949310611867597,complete,,-0.009209219054191697
inner_pair,1103,211.0,observed_abundance,CD4 Naive,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7553920929864942,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.766636218481044,complete,,-0.011244125494549784
inner_pair,1103,211.0,observed_abundance,CD8 Naive,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.04843302079887192,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.04730198456789639,complete,,0.0011310362309755323
inner_pair,1103,211.0,observed_abundance,CD8 Naive,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.06399430861349041,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.06351836884141751,complete,,0.0004759397720729003
inner_pair,1103,211.0,observed_abundance,CD8 Naive,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.8496353464185424,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8579462208384706,complete,,-0.008310874419928171
inner_pair,1103,211.0,observed_abundance,CD8 Naive,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.8307654088528991,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8439798955200644,complete,,-0.013214486667165293
inner_pair,1103,211.0,observed_abundance,CD4 TCM,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.058402583676510286,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.05961334933017736,complete,,-0.0012107656536670744
inner_pair,1103,211.0,observed_abundance,CD4 TCM,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.07870066393487196,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.08068380409845952,complete,,-0.0019831401635875545
inner_pair,1103,211.0,observed_abundance,CD4 TCM,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7369416327591418,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7461101156128244,complete,,-0.009168482853682547
inner_pair,1103,211.0,observed_abundance,CD4 TCM,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7082817973156568,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7333118469107492,complete,,-0.025030049595092474
inner_pair,1103,211.0,observed_abundance,CD16 Mono,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.028077437858264602,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.027048347808601624,complete,,0.0010290900496629785
inner_pair,1103,211.0,observed_abundance,CD16 Mono,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.03910932521240121,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.03817778395084045,complete,,0.0009315412615607602
inner_pair,1103,211.0,observed_abundance,CD16 Mono,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.8408064567078026,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8531659608284202,complete,,-0.012359504120617593
inner_pair,1103,211.0,observed_abundance,CD16 Mono,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7617510548521099,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7739368234554204,complete,,-0.012185768603310443
inner_pair,1103,211.0,observed_abundance,NK,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.019863809484160215,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.018932581828646468,complete,,0.0009312276555137472
inner_pair,1103,211.0,observed_abundance,NK,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.033271982595853934,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.03246890158907716,complete,,0.0008030810067767707
inner_pair,1103,211.0,observed_abundance,NK,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.8756109222911681,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8795049799709512,complete,,-0.003894057679783125
inner_pair,1103,211.0,observed_abundance,NK,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7957229649046289,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8034261843988714,complete,,-0.007703219494242464
inner_pair,1103,211.0,observed_abundance,CD8 TEM_1,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.03229410014516676,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.030357759568567177,complete,,0.0019363405765995823
inner_pair,1103,211.0,observed_abundance,CD8 TEM_1,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.048692101566208845,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.04611830664912191,complete,,0.0025737949170869384
inner_pair,1103,211.0,observed_abundance,CD8 TEM_1,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.6873244742001511,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7141340807138244,complete,,-0.026809606513673367
inner_pair,1103,211.0,observed_abundance,CD8 TEM_1,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.5656564750721287,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.5752969940263734,complete,,-0.00964051895424467
inner_pair,1103,211.0,observed_abundance,CD8 TEM_2,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.02671738935072927,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.025162410466638287,complete,,0.001554978884090983
inner_pair,1103,211.0,observed_abundance,CD8 TEM_2,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.041865756443075754,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.04053799234267135,complete,,0.0013277641004044022
inner_pair,1103,211.0,observed_abundance,CD8 TEM_2,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7320498639688037,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7560717759926876,complete,,-0.02402191202388393
inner_pair,1103,211.0,observed_abundance,CD8 TEM_2,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.6474161458393102,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.6701101097624578,complete,,-0.022693963923147598
inner_pair,1103,211.0,observed_abundance,Intermediate B,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.017778273752077734,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.015941245780074734,complete,,0.0018370279720030004
inner_pair,1103,211.0,observed_abundance,Intermediate B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.031190621425691664,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.02873840108369366,complete,,0.0024522203419980043
inner_pair,1103,211.0,observed_abundance,Intermediate B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.8337582567553362,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8617677904161908,complete,,-0.02800953366085457
inner_pair,1103,211.0,observed_abundance,Intermediate B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7207380891077597,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7363930986017145,complete,,-0.01565500949395482
inner_pair,1103,211.0,observed_abundance,Memory B,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.017837344465104456,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.016093276164783125,complete,,0.0017440683003213317
inner_pair,1103,211.0,observed_abundance,Memory B,rmse_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.030340107754219005,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.028245432570158248,complete,,0.002094675184060757
inner_pair,1103,211.0,observed_abundance,Memory B,pearson_r_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.8522231943294326,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.8716171799830376,complete,,-0.01939398565360495
inner_pair,1103,211.0,observed_abundance,Memory B,spearman_rho_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.7403635290733671,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.7534354663688912,complete,,-0.013071937295524139
inner_pair,1103,211.0,observed_abundance,CD4 TEM,mae_v1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,success,0.029228926804693342,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,success,0.029317493935566548,complete,,-8.856713087320583e-05
