"","Atrial Cardiomyocyte","Ventricular Cardiomyocyte","Fibroblast","Endothelial cell","Lymphatic Endothelial cell","Mural cell","Mesothelial cell","Neural cell","Adipocyte","Myeloid","Lymphoid","Mast cell"
"0",0.000182102642484744,0.464667797768543,0.000182102642459858,0.0689489305268436,0.000182102644733274,0.017097635170749,0.131727778424907,0.0284552386861899,0.00338507364063117,0.0516370869885076,0.180136749329831,0.0533974015341197
"1",0.00630964339744847,0.198385591694678,0.240282958792985,0.229757263364904,0.0587550063507811,0.1242445767535,0.00208499115878984,0.0217522382477454,0.000365671725080094,0.0922584587833022,0.00293014054897663,0.0228734591818089
"2",0.011141607800223,0.245317991734033,0.0988737578129624,0.16584713954449,0.0549633606047966,0.000347779295973434,0.252831847794882,0.0243115739763944,0.000347779295983293,0.0809939138396054,0.0351020952783653,0.0299211530222904
"3",0.000290253733104073,0.337470814113878,0.0361655109777166,0.00350091775559974,0.0155465947725425,0.111005457530046,0.352414233237622,0.0618091019287185,0.000290253733078466,0.0162893589437451,0.0504597596878768,0.0147577435860726
"4",0.000198564140815087,0.209074380715403,0.00204252983222862,0.000198564140808608,0.303664715409548,0.0493646511233368,0.252096747429258,0.0730423451809149,0.000198564140788539,0.0992354895524317,0.000198564140689679,0.0106848841937772
"5",0.0050216914259363,0.359966860297304,0.00016222379563372,0.0790998192365844,0.133291413603697,0.00197865579038713,0.299015537104032,0.0485249045126577,0.000162223795627002,0.000162223795782011,0.0714304828586008,0.00118396378375781
"6",0.000128227349127043,0.412322122134292,0.0964835023166274,0.0686063914225466,0.0244963796724258,0.000128227349102219,0.271037793296839,0.114449286057757,0.000128227349172374,0.00012822734905339,0.000128227348984612,0.0119633883540731
"7",0.000361861742200599,0.000361861742247537,0.129411423256278,0.145875057576156,0.237241243689153,0.00718774425917081,0.0928018434779938,0.147196960109671,0.00405865524417568,0.0784930300339584,0.129976738469137,0.027033580399859
"8",0.000178812156333979,0.230045999094339,0.00689907082851498,0.000178812156359545,0.184855578001415,0.000178812156406955,0.143546362953735,0.172538417653819,0.000178812156399108,0.211715943536209,0.0495045671498842,0.000178812156584779
"9",0.000169466577937331,0.00016946657743257,0.0945197672712843,0.332482873063225,0.0295292994930538,0.141676007494418,0.000169466577450555,0.0337211619783788,0.000169466577453411,0.20362017029627,0.163603387515706,0.000169466577389815
"10",0.000188463037741083,0.281919381941327,0.000188463037695179,0.126912331794628,0.0707280925142379,0.0154576326702318,0.40613554708429,0.0319417018458193,0.00130268936531979,0.0433762839976044,0.021660949673459,0.000188463037646571
"11",0.000251956415005031,0.278608772128834,0.000251956415005028,0.113465235159992,0.0319020152230746,0.243114920157623,0.000251956412791043,0.0507454733786731,0.000251956414985046,0.0518704898629445,0.11827305299463,0.111012215436443
"12",0.000253031918111544,0.28229184856753,0.0596647988318123,0.0449100131975832,0.0111766620011832,0.0531079987575674,0.311243888729773,0.14648632453373,0.00025303191813117,0.0749564036351956,0.0154029659913324,0.000253031918049664
"13",0.000258074735315973,0.207702882256752,0.242926367520353,0.128633799731636,0.0509705643182761,0.0351911020203243,0.226484912032482,0.0190828761458916,0.000769443407065743,0.0698510712104681,0.00025807473525858,0.0178708318861768
"14",0.000172536059077294,0.228803690831358,0.0871954910756998,0.000172536059069483,0.174874495540888,0.000172536059069482,0.0017169268488889,0.243175692479385,0.000172536059059547,0.155719363002714,0.0493204074418041,0.0585037885429864
"15",0.000245556104556441,0.000245556104602124,0.125760192209962,0.197486515353538,0.0384140394020265,0.231122276917297,0.271855843730099,0.0610198276256316,0.00024555610460648,0.000245556104552714,0.0357094528029237,0.0376496275402059
