,endothelial cell,astrocyte,oligodendrocyte,microglial cell,vascular associated smooth muscle cell,inhibitory interneuron,pericyte,glutamatergic neuron,radial glial cell,oligodendrocyte precursor cell,neural progenitor cell,medial ganglionic eminence derived interneuron,caudal ganglionic eminence derived interneuron
0,0.016540034,1.2782683e-05,1.2994323e-05,5.757811e-06,0.14047211,0.16143915,0.07305681,0.17144038,2.0887737e-05,8.276544e-06,0.09657604,0.16814627,0.17226848
1,0.01779556,1.34313805e-05,1.3788997e-05,5.915451e-06,0.14435717,0.15967914,0.09255458,0.16713727,2.1581181e-05,8.428398e-06,0.09708587,0.16047502,0.16085225
2,0.0141684,1.2135157e-05,1.2246872e-05,5.644666e-06,0.13582239,0.16305803,0.050165787,0.17511547,2.0004141e-05,8.017771e-06,0.09290574,0.1797973,0.1889089
3,0.015214883,1.2400439e-05,1.2575035e-05,5.6812805e-06,0.13837872,0.16258037,0.06011078,0.17351389,2.0355266e-05,8.098435e-06,0.094571374,0.17454349,0.18102741
4,0.01679561,1.2840451e-05,1.3073814e-05,5.7702723e-06,0.14077127,0.16114508,0.07556318,0.17102881,2.0985937e-05,8.308708e-06,0.096952915,0.16693382,0.17074835
5,0.022300124,1.3958622e-05,1.4425821e-05,6.109927e-06,0.14360037,0.15123874,0.14587188,0.1579247,2.3137596e-05,8.73882e-06,0.10133215,0.14067867,0.13698705
6,0.015471337,1.2518272e-05,1.2706856e-05,5.7056764e-06,0.13931395,0.16242659,0.06323448,0.1728411,2.0467674e-05,8.120321e-06,0.09477406,0.17313977,0.17873919
7,0.019145837,1.367485e-05,1.4042031e-05,5.983225e-06,0.14408673,0.15761913,0.1063789,0.16512723,2.2084014e-05,8.639794e-06,0.09910951,0.15447535,0.15399286
8,0.015074577,1.2421492e-05,1.258109e-05,5.6848075e-06,0.138807,0.16277042,0.059810452,0.1733024,2.0294108e-05,8.052817e-06,0.09400424,0.17507544,0.18109642
9,0.0155700315,1.2511293e-05,1.2689326e-05,5.707207e-06,0.13887103,0.16229653,0.0631938,0.17307301,2.0517418e-05,8.160901e-06,0.09519851,0.17287748,0.17886007
10,0.014585051,1.2159495e-05,1.2280752e-05,5.6364197e-06,0.13611421,0.16282451,0.05291197,0.17494719,2.0101095e-05,8.056192e-06,0.09376468,0.17811528,0.18667883
11,0.015947461,1.2614541e-05,1.2812589e-05,5.722237e-06,0.13978575,0.16201656,0.06738685,0.17230202,2.0633497e-05,8.182901e-06,0.09564337,0.17093444,0.17592356
12,0.017897848,1.3226044e-05,1.3508128e-05,5.86122e-06,0.14243041,0.15973985,0.08869608,0.16859353,2.1478107e-05,8.465725e-06,0.09815462,0.161299,0.16312611
13,0.01686639,1.298105e-05,1.3239334e-05,5.8072733e-06,0.14202477,0.1610606,0.0788423,0.17005314,2.1073502e-05,8.297166e-06,0.09655109,0.16593252,0.16860785
14,0.014827916,1.2322357e-05,1.24802655e-05,5.6614126e-06,0.1381587,0.16289298,0.057213545,0.1737523,2.019252e-05,8.024604e-06,0.093599044,0.17641765,0.18307914
15,0.014804539,1.2301257e-05,1.2458026e-05,5.6586423e-06,0.1378476,0.16286267,0.056615822,0.17393488,2.0181235e-05,8.031715e-06,0.09370011,0.17657197,0.18360375
16,0.019486427,1.3731401e-05,1.4109098e-05,6.0005414e-06,0.14406858,0.15704072,0.1102105,0.1644829,2.2218244e-05,8.6838745e-06,0.09951298,0.15295328,0.15217991
17,0.017383011,1.316707e-05,1.3462241e-05,5.847195e-06,0.14291106,0.16037358,0.08517486,0.16883817,2.1305355e-05,8.367337e-06,0.097087406,0.16321582,0.16495395
18,0.018761247,1.3570329e-05,1.3904106e-05,5.945522e-06,0.14374524,0.15832734,0.10073769,0.1661936,2.1907528e-05,8.592076e-06,0.09870924,0.15666483,0.15679677
19,0.015547925,1.2576493e-05,1.2786621e-05,5.716125e-06,0.1399695,0.1623926,0.06482523,0.17240293,2.0515583e-05,8.116143e-06,0.0946932,0.17253363,0.17757528
20,0.015941732,1.2556576e-05,1.2724971e-05,5.7149537e-06,0.13888317,0.16197753,0.06580779,0.17288314,2.0630538e-05,8.219988e-06,0.096020125,0.17132945,0.1770972
21,0.015146937,1.23758755e-05,1.25416545e-05,5.6677945e-06,0.1383643,0.16264322,0.059516765,0.17354438,2.030224e-05,8.071732e-06,0.09426341,0.17502998,0.18143207
22,0.015313647,1.2418659e-05,1.2597932e-05,5.6765666e-06,0.13864954,0.1625108,0.061056666,0.17331804,2.0372345e-05,8.0942855e-06,0.094610155,0.17414498,0.18033692
23,0.014175353,1.2146701e-05,1.2278482e-05,5.6330555e-06,0.13671151,0.16319777,0.051292013,0.1746405,1.995093e-05,7.95122e-06,0.092426255,0.17971349,0.1877852
