,endothelial cell,astrocyte,oligodendrocyte,microglial cell,vascular associated smooth muscle cell,inhibitory interneuron,pericyte,glutamatergic neuron,radial glial cell,oligodendrocyte precursor cell,neural progenitor cell,medial ganglionic eminence derived interneuron,caudal ganglionic eminence derived interneuron
0,0.011773272,0.0029591932,4.6859136e-06,0.21382245,0.01592169,0.12239291,0.077858575,0.036099326,0.052817874,0.1454523,0.10001904,0.1171083,0.10377041
1,0.010285587,0.013385608,5.6856106e-07,0.11431899,0.19943768,0.12400398,0.029657537,0.024991153,0.06972379,0.017080788,0.10609042,0.12322433,0.16779965
2,0.012173979,0.0018457924,1.5871809e-06,0.21130383,0.13474657,0.13816932,0.06692633,0.026104763,0.060877074,0.075692974,0.1324865,0.07755118,0.06212007
3,0.012985667,0.00054614583,9.968962e-06,0.23837,0.089770675,0.06193229,0.2761365,0.016921934,0.025353221,0.13443981,0.07002657,0.048809007,0.024698215
4,0.0072032143,0.0071232156,1.4131676e-06,0.19979161,0.018890109,0.13425094,0.022047976,0.04563602,0.12615412,0.05401465,0.13690785,0.12410746,0.123871446
5,0.0117866015,0.0014269827,4.3016057e-06,0.098803386,0.15002833,0.12856436,0.070091866,0.023413502,0.045844786,0.124456756,0.09859665,0.13492902,0.11205351
6,0.005719625,0.0013682045,2.5553938e-06,0.08256827,0.15529491,0.16280095,0.027444512,0.034297038,0.06176753,0.0893311,0.122448936,0.13136397,0.12559234
7,0.009283712,0.00013078502,2.4421518e-06,0.071142435,0.17630874,0.0943967,0.21270752,0.016595181,0.06046821,0.1375787,0.08297919,0.07072997,0.06767642
8,0.0062388536,0.0018108449,2.6331365e-06,0.064719446,0.026998198,0.15632834,0.12171872,0.04062383,0.0794934,0.05957547,0.120340675,0.17532334,0.14682624
9,0.00539628,6.406812e-05,2.274661e-06,0.06538122,0.17692381,0.13132831,0.14599997,0.022440664,0.070754096,0.1383183,0.11019913,0.06835257,0.06483932
10,0.006236246,0.0001012422,3.6713477e-06,0.096306294,0.1583543,0.1494824,0.033930138,0.017258339,0.05611654,0.19611701,0.103437886,0.0883954,0.09426052
11,0.004873087,0.0017063827,7.747435e-07,0.074826054,0.015977642,0.12520719,0.056146972,0.035235286,0.18614146,0.037960395,0.112467185,0.14319663,0.20626101
12,0.004455912,0.00013489496,8.391653e-07,0.045085672,0.14072144,0.15141676,0.121816136,0.034175582,0.11114559,0.08293022,0.12191019,0.09083905,0.09536777
13,0.009021117,0.004604673,4.2844786e-06,0.20628513,0.06784405,0.12866314,0.02875723,0.022333836,0.038401816,0.06852005,0.08467466,0.15618789,0.18470208
14,0.006683866,0.0009408782,5.1093284e-06,0.047976267,0.023917276,0.14684111,0.23878467,0.026782194,0.02462718,0.06645593,0.08562771,0.16556688,0.16579093
15,0.01804866,0.0042673526,4.078084e-06,0.1265399,0.030406507,0.10607308,0.18508624,0.02836764,0.07788902,0.10342951,0.09239462,0.11254265,0.11495072
16,0.010465111,0.00045857026,3.8357316e-06,0.12814353,0.081589304,0.13942267,0.032689363,0.01972828,0.0324441,0.23467311,0.08484822,0.117911816,0.11762214
17,0.008234091,0.0042722207,5.419547e-06,0.13970806,0.10013842,0.15704723,0.019380735,0.03336182,0.053061593,0.09899299,0.11328111,0.14872935,0.12378691
18,0.014698945,0.004225946,8.181576e-07,0.16791053,0.10644722,0.14978814,0.11802859,0.036781974,0.07373279,0.034843218,0.14385097,0.08108289,0.06860797
19,0.012501892,0.00022207545,1.874707e-06,0.0935775,0.23653033,0.0848763,0.10684652,0.007365452,0.03161429,0.15599346,0.0658853,0.104752496,0.09983254
20,0.02767327,0.0051304074,3.9007623e-06,0.13962223,0.06547639,0.08925699,0.18390179,0.01705307,0.032024592,0.11738805,0.0656886,0.12424693,0.13253382
21,0.007751829,0.0006306915,4.192115e-06,0.08208183,0.0741288,0.17673808,0.08778201,0.03662446,0.063549474,0.114762396,0.12858509,0.12970294,0.0976582
22,0.0124962,0.0011706965,4.2330853e-06,0.091144346,0.033197913,0.12423897,0.1446889,0.029063372,0.04851618,0.1587695,0.088747166,0.13757674,0.13038571
23,0.019351149,0.006444251,5.505943e-06,0.1887538,0.089145154,0.104400255,0.13100524,0.021759797,0.031956818,0.10204309,0.08382992,0.12830147,0.09300357
24,0.009372967,0.0027772326,3.4246343e-06,0.11233765,0.048476122,0.13451985,0.033885997,0.029905591,0.05673243,0.12210205,0.09368075,0.17208217,0.18412378
25,0.0064464435,0.0037409845,9.347216e-07,0.06531645,0.045569398,0.15890937,0.06305364,0.05000208,0.12547949,0.03732098,0.13614026,0.15855938,0.14946064
26,0.011396483,0.012659262,2.3575317e-06,0.24260826,0.105016485,0.11798686,0.06754067,0.025308754,0.04221782,0.038957864,0.09986839,0.12941214,0.10702461
27,0.008162592,0.00023601147,7.3594456e-06,0.0838379,0.02202392,0.15692693,0.24103191,0.029490743,0.05352826,0.12493563,0.11502157,0.08494684,0.07985037
28,0.014910146,0.0005614756,3.0971796e-06,0.11810328,0.1099154,0.10383301,0.1084356,0.02037632,0.07975109,0.16996682,0.08987015,0.094206356,0.09006733
29,0.007747191,0.003363116,1.10062e-06,0.06254268,0.048409056,0.1515871,0.17006294,0.031162484,0.0781291,0.022743447,0.11190501,0.14192426,0.17042255
30,0.0016931572,4.5358356e-05,8.420279e-07,0.06374332,0.04653235,0.23374279,0.022776894,0.057941813,0.17452438,0.07031417,0.2191066,0.06159279,0.047985572
31,0.0141093815,0.0022944347,5.8674045e-06,0.2022637,0.11454907,0.0938131,0.026068907,0.014610435,0.04316388,0.16804877,0.07614582,0.1296836,0.11524304
32,0.00592454,0.00089374644,2.0215818e-06,0.04804113,0.03981648,0.1252284,0.1704227,0.030859297,0.079774946,0.07686873,0.09586569,0.16676493,0.15953737
33,0.010997312,0.0009865471,4.6006317e-06,0.096519075,0.124988705,0.122814715,0.026155824,0.019022927,0.040898994,0.16000377,0.07891694,0.15595792,0.16273274
34,0.016377147,0.000204509,4.656052e-06,0.16474704,0.03693148,0.09251174,0.14155456,0.02493875,0.05016252,0.28703576,0.085579954,0.058603577,0.04134839
35,0.0072985534,0.0004130112,3.5597059e-06,0.06882496,0.030896828,0.119484775,0.28626028,0.020754894,0.08479159,0.078790836,0.095077194,0.091951646,0.11545185
36,0.006440341,2.8505303e-05,5.084595e-06,0.07780876,0.1483609,0.12212857,0.19802815,0.018710624,0.050596256,0.1816604,0.099800274,0.05212627,0.044305872
37,0.012779824,0.0055643166,1.7746471e-06,0.25347677,0.17775866,0.09007272,0.07470553,0.017060472,0.021376971,0.06972721,0.08671574,0.12550113,0.065258816
38,0.0055142813,0.0053164624,4.048587e-06,0.21250065,0.03668421,0.14565594,0.024478575,0.027651656,0.044893585,0.046046305,0.0971918,0.16415675,0.18990564
39,0.009416019,0.00046676552,2.519012e-06,0.07420378,0.08110588,0.10669379,0.07291019,0.025984209,0.1221349,0.16089654,0.09225825,0.12514281,0.12878439
40,0.006204162,0.0014605582,3.4191562e-06,0.085904844,0.09798365,0.17322552,0.0282608,0.0365653,0.07737927,0.09203331,0.12620996,0.14232497,0.13244423
41,0.012231771,0.0037962322,1.5052216e-06,0.24290746,0.025369173,0.10344127,0.16239648,0.0395675,0.09271963,0.06741853,0.121298775,0.07845674,0.05039491
42,0.018372757,0.0054908395,3.680899e-06,0.14544325,0.119572386,0.11240791,0.10370337,0.018815547,0.030875744,0.08320026,0.079710096,0.14858343,0.13382077
43,0.010761229,0.0034983088,3.3114786e-06,0.15666683,0.019136062,0.105314985,0.033260554,0.03221569,0.09721399,0.14566557,0.09576173,0.13707641,0.16342534
44,0.015656564,0.014041455,8.5165846e-07,0.10268104,0.11215355,0.12245405,0.120685026,0.02719318,0.07998099,0.02163198,0.0990206,0.11615354,0.16834721
45,0.009330549,0.000963458,3.4409848e-06,0.06756235,0.061658222,0.14184,0.106945194,0.027431324,0.03009974,0.13655485,0.083351776,0.17582494,0.15843421
46,0.015081762,0.0007817441,4.2770967e-06,0.15184687,0.08341859,0.1327092,0.062887,0.0231146,0.040198088,0.19837555,0.092957295,0.10667976,0.091945216
47,0.014415126,0.003066381,4.127111e-06,0.084523164,0.043468542,0.1277961,0.16151638,0.024634376,0.011363159,0.09386912,0.06687086,0.19660954,0.17186317
48,0.01504768,0.0009186261,3.9939277e-06,0.12238036,0.04640475,0.13088217,0.10294472,0.027481787,0.037311327,0.20088111,0.08795708,0.121448316,0.10633805
