restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,0,0,0,0]",True,objective_patience,490,-3645251.732940674,-1589761.0751495361,-101429.30157470703,-5336442.109664917,[],725.4514314800035,490,4.323292255401611,491,True
1,"[20260822,0,0,0,1]",True,objective_patience,560,-3645243.4407958984,-1589763.9915466309,-101436.97604370117,-5336444.4083862305,[],831.0956870359951,560,5.704331874847412,561,False
2,"[20260822,0,0,0,2]",True,objective_patience,505,-3645251.8171081543,-1589767.2763214111,-101430.08518981934,-5336449.178619385,[],755.2978162949876,505,7.216597080230713,506,False
