component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3847241.0,5120000.0,33435668.0,33047408.066109303,388259.9338906966,13933869.746842492,80508479.5346948,2.7214589349301743,3.9653893136891463
shape_bin,short,fragment_length_lt_100,5120000,,,18049290.0,17964830.455490366,84459.54450963438,9944712.142397286,42619529.721152306,1.94232659031197,2.8851563040262755
shape_bin,mono,fragment_length_100_249,5120000,,,10988818.0,10770815.711825723,218002.28817427717,7653632.218837794,24359722.99313461,1.4948500427417566,2.1812286439290594
shape_bin,long,fragment_length_ge_250,5120000,,,4397560.0,4311761.898793187,85798.10120681301,4268859.249807393,8020958.330551016,0.8337615722280065,1.2516362985850744
