restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,307,0,0]",True,objective_patience,146,-12185503.01171875,-13004775.45703125,-6835.910308837891,-25197114.379058838,[],87.234586382001,136,13.789628982543945,147,False
1,"[20260822,1103,307,0,1]",True,objective_patience,202,-12185501.59375,-13004776.48046875,-6836.172058105469,-25197114.246276855,[],120.76483435699993,196,5.4539971351623535,203,True
2,"[20260822,1103,307,0,2]",True,objective_patience,178,-12185501.83203125,-13004777.8515625,-6835.932800292969,-25197115.616394043,[],106.69021942199834,178,16.16592025756836,179,False
