"","endothelial cell","astrocyte","oligodendrocyte","microglial cell","vascular associated smooth muscle cell","inhibitory interneuron","pericyte","glutamatergic neuron","radial glial cell","oligodendrocyte precursor cell","neural progenitor cell","medial ganglionic eminence derived interneuron","caudal ganglionic eminence derived interneuron"
"0",0.000129760909800638,0.000128453416332275,0.000128453416332275,0.183527420208255,0.00184787989889273,0.000128453416332275,0.00563873842900553,0.163055326681992,0.0362867580998249,0.183304886942702,0.000128453416332274,0.200409002712097,0.2252864124521
"1",0.0158750909883069,0.000128431239919702,0.000128431239919703,0.0836537850144753,0.229293405168175,0.005011988430399,0.00592354854334554,0.000128431239919701,0.133324097499673,0.000128431239919703,0.100031598153596,0.178769335684621,0.247603425557729
"2",0.0129864298782664,0.000128825215386293,0.000128825215386294,0.0355184465902299,0.0810180570057917,0.26741128649874,0.0556419864240908,0.374731811095869,0.000128825215386293,0.0752310687472464,0.000128825215386291,0.0524028617419334,0.0445427511562866
"3",0.0276007186403502,0.122954567906527,0.191725181024271,0.250787737905684,0.0312809277095143,0.0327391431533752,0.084388596983474,0.000182814935047082,0.0524679114885911,0.126311968380025,0.000182814935047083,0.0338844828657278,0.0454931340723653
"4",8.98638526780345e-05,8.98638526780261e-05,0.0315983661122571,0.317439382304952,8.98638526780334e-05,0.0307351714463681,8.98638526780316e-05,0.00553730082978798,0.200695233853963,0.0344889413371785,0.292458504623178,8.98638526780346e-05,0.0865977802289244
"5",0.000183410210473065,0.000183410210473066,0.00181392287506135,0.0151957712436104,0.0874931452402143,0.132875227692423,0.0348802820763454,0.00733711971755339,0.154584321615868,0.160259599601056,0.13445896339082,0.267698456854037,0.00303636927206539
"6",0.000128425215148767,0.000128425215148766,0.023116691686696,0.0627190133976407,0.184580256196258,0.161464079633274,0.0260166316577266,0.266946897237875,0.000128425215148768,0.000784642251610859,0.113485260285236,0.0380532082974099,0.122448043710826
"7",0.0104405455411221,0.000184107924410015,0.0691569595929407,0.000184107924410016,0.233225890185529,0.042103137360511,0.130909686217008,0.105530139038117,0.124132797950782,0.147651190214717,0.0746873853147128,0.0616099448113307,0.000184107924410014
"8",0.00504380418723964,0.000128186212311774,0.000128186212311773,0.1094735353424,0.00699332260003977,0.0655326612489331,0.0999631897808296,0.0348711867840516,0.167729159783618,0.000128186212311773,0.194268156399612,0.0617359293853355,0.254004495851004
"9",0.000183442547709146,0.000184157248454448,0.000183442547709148,0.000183442547709147,0.123162981737645,0.14944648193132,0.0728311747802682,0.150268381075724,0.143705029770216,0.239499669140188,0.103762627248795,0.000183698394322113,0.0164054710299401
"10",0.00380899659279525,0.00014073929083363,0.000128903297988367,0.0905510426833195,0.146768722968772,0.255800301136432,0.000128903297988366,0.000128903297988363,0.0551115782479092,0.415143773287133,0.000128903297988368,0.0320303293028642,0.000128903297988368
"11",0.000128539378234924,0.000128539378234926,0.000128539378234923,0.103328312016747,0.000128539378234924,0.00127177976455521,0.0317851767685522,0.144867812009195,0.1920658485685,0.000128539378234924,0.0612267134308064,0.000163178030149611,0.464648482520319
"12",0.0001342479726644,0.000128715264720113,0.000128715264720116,0.000128715264720115,0.160124129709309,0.134304411232458,0.019797338572577,0.0422317446913586,0.127764656808546,0.0881418511636947,0.271279587123588,0.082484203543444,0.0733516833881996
"13",0.000128571315694935,0.000128571315694935,0.000128571315694936,0.107514535589183,0.0729588397772749,0.0160583459085442,0.0459537440687176,0.257754216113417,0.000128571315694935,0.0478049190095463,0.0130221714305824,0.230303749018097,0.208115193821858
"14",0.000128598584528094,0.000128598584528094,0.000128598584528093,0.000128598584528094,0.000128598584528094,0.156712267009346,0.156064956830336,0.0432626746453702,0.000128598584528094,0.131122483729578,0.128340536663112,0.149072228867637,0.234653260747453
"15",0.000183544527479921,0.000183544527479923,0.00018354452747992,0.109932476998737,0.000183544527479921,0.123574283641179,0.0962721446093973,0.0596185713048079,0.134104419771614,0.226671988638516,0.0883635145590264,0.000183544527479922,0.160544877839323
"16",0.0114342040087551,0.0276855770119381,0.000144525695734813,0.000128539851811993,0.077354543118082,0.151940464307183,0.00217298599585347,0.0654479029553578,0.0467584334740312,0.389105448055288,0.0093258389559091,0.0951128485175108,0.123388688052545
"17",0.0222505106856013,0.000183694924671054,0.0134463067684788,0.155084117187598,0.0918384343388857,0.151766814066882,0.000183694924671053,0.0622856228155783,0.000183694924671052,0.15810877526394,0.136960631268346,0.0770928769692937,0.130614825861383
"18",0.0120311351064431,0.000183463458835321,0.000183463458835323,0.163807717910714,0.187125560099718,0.000188496312504031,0.0905872389097441,0.18272363272957,0.0431085500226264,0.0167158241895674,0.197651448281516,0.105510006061091,0.000183463458835323
"19",0.00205557336333807,0.000131199046865861,0.000135362641286781,0.0640774654236557,0.214749089368922,0.0120814741073742,0.0522968144362532,0.0317370319601265,0.000128489519829237,0.379129006293147,0.0346588807285614,0.0498351756618866,0.158984437448754
"20",0.0289470176334068,0.000128330037001902,0.000128330037001899,0.122544490227993,0.0001283300370019,0.000194965293068071,0.04383289762391,0.453578617842651,0.00571345699721474,0.188283883873722,0.0116108908018113,0.044672148694798,0.100236640900419
"21",0.000183264692389151,0.000183264692389156,0.0337212756162422,0.0508352828478653,0.059223085835417,0.235672423916116,0.0265969466441896,0.0180944194940614,0.000183264692389145,0.220201273779353,0.15315320051133,0.105032389663393,0.0969199076148651
"22",0.00542687890079952,0.00278259587552967,0.0129343229207038,0.000183421457821192,0.0253025925814211,0.208953139596336,0.0958318260741948,0.217846464720036,0.00223254318299052,0.126226551131627,0.0365516287438786,0.107878633801125,0.157849401013538
"23",0.00108107518367911,0.000183379541274973,0.000183379541274973,0.137304791282502,0.126768925449019,0.0456209097872547,0.0513575855297484,0.139895672903074,0.0554381427164946,0.0414693570008162,0.000183379541274973,0.20507472734898,0.195438674174607
"24",0.000262673518899423,0.0535547108147561,0.133351129483468,0.116700490425677,0.0221039002927349,0.0485566061327209,0.000262673518899425,0.0478056541576116,0.100854914879093,0.144382035913546,0.00763589725357219,0.0925092466726394,0.232020066936382
"25",0.000128105899836478,0.00013107738836886,0.000128105899836477,0.000128105899836478,0.0514394873321248,0.0298782228390054,0.0233337425069696,0.0612843525200667,0.222004087573239,0.000128105899836478,0.143991071114175,0.365819352250758,0.101606182875946
"26",0.000183215949309192,0.132864103739988,0.021958386423761,0.2121647697212,0.0257702635064686,0.0276722406753282,0.0248456224290439,0.0674911936011428,0.110190589112458,0.0887852623167781,0.0620879721875468,0.000201866693181552,0.225784513643794
"27",0.00481724777300986,0.0217178805247387,0.0465482186100028,0.13800964846804,0.0153084332761563,0.170633415364765,0.0921974021135997,0.170776215966728,0.141501313020222,0.0912582524407606,0.00543775008329632,0.0688627265582701,0.0329314958004105
"28",0.00597933584631217,0.00138252018117652,0.0958492772069512,0.0696135055489113,0.207110525624133,0.0162129608113892,0.0472859883241017,0.00911684373834831,0.124931350063288,0.274771860249003,0.0377579378611249,0.0363005934809028,0.0736873010643569
