spot_id,CD14 Mono,CD4 Naive,CD8 Naive
spot_0000,2.8731937408447266,3.1732370853424072,4.346856117248535
spot_0001,6.832077503204346,4.909564971923828,1.6124337911605835
spot_0002,2.8871757984161377,1.3286619186401367,2.7810404300689697
spot_0003,2.5488290786743164,0.5986756682395935,0.526003360748291
spot_0004,7.581440448760986,3.6248838901519775,2.125786304473877
spot_0005,0.5760703086853027,2.015511989593506,6.068154811859131
spot_0006,1.8333079814910889,4.093220233917236,3.3473572731018066
spot_0007,2.233675479888916,4.0424065589904785,5.024262428283691
spot_0008,8.636812210083008,0.8673140406608582,4.82267951965332
spot_0009,1.235416054725647,1.8291308879852295,5.5268635749816895
spot_0010,3.7583470344543457,4.816460609436035,3.0205702781677246
spot_0011,4.197536945343018,4.043304920196533,2.02893328666687
spot_0012,4.8798370361328125,3.6501312255859375,0.7534211874008179
spot_0013,7.651358604431152,1.513770341873169,6.8540425300598145
spot_0014,3.8356783390045166,2.3317148685455322,5.656280517578125
spot_0015,3.5534775257110596,6.390254020690918,5.790931701660156
spot_0016,1.3679612874984741,3.8064348697662354,5.61450719833374
spot_0017,2.4860587120056152,3.7920546531677246,4.074863433837891
spot_0018,6.765450477600098,6.236358165740967,3.428217887878418
spot_0019,1.7294286489486694,4.744356632232666,2.23124361038208
spot_0020,2.4011590480804443,4.539644241333008,3.629211902618408
spot_0021,0.9919336438179016,3.067645788192749,3.194054126739502
spot_0022,4.009566783905029,2.341411828994751,2.0273149013519287
spot_0023,2.749464273452759,1.9579460620880127,3.1182775497436523
spot_0024,2.241236925125122,4.762238025665283,4.894939422607422
spot_0025,6.105207443237305,2.0457754135131836,4.732210159301758
spot_0026,3.731048345565796,3.556806802749634,1.7111822366714478
spot_0027,2.9349863529205322,2.2729718685150146,2.6283888816833496
spot_0028,12.905790328979492,4.01462459564209,3.9692025184631348
spot_0029,9.335365295410156,8.431550025939941,1.8424643278121948
spot_0030,4.27224588394165,2.3232696056365967,5.1659698486328125
spot_0031,2.52290415763855,1.3399937152862549,2.083489179611206
