restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,307,0,0]",True,objective_patience,348,-12767265.13671875,-8393924.25390625,-36746.15673828125,-21197935.54736328,[],207.48831126599907,348,13.93083667755127,349,True
1,"[20260822,1103,307,0,1]",True,objective_patience,457,-12767259.6875,-8393935.02734375,-36752.05712890625,-21197946.771972656,[],273.12292039100066,457,35.269012451171875,458,False
2,"[20260822,1103,307,0,2]",True,objective_patience,470,-12767269.9453125,-8393932.640625,-36753.257568359375,-21197955.84350586,[],279.8595347590017,470,29.405916213989258,471,False
