component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4130320.0,5120000.0,35848286.0,35349184.56257636,499101.437423639,14381956.602866208,80045462.76983905,2.808975898997306,3.9539700867905148
shape_bin,short,fragment_length_lt_100,5120000,,,19352982.0,19109791.053308252,243190.94669174775,10364945.99115214,42626851.2531661,2.0244035138969023,2.885404111278697
shape_bin,long,fragment_length_ge_100,5120000,,,16495304.0,16239393.509268124,255910.49073187634,9289320.029612616,32707682.753622074,1.814320318283714,2.527492687984836
