component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,49960000,3343807.0,49960000.0,6963407.0,5862061.28609221,1101345.7139077904,9790116.62926458,18643212.331343092,0.19595909986518376,0.6108705074304541
shape_bin,short,fragment_length_lt_100,49960000,,,3278425.0,3322816.7407191345,-44391.740719134454,5692175.337194743,7148462.865082531,0.11393465446746882,0.37826409330132765
shape_bin,mono,fragment_length_100_249,49960000,,,2331798.0,1771663.2743577808,560134.7256422192,3506536.7021024968,5871681.986308981,0.07018688354888905,0.34282307660900563
shape_bin,long,fragment_length_ge_250,49960000,,,1353184.0,767581.2710152805,585602.7289847195,1856985.515119043,2064053.7811408285,0.03716944585906811,0.2032587683824638
