restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,0,0,0,0]",True,objective_patience,774,-15278710.821289062,0.0,-258766.77975463867,-15537477.601043701,[],2486.3163282970054,774,20.961008071899414,775,True
1,"[20260822,0,0,0,1]",True,objective_patience,799,-15278768.138183594,0.0,-258740.7957763672,-15537508.933959961,[],2555.878452641002,799,24.920265197753906,800,False
2,"[20260822,0,0,0,2]",True,objective_patience,804,-15278756.784667969,0.0,-258748.69430541992,-15537505.478973389,[],2579.2153758299974,804,24.714710235595703,805,False
