component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4030704.0,5120000.0,33217870.0,32715261.704698235,502608.2953017652,13783800.101266254,74047606.18681638,2.692148457278565,3.8029492612132723
shape_bin,short,fragment_length_lt_100,5120000,,,17903543.0,17664934.252485286,238608.74751471356,9927271.159730613,39336468.02396159,1.9389201483848855,2.7718051718924976
shape_bin,mono,fragment_length_100_249,5120000,,,10973952.0,10788328.186366413,185623.8136335872,7639978.767311517,22522560.20558462,1.4921833529905306,2.097364427121154
shape_bin,long,fragment_length_ge_250,5120000,,,4340375.0,4261999.265846536,78375.73415346444,4243606.502916278,7401051.270241893,0.8288293951008356,1.2022968960365488
