,Atrial Cardiomyocyte,Ventricular Cardiomyocyte,Fibroblast,Endothelial cell,Lymphatic Endothelial cell,Mural cell,Mesothelial cell,Neural cell,Adipocyte,Myeloid,Lymphoid,Mast cell
0,0.0011510194,0.0010316812,0.060542602,0.00064169266,3.1723508e-09,0.002358207,0.00045560466,2.415799e-05,0.8068746,0.08482246,0.011018015,0.03107993
1,0.5924214,0.051927287,0.000543075,0.00025548626,2.8869266e-07,4.7924314e-05,2.3102261e-06,1.2500277e-06,0.0033782073,0.26392978,0.008041119,0.07945184
2,0.084093176,0.13331267,0.12955494,0.0054014227,4.2775639e-10,0.008179288,0.003076038,0.00042244908,0.61964154,0.0032437046,0.01139671,0.0016781524
3,0.04960426,0.12581727,0.008370891,0.010401648,1.2004867e-08,0.06719971,0.0011401346,0.00040125908,0.66511923,0.00083757663,0.0432157,0.027892308
4,0.034142885,0.59841204,0.0003556062,0.00044258125,2.3483763e-07,3.2507415e-07,1.3160946e-05,0.0001300713,0.002994186,0.30321464,0.020001106,0.040293146
5,0.019228708,0.047650684,0.14842115,0.0035695478,5.3374394e-10,0.0018138526,0.0059944266,0.00046940448,0.7301187,0.02943889,0.0110115055,0.0022830656
6,0.29089206,0.39633816,0.0037827967,0.0010297456,2.891638e-11,1.3476943e-05,6.321924e-07,7.853027e-06,0.2992888,0.0020781832,0.006411295,0.00015701914
7,0.00010010805,0.3004157,0.0003201227,0.00031947324,4.0236202e-05,1.8964992e-07,2.8439279e-06,7.660683e-05,0.0013918898,0.5643585,0.063505046,0.0694694
8,0.08650707,0.013683213,0.01165787,0.00029495175,6.8740276e-09,0.0070005925,3.3995254e-06,9.515672e-06,0.70382726,0.0012088993,0.019038133,0.15676914
9,0.2931343,0.6183924,0.0007424506,0.00031306667,4.8689444e-09,5.2513973e-05,0.0009323035,0.00096362346,0.0031026313,0.0022158844,0.019054696,0.061096128
10,0.0022799976,0.0007614649,0.0015016205,7.963876e-05,0.0009446997,4.136109e-05,1.3784243e-08,3.9647193e-07,0.18380168,0.674614,0.025143048,0.11083208
11,0.17914125,0.60491294,0.0032065131,0.00074119354,4.5818646e-10,3.0243766e-06,1.8389385e-06,3.710001e-05,0.1740663,0.002204755,0.011160933,0.024524104
12,0.24619778,0.19482905,0.0032109222,0.00045592975,2.7150266e-12,3.127368e-05,3.961641e-07,1.3157728e-06,0.5438813,0.0013842623,0.0099092955,9.843962e-05
13,0.23604266,0.017504608,0.09094854,0.00054851494,2.0274038e-09,0.00091206015,0.0002024144,9.188906e-06,0.52261156,0.10377067,0.009777668,0.017672151
14,0.0043783626,0.23724279,0.000837455,0.0004243136,2.7522131e-09,2.3859454e-07,1.3306281e-07,2.102828e-06,0.52741635,0.21117975,0.018190468,0.00032800238
15,0.11824821,0.1776447,0.0023281935,0.00026876768,9.532338e-13,0.00011782546,8.569389e-07,1.4694806e-06,0.6939213,0.00053848315,0.006889045,4.1078212e-05
16,0.76742667,0.08622165,0.000839469,0.00029246174,8.910266e-09,0.0003305437,3.0424919e-05,4.9648347e-06,0.010851919,0.00059526647,0.014182883,0.11922368
17,0.06425817,0.4369937,0.027558332,0.00062081515,1.1499638e-10,8.5743727e-07,0.0001678353,0.00012873314,0.3304609,0.12270538,0.016947675,0.00015760111
18,0.014994624,0.77777994,0.0024083445,0.0012709997,1.2446014e-08,3.4361767e-07,3.269612e-05,0.00069888507,0.13002168,0.0013527137,0.029353237,0.042086575
19,0.16363521,0.70197415,0.00020511932,0.00018041504,2.58264e-10,2.1436182e-07,3.7799375e-05,5.5067932e-05,0.0038276934,0.12122816,0.008528469,0.00032764085
20,0.0007580969,0.15950054,0.00015463322,8.404076e-05,0.00015834357,1.7478278e-06,4.6045066e-08,1.9123245e-06,0.0023249453,0.6682284,0.033101622,0.13568571
21,0.0010562651,0.00047981026,0.040205907,0.00013696167,0.00038629075,0.0002569541,0.000100465666,1.656877e-05,0.32640818,0.5556112,0.034796976,0.04054435
22,0.2751533,0.03553546,0.003960356,0.0004114708,3.4469729e-06,1.9267936e-05,6.240851e-08,1.0719466e-06,0.22163844,0.40061,0.015711397,0.04695578
23,0.015537249,0.06330002,0.048337113,0.0010075298,2.1525868e-11,0.0016477691,0.00060810626,4.0130595e-05,0.85558647,0.0048377076,0.00865369,0.00044423403
24,0.096788295,0.18055153,0.0032662952,0.00050087477,2.9628502e-12,5.200566e-05,4.750049e-07,2.203892e-06,0.7106837,0.0015296909,0.006566046,5.8878788e-05
25,0.65346193,0.22001547,0.00020941817,0.00043652,8.3488265e-11,4.8605316e-06,3.6859907e-05,6.011843e-06,0.002842652,0.118631944,0.0042712404,8.320805e-05
26,0.3359992,0.14243212,0.067012176,0.0011554341,1.4542253e-08,0.002335503,0.0004733127,0.0005600352,0.31133837,0.00069185667,0.01827756,0.11972446
27,0.0069851605,0.014220851,0.009613041,0.0025273506,5.052542e-07,0.008809977,3.0396026e-05,9.8355755e-05,0.7030583,0.024119027,0.038925353,0.19161169
28,0.19346346,0.5774176,0.0076592145,0.00018413246,3.4835285e-10,8.704105e-06,2.3727744e-05,0.00030095247,0.15564047,0.00021625412,0.015475876,0.04960965
29,0.064198114,0.011598231,0.012977767,0.0003089835,3.83172e-09,0.00010964776,2.2113436e-06,8.3792713e-07,0.682933,0.21891165,0.008716713,0.00024289341
30,0.00050590496,0.002844348,0.0003506422,2.9848861e-05,0.0022426823,3.4470067e-05,3.117997e-08,3.801396e-07,0.0043853032,0.80726284,0.025673265,0.15667038
31,0.55518657,0.20783824,0.0013502104,0.001592146,1.0230651e-09,3.2867686e-06,5.612879e-07,3.8839997e-07,0.06160033,0.16721034,0.005022995,0.00019488552
32,0.08341001,0.514211,0.0050938996,0.0019320424,7.005685e-09,2.104758e-06,2.3426696e-06,9.9078505e-05,0.29966733,0.052417956,0.020530421,0.02263379
33,0.6760235,0.25212005,0.0025832704,0.0011241589,1.7950835e-10,7.987113e-05,0.000106023115,2.4778228e-05,0.057621356,0.0015316756,0.008491146,0.00029422055
34,0.29133356,0.14942029,0.023967192,0.1568084,2.6177539e-05,0.004245276,0.00011337448,0.00031462105,0.27706724,0.064908445,0.021399578,0.010395856
35,0.019818166,0.68329465,0.0016151561,0.00061899837,2.9004005e-10,2.7851122e-08,4.016317e-06,8.9623456e-05,0.23448119,0.049154878,0.010760737,0.00016257839
36,0.009770871,0.22325253,0.05780905,0.0004749231,3.4733112e-08,0.0001601437,0.00025079818,0.00066473783,0.5119552,0.0010434047,0.035984885,0.15863349
37,0.54306465,0.2143779,0.031765755,0.00058291486,1.8398743e-11,0.00012603676,0.00042067925,1.9056895e-05,0.20167814,0.00061596965,0.0071852924,0.00016353591
38,0.23633996,0.21721677,0.018437596,0.0018655335,9.2045624e-09,9.271682e-06,1.2499591e-05,4.610365e-06,0.22266851,0.28865936,0.0146527495,0.00013316677
39,0.47041878,0.33164102,0.0041641095,0.0003441623,8.3740645e-12,2.597625e-05,1.0116824e-05,1.33125795e-05,0.18561192,0.00057875784,0.007109106,8.2739156e-05
40,0.012993781,0.501187,0.0006876617,0.00081903825,8.167822e-10,1.1545007e-08,1.807214e-07,6.597716e-06,0.29595655,0.17388134,0.014247816,0.00021998573
41,0.00044429966,0.09957864,0.0008314038,2.9311388e-05,3.245085e-06,1.8447172e-07,4.8694874e-06,1.8978648e-06,0.0037935209,0.8623123,0.032552984,0.0004473415
42,0.262805,0.4648021,0.0005125098,0.0009195368,8.7701736e-08,9.644439e-06,1.3578815e-05,0.00012527524,0.00710718,0.18533655,0.016629096,0.061739396
43,0.03342811,0.27811626,0.019936636,0.14703475,0.00010506255,0.0054468066,0.00048058468,0.032225892,0.32642472,0.0067084585,0.044427194,0.10566558
44,0.0720276,0.6282038,0.0131315645,0.0006050308,9.425473e-10,1.999878e-06,7.171752e-06,0.00019427123,0.22991405,0.00032342228,0.013916474,0.041674536
45,0.15290923,0.20548342,0.0031389564,0.0017731969,6.21323e-07,2.6037003e-06,1.6164086e-07,1.9935953e-06,0.09749069,0.5218481,0.016713519,0.00063746504
46,0.005428123,0.20766589,0.002006417,0.0028626507,6.437243e-07,5.757166e-06,8.423111e-08,8.201574e-06,0.5173151,0.15838027,0.031791713,0.07453519
47,0.007652103,0.08306969,0.0009181799,0.00022784078,0.0006693375,3.86798e-06,1.3477021e-08,7.855675e-07,0.13818602,0.6276183,0.034886695,0.10676705
48,0.043888476,0.8726719,0.00043050302,0.00015415542,2.8526812e-09,1.5956577e-06,0.00044780242,0.0017850652,0.0016624718,0.00013915137,0.02169555,0.057123378
49,0.21187505,0.3146529,0.15040492,0.0013017664,2.6086304e-09,0.00067388784,0.0025854765,0.0006820603,0.23970328,0.0004001778,0.012005494,0.06571499
50,0.19198236,0.02658224,0.0029412417,0.00026536058,1.6804019e-06,4.654121e-06,1.2781694e-08,7.0126895e-08,0.12335098,0.6434134,0.011137596,0.00032036833
51,0.00856439,0.29782546,0.016306276,0.014118247,1.830121e-05,9.1249404e-07,0.00024067973,0.0004866158,0.059221987,0.5660873,0.036740232,0.0003896733
52,0.008197932,0.17116022,0.0024717238,0.00049304444,9.0364364e-07,8.0150676e-07,8.384745e-08,2.04644e-06,0.4250343,0.33644652,0.0258584,0.030334003
53,0.0628129,0.10415996,0.0150572825,5.7993024e-05,9.119444e-06,0.00041946964,4.7841622e-06,0.00026500263,0.3172303,0.0014023284,0.031740203,0.46684065
54,0.005788018,0.0026690562,0.0133762825,0.00058055803,0.00059672195,0.0011649391,6.4674114e-06,7.052981e-05,0.4073527,0.15059958,0.03700588,0.38078925
55,0.2132103,0.07965727,0.008364352,0.00048330033,2.3214145e-08,0.00089871394,1.9902168e-06,2.1023898e-05,0.49532828,0.0008808086,0.029064786,0.17208917
56,0.00079682335,0.43232858,0.00059303694,0.0008521643,6.446298e-05,1.6693912e-06,0.0001681856,0.0041877353,0.001439604,0.3739152,0.06813867,0.11751389
57,1.0006479e-07,0.0021785046,0.00027943775,1.1452504e-05,0.0037731691,4.95144e-05,2.5133486e-05,0.00058437086,0.0013466922,0.5075367,0.119873896,0.36434108
58,0.028162524,0.0070177857,0.0045638043,0.00024827584,0.0031577551,0.00011381408,2.1370538e-07,4.98804e-06,0.12875704,0.5892071,0.027341668,0.21142504
59,0.61274254,0.061831214,0.020244092,0.0014877839,4.463926e-10,4.74299e-05,4.6196088e-05,4.1889443e-06,0.2084426,0.08688682,0.007813358,0.00045372784
60,0.71963686,0.22651157,0.0005755629,0.00017561902,5.9482447e-10,0.00031460635,0.0006830003,4.3811935e-05,0.0022790409,0.0002942419,0.009729173,0.03975649
61,0.7740276,0.19753417,0.00038948454,0.0004016631,3.967097e-10,0.00019518081,0.0001291461,1.1072288e-05,0.0040923157,0.0008172702,0.007161852,0.015240244
62,0.45751035,0.03673729,0.024735492,0.0017671523,7.1222566e-09,6.614414e-05,6.084456e-05,4.4249414e-06,0.2555313,0.20986678,0.013226092,0.00049408956
63,0.5309162,0.32706204,0.00025796602,0.00028536926,6.59669e-10,7.2388466e-06,1.2049114e-05,6.4268893e-06,0.0017177142,0.12511295,0.008133776,0.006488153
64,0.87882197,0.07407828,0.00044069524,0.00038475008,9.744792e-10,0.0006135389,8.564835e-05,3.5869741e-06,0.004061248,0.0004245308,0.007913742,0.033172056
65,0.004832483,0.286185,0.0033779542,0.0011658241,1.0239303e-09,9.487849e-07,2.8518474e-07,3.9395613e-06,0.58931047,0.09085668,0.017487409,0.006779036
66,0.008437194,0.49035373,0.0010248461,0.0012287579,5.1511424e-06,1.3919005e-07,1.3494628e-06,5.1600695e-05,0.030779913,0.3984525,0.027562091,0.042102724
67,0.03443867,0.30969417,0.003945596,0.000536543,1.9973289e-11,3.2423367e-07,6.047472e-07,3.4843526e-06,0.5484436,0.09278675,0.010045332,0.00010485097
