component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,12500000,895109.0,12500000.0,1527578.0,1496358.972710859,31219.02728914097,2400993.2667960944,2607103.5602885364,0.19207946134368756,0.45669276852505875
shape_bin,short,fragment_length_lt_100,12500000,,,532203.0,610427.3378996113,-78224.33789961133,1057452.396726462,1054194.119886653,0.08459619173811697,0.2904058015793284
shape_bin,mono,fragment_length_100_249,12500000,,,510605.0,542979.706963503,-32374.706963503035,970356.5551391956,928863.4844229928,0.07762852441113566,0.27259691625885907
shape_bin,long,fragment_length_ge_250,12500000,,,484770.0,342951.92784774397,141818.07215225603,762485.5072023802,594487.0183263276,0.06099884057619042,0.218080172106742
