spot_id,CD14 Mono,CD4 Naive,CD8 Naive,CD4 TCM,CD16 Mono,NK,CD8 TEM_1,CD8 TEM_2,Intermediate B,Memory B,CD4 TEM,cDC,Treg,gdT,MAIT,Naive B
spot_0000,0.5446018364114423,1.1664671362366263,0.9659068186366985,0.45178917929162177,1.926902834945231,0.2087011181215986,0.2689715717225724,0.8947183212336456,0.37172898197089504,0.548495820932184,0.34139159769010746,0.4072392475981457,0.09341778844790062,0.0,0.19271465172004035,0.0
spot_0001,6.291496908677955,0.9019611405774722,2.553248378253388,0.0,1.025232271779456,1.2042164190864175,0.0,0.0,1.067368924215995,0.7618128717014756,0.0,0.7112604223501899,0.0,0.0,0.0,0.2743887181012873
spot_0002,1.659176369103627,0.19202041968844377,0.0,0.04269669472401115,0.15791906116624296,0.046072917550847484,0.6863147979981694,0.31002019221717664,0.0,0.0,0.22471586229785442,0.08992211107909709,0.0,0.02844191785851901,0.6067820215524717,0.0
spot_0003,2.8737056015656326,2.141326492016726,5.508684299823164,2.499010191611431,0.0,0.9500425092496452,0.0,0.0,0.0,0.0,0.707837552982233,0.3928449266623858,0.0,0.0,0.0,0.0
spot_0004,1.2879534198512306,2.1534110748868645,0.0,1.8016237561400783,0.0,1.0453273177844302,0.0,0.05021896445288818,1.1612713032463102,0.21079730016287224,0.3219761143053692,0.0,0.10495255441069758,0.0,0.0,0.2749391817075856
spot_0005,4.1813183265301195,1.1068373182487776,0.0,0.1583693750891547,0.26299936064476354,0.004653072428877336,0.9574619074656228,0.6373716143162531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spot_0006,1.995801610348296,1.7150934502930708,3.283398815132656,0.0,0.24156344005810051,1.571620510372377,0.0,0.0,0.07109755447769404,0.9671140140499969,0.19084531013858877,1.0396079688412325,0.2571281488728141,0.13623911701420977,0.6173937399636455,0.0
spot_0007,1.2571791048303516,1.3139191258895127,0.3555137869379441,0.47666139653980566,2.4111317390958664,0.0,0.0,0.0,0.0,1.1845689325783137,0.0,0.0,0.6620138853038047,0.0,0.0,0.0
spot_0008,0.7926379998010519,0.0,0.697110793968098,0.0,0.2953491773552183,1.1491889022896746,0.0,0.32280223921726536,1.117002320065284,0.08929852702316216,0.0,0.27405178514104594,0.3150540549395288,0.4731763933582606,0.02605080042781913,0.025611372171847016
spot_0009,6.243292060818538,0.0,2.644549749055467,2.9229887585789203,0.0,3.06569791045302,0.0,0.0,0.0,0.8993157828480886,0.025736726766205715,0.0,0.0,0.6778810379251954,0.0,0.37173054535528477
spot_0010,1.66088710817748,2.5253876454299795,1.2790439515185106,0.0,0.03467491641964331,0.0,0.0,0.0,1.016319373800366,0.022415796182640526,0.0,0.46263659146119007,0.5139472554609369,0.0654195164247866,0.0,0.0
spot_0011,4.550429904696031,3.4429741588085547,2.5286192637352003,0.0,1.8672970723271138,0.159362879985552,0.3801516579199367,0.7030083312215221,0.0,0.049052678506094044,0.8913499076236842,0.24422606889455556,0.0,0.0,0.0,0.0
spot_0012,3.0323219221791473,2.067342668144214,1.2233275808753277,0.0,2.315641774842928,0.0,0.0,0.22923204460265453,1.3914222751909957,0.41059627125673176,0.0,0.0,0.19148032556283903,0.0,0.08677661211247142,0.041075965234399534
spot_0013,2.449458336707009,1.060149377605638,0.0,1.1122671731886735,0.0,0.9255958707876077,0.10028774585170676,0.10420256182784644,0.46891811521468474,0.46879103055478055,0.0,0.034733836468192586,0.9525293496715594,0.0,0.7129610501488459,0.0
spot_0014,4.474020698568462,0.0,0.0,0.3034979916956431,0.0,0.8686248368258656,0.0,0.3445942285372359,0.17897944330661214,0.0,1.6905099420483292,0.23646342414942215,0.764497610650356,0.0,0.16882613926620801,0.0
spot_0015,3.894344842786512,0.17978332611547618,0.5938105584606272,1.5175575697001829,0.174792910527101,0.7677834479890934,0.06811987416521555,0.19349568711457943,0.0,0.0,0.925907073490678,0.1970406539660564,0.1283152862823883,0.09106041433633796,0.0,0.0
spot_0016,4.186618588870853,3.001380500681257,2.0454008009767515,0.0,0.0,1.023757795195536,0.0,0.19054098428985267,0.7153284902691833,0.0,0.0,0.0,0.11807277452739148,0.0023130985910523156,0.0,0.24306815725978456
spot_0017,1.4179895127214572,0.7843972080746942,0.38880623763645833,0.07383322029279403,0.48985760758979485,0.6249224590184417,0.43314759533112207,0.0,0.0,0.9713106362142576,1.0792151700946724,0.3722235171626809,0.013034327586424775,0.0,0.0,0.10212389523056789
spot_0018,1.602232054872059,0.3820331155756901,0.0,0.6109803244278874,0.33525233501316776,0.41963861047148193,0.0,0.3151507611425134,0.0,0.0,0.0,0.0,0.0,0.0,0.06684556987468655,0.0
spot_0019,7.7119457616093525,4.695274917692781,0.16435848530853564,2.6805134120677048,0.9648178765312184,1.3891468334158465,0.15369341071317522,0.0,0.0,0.0,0.06592211027908351,0.0,0.29312249793069595,0.7805151331498437,0.0,0.0
spot_0020,4.472590002847275,4.820490900270549,0.14721332020611205,0.0,0.693566191026668,0.6723945757301122,0.0,1.730234852074556,2.533498865559651,0.0,0.0,0.0,0.0,0.0,0.11664035207175762,0.11954558431429951
spot_0021,2.040575040704356,1.900914814738569,0.15075916756031602,0.5530314928317007,0.0,0.0,0.0,0.0,0.45326548117566484,0.05783967535062171,0.07114992443786534,0.0,0.5292972472709343,0.0,0.13944418146234167,0.0
spot_0022,2.5311036263175004,0.0,2.8410741740300085,0.0,0.6585967010612289,4.717233364990665,0.39924557269100447,0.7944532568732944,0.3839260972287176,0.2799368712577587,0.0,0.0,0.0,0.0,0.26930054331495523,0.0
spot_0023,3.3979915241362364,0.9314537513349815,3.637597196064404,0.674447065964684,0.8202355656441551,0.0,0.08623873422387496,0.9682756084320299,0.0,0.0,0.0,1.5530684725307782,0.0,0.8527479682724831,0.06835034672834725,0.21250964188290358
spot_0024,2.9085527778241573,0.3579390752040907,0.0,1.0111258241752434,0.8190620477330199,0.0,0.41257938562136115,0.0,1.0626514079635347,0.0,0.5255533119571881,0.014889791742352094,0.4433192464502084,0.29334541995213537,0.5547662812472051,0.0
spot_0025,0.9406454624869872,1.3092408351486509,0.39720865290679985,0.15239474030903646,0.09785722169273349,1.1163257214703992,0.8814134646183787,0.059852186074525894,0.0,0.0,0.20047576461169175,0.0,0.0,0.32124131739206896,0.2116457190229465,0.019413953171837542
spot_0026,4.129317381121083,0.9002442782966318,0.9992418867701369,1.2560249559465448,1.494685777897969,0.0,0.0,0.0,0.0,1.097466899908374,0.8276937268024547,0.4786713115407856,0.5868914701874485,0.009563986152511193,0.0,0.0
spot_0027,4.953229320527982,1.2338249873194398,1.4622345966471955,1.482285697139784,0.8897412052541257,0.0,0.24584700499287176,0.0,0.09719417429581963,0.0,0.1560441618278336,0.039922150379413886,0.22205427421454182,0.18114303720643177,0.1544011493400774,0.0
spot_0028,1.2610788256178815,0.6099543233789669,0.0,0.08980365506232575,0.0,0.8803251370104384,1.5891001761767973,1.6687166041332788,0.7218817669139095,0.0,0.0,0.0,0.16833314819441286,0.20304919680352387,0.10856495518837293,0.22765185741479763
spot_0029,0.8292023850051334,2.27271395405419,0.37551768710391037,0.09214803026342681,0.32276167275189055,0.0,0.36954555284257884,0.0,0.0,0.023119329919064274,0.02691389289808605,0.0,0.09994069633596155,0.0,0.07002986700280105,0.0
spot_0030,2.7080581977938523,1.1910734821391253,3.3471547703935087,1.744119892356228,0.0,1.0079456272000695,0.0,0.0,0.0,0.1133590240451624,0.944742398648943,0.0412163748522709,0.10768350225891722,0.0,0.6504387754956695,0.0
