component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3864580.0,5120000.0,33770193.0,33363498.28452877,406694.71547123045,13793215.04740495,78721876.29847495,2.6939873139462795,3.9211435149132057
shape_bin,short,fragment_length_lt_100,5120000,,,18224373.0,18038508.384528734,185864.6154712662,9852243.470294772,41682603.43167574,1.9242663027919475,2.853267159371721
shape_bin,mono,fragment_length_100_249,5120000,,,11102356.0,10955685.556617994,146670.44338200614,7590675.116258525,23747472.516804054,1.4825537336442431,2.1536430126504933
shape_bin,long,fragment_length_ge_250,5120000,,,4443464.0,4369304.343382036,74159.65661796369,4263742.705828164,7859613.443494467,0.8327622472320633,1.238983757231108
