restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,401,0,0]",True,objective_patience,142,-12233296.3984375,0.0,-7005.497528076172,-12240301.895965576,[],44.8085917730059,142,38.808387756347656,143,True
1,"[20260822,1103,401,0,1]",True,objective_patience,235,-12233303.26953125,0.0,-7004.3974609375,-12240307.666992188,[],74.28868567000609,235,34.140968322753906,236,False
2,"[20260822,1103,401,0,2]",True,objective_patience,240,-12233298.46484375,0.0,-7005.274230957031,-12240303.739074707,[],75.57260632199905,240,25.764711380004883,241,False
