,meanscell_abundance_w_sf_endothelial cell,meanscell_abundance_w_sf_astrocyte,meanscell_abundance_w_sf_oligodendrocyte,meanscell_abundance_w_sf_microglial cell,meanscell_abundance_w_sf_vascular associated smooth muscle cell,meanscell_abundance_w_sf_inhibitory interneuron,meanscell_abundance_w_sf_pericyte,meanscell_abundance_w_sf_glutamatergic neuron,meanscell_abundance_w_sf_radial glial cell,meanscell_abundance_w_sf_oligodendrocyte precursor cell,meanscell_abundance_w_sf_neural progenitor cell,meanscell_abundance_w_sf_medial ganglionic eminence derived interneuron,meanscell_abundance_w_sf_caudal ganglionic eminence derived interneuron
36,3.1002545,2.6741202,0.006365609,0.007928673,0.024583373,0.05328158,0.029911414,0.09506481,0.15400054,0.0029381556,0.65449935,0.013875915,0.0113061
37,2.5080023,0.0101645505,0.005409868,0.0069940602,0.022975182,0.0064948513,0.028543018,0.006626352,0.008975782,0.010531066,0.14788108,0.021629773,2.5065136
38,0.039536677,0.2783524,0.0077326656,0.0057870457,0.009147161,0.15330887,0.012158911,0.021053445,0.016528564,0.4221952,0.0067088646,0.051841274,3.368273
39,0.034777693,1.6401544,0.009096998,0.005844929,0.0058791023,0.011815694,0.007160291,0.008448186,0.014885307,0.00527837,0.6355264,0.019773712,1.7156165
40,0.018522676,0.0018260182,0.24644591,0.010514421,0.0032714566,0.00980013,0.0033886388,0.013314107,0.0059499536,1.268026,2.8132133,0.00703319,0.014957658
41,0.26855615,0.42882416,0.010068942,0.012909636,0.007724333,0.0073535903,0.10495564,0.025210021,0.008648928,1.1364119,0.041103404,0.009979837,0.020608565
42,1.5539359,1.5814687,0.00473601,0.0057680546,0.04883523,0.011114576,0.04446521,0.014755276,0.02274014,0.0060819397,0.010319065,0.029928038,1.8328269
43,0.051911604,2.0018835,0.018105144,0.0057587973,0.012930968,0.016307607,0.034681983,0.024673644,0.017516986,2.7280486,0.010819365,0.024948353,0.24735989
44,0.06353875,3.7566888,0.006258311,0.007876801,0.008156046,0.020046158,0.01190725,0.01051725,0.019621918,0.005328951,0.62333524,0.048372068,1.9911402
45,0.06553676,1.4085523,0.010644457,0.08312731,0.008871134,0.005652675,0.035032175,0.012409321,0.008678653,0.0064340015,1.2784377,0.03564409,1.0961056
46,0.04730373,4.679941,0.011833078,0.0057964437,0.010080727,0.14688002,0.012443671,0.014532038,0.04794541,1.0878363,0.00780973,0.051450018,0.8539463
47,0.12842926,2.0031486,0.011395396,1.0922021,0.1271024,0.30881256,0.0162956,0.022799192,0.18331918,2.9589715,0.027859468,0.053060897,0.36674267
48,0.030122187,3.5630534,0.0066538737,0.003370857,0.009148025,0.0046870415,0.0073371776,0.0057452125,0.48857978,1.8582094,1.453166,0.0048710415,0.005288683
49,0.31054917,0.9068986,0.94035923,1.1923718,0.008789642,0.014898221,0.010620757,0.007410627,0.008420698,0.0034379882,0.0033135263,0.029545324,2.606299
50,1.0218749,2.5257792,0.0069339876,0.008683171,0.009746374,0.033754814,0.030894427,0.01490268,0.045457777,0.0060693957,0.007946353,0.029693106,0.7964751
51,0.18165025,1.7357448,0.00577743,0.036603786,0.007677469,0.019818202,0.028272133,0.10489241,0.056034222,0.0028722696,2.000012,0.01885208,0.3146678
52,1.8852172,0.23246102,0.0045119785,0.0058418605,0.0075152023,0.01588429,0.012569612,0.012666656,0.011670989,0.0036198203,2.4843452,0.0068373955,0.011796143
53,1.5110812,0.03795991,0.046127174,0.14522752,0.026657285,0.002541937,0.24161068,0.017895587,0.006622289,0.35600075,0.5959933,0.021412455,1.3056469
54,0.05305748,2.1841934,0.0060263462,0.0057107727,0.0106416475,0.014534297,0.14336078,0.24089706,0.01912442,0.0053405357,1.7066718,0.023870276,1.0104781
55,0.029268727,0.058505185,0.01039215,0.011583071,0.011177407,0.005512643,0.011378176,0.020302763,0.0108356755,1.2715825,1.7616311,0.032418724,1.6251394
56,0.08670436,1.5009395,0.0053801057,0.02274698,0.0139712235,0.026182458,0.099538796,0.02280182,0.07090246,0.13004084,1.020532,0.24822146,1.7913634
57,2.413449,2.1303992,0.0089755785,0.0073865317,0.015479251,0.0075204065,0.01565398,0.0069354367,0.28084317,0.005486187,4.166795,0.009676967,0.010166662
58,0.92942256,0.004233472,0.0091739455,0.0053540324,0.005810378,0.00304399,0.006178868,0.0032256932,0.0057632504,0.09074194,1.8457065,0.0021478992,0.0027407105
59,0.58752364,0.2181087,0.0071139853,0.014822183,0.044303797,0.0048432155,0.19830915,0.020812001,0.0052857217,1.6814059,0.029610468,0.014040772,0.4653964
60,0.043337762,0.9027095,0.0054941815,0.008778925,0.0058618737,0.011402229,0.09121541,0.028666178,0.011835224,1.0364381,0.01890603,0.17875288,0.8314783
61,0.03295527,2.2376494,0.013550276,0.0039387876,0.0062189293,0.015528798,0.009674342,0.014179954,0.033063572,1.5323346,1.9077718,0.0140810935,0.4832306
62,0.8832268,0.00483076,0.34052858,0.06915019,0.023603018,0.0060286284,0.15751527,0.010372518,0.0049791625,0.6701165,0.0036025376,0.017402276,0.96255624
63,1.1977292,0.005044137,0.010689332,0.0063098012,0.011483655,0.023738496,0.00911534,0.012608487,0.005265915,4.6870384,0.0027833665,0.010482676,0.01110866
64,0.04075014,0.009433924,0.6617161,0.005476318,0.008097563,0.2763766,0.0056767175,0.019013822,0.027411507,3.4079995,0.016717713,0.06779784,3.3662982
65,0.6267164,0.1723879,0.014734558,0.03023009,0.01143928,0.0049087973,0.1666545,0.012416063,0.008624775,0.16549931,0.9133277,0.011990549,1.9223531
66,0.56314576,0.005862778,0.110916786,0.11876864,0.017730404,0.011348321,0.21036984,0.072925456,0.0120338015,2.491999,0.027383449,0.04357566,2.0326846
67,3.4398808,0.088966936,0.0058002137,0.0059831543,0.015847562,0.22696535,0.02877466,0.09862165,0.009149312,0.0028191998,1.6542085,0.024335735,0.88883317
68,0.050645456,0.060473315,0.009938519,0.0061995676,0.028721794,0.08222022,0.093890116,0.5524687,0.011784836,0.47630224,0.9883999,0.47831523,1.6994504
69,0.028076516,2.7995784,0.006536497,0.0034893053,0.010660272,0.1600018,0.029872503,0.41978782,0.028551253,1.1340377,0.9344073,0.028539462,0.6344763
70,0.039648652,0.012603173,0.0067411615,0.012233469,0.008115415,0.028769549,0.015124037,0.03930627,0.01487749,2.5023139,0.21999757,0.03288561,2.2746472
71,0.1492178,0.3748793,0.013719914,0.01145977,0.10765651,0.0310457,0.034178354,0.019951284,0.016746746,0.012002435,2.9490645,0.01741247,0.0122101875
