restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,101,0,0]",True,objective_patience,279,-12817795.34375,-13553529.234375,-29687.820678710938,-26401012.39880371,[],241.97367233299883,279,15.292840003967285,280,False
1,"[20260822,1103,101,0,1]",True,objective_patience,424,-12817738.66796875,-13553529.1328125,-29734.131713867188,-26401001.932495117,[],369.85645700700115,424,18.96941375732422,425,True
2,"[20260822,1103,101,0,2]",True,objective_patience,399,-12817734.73046875,-13553544.73046875,-29725.745361328125,-26401005.206298828,[],346.1079132980085,399,22.679105758666992,400,False
