component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4762890.0,5120000.0,70731067.0,70191229.06225567,539837.9377443343,20576933.768286526,157858689.9553983,4.018932376618462,5.552636795425551
shape_bin,short,fragment_length_lt_100,5120000,,,38177363.0,37932375.08342196,244987.91657803953,14852016.839692896,83973490.1375703,2.900784539002519,4.0498237359784195
shape_bin,mono,fragment_length_100_249,5120000,,,23300359.0,23102669.966870286,197689.03312971443,11386133.821382377,47763358.67087067,2.2238542619887456,3.054305320429578
shape_bin,long,fragment_length_ge_250,5120000,,,9253345.0,9156184.01196345,97160.98803655058,6540190.209934365,15811143.511791412,1.2773809003778056,1.7573030379381809
