component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,6400,6142.0,6400.0,80763.0,80491.67596686055,271.32403313944815,26055.7949341,190727.79201642412,4.071217958453125,5.459049139050341
shape_bin,short,fragment_length_lt_100,6400,,,44700.0,44703.605307071535,-3.605307071535208,19245.934280628302,99736.17760952283,3.007177231348172,3.947629383755261
shape_bin,mono,fragment_length_100_249,6400,,,27321.0,27098.481866465278,222.51813353472244,14390.279477482976,58626.309293682316,2.248481168356715,3.026608799818348
shape_bin,long,fragment_length_ge_250,6400,,,8742.0,8689.58879332374,52.4112066762591,7426.187754523131,15287.568094245473,1.1603418366442393,1.5455363194457306
