restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,0,0,0,0]",True,objective_patience,568,-19028.2421875,-23490.732421875,-245.65716552734375,-42764.631774902344,[],2.1287355832755566,568,0.4189380407333374,569,False
1,"[20260822,0,0,0,1]",True,objective_patience,548,-19028.0625,-23490.55859375,-245.8456268310547,-42764.466720581055,[],1.5081815826706588,548,0.33582621812820435,549,True
2,"[20260822,0,0,0,2]",True,objective_patience,620,-19028.376953125,-23490.623046875,-245.61590576171875,-42764.61590576172,[],1.6833384577184916,618,0.3771994113922119,621,False
